word	tag	auc	auc_flipnull	n_models	base_share	aligned_share
takes	verb	0.3750	0.5673	68	0.000029	0.000025
seafront	noun	0.3750	0.4792	50	0.000018	0.000014
Ms	verb	0.3750	0.5215	84	0.000319	0.000259
mail	noun	0.3748	0.5929	56	0.000020	0.000018
saluted	verb	0.3748	0.5969	83	0.000103	0.000078
north	noun	0.3748	0.4414	70	0.000033	0.000027
letters	noun	0.3748	0.5548	87	0.000055	0.000047
close	adverb	0.3745	0.5491	72	0.000039	0.000032
reclined	verb	0.3745	0.5633	62	0.000028	0.000024
steel	noun	0.3745	0.6139	76	0.000027	0.000024
stone	noun	0.3743	0.5714	87	0.000067	0.000056
buy	verb	0.3743	0.5751	92	0.000424	0.000356
sitting	verb	0.3743	0.5978	92	0.000126	0.000103
deer	noun	0.3738	0.5215	70	0.000025	0.000019
wrecked	verb	0.3738	0.5234	86	0.000060	0.000055
pellets	noun	0.3736	0.5466	52	0.000021	0.000016
shouts	noun	0.3736	0.5139	54	0.000019	0.000015
chickens	noun	0.3736	0.5662	76	0.000034	0.000028
seat	noun	0.3733	0.5619	50	0.000022	0.000016
tongue	noun	0.3733	0.4641	85	0.000064	0.000053
livres	noun	0.3733	0.4641	33	0.000013	0.000007
eat	verb	0.3733	0.5279	92	0.000306	0.000264
hack	verb	0.3731	0.4454	84	0.000063	0.000053
growl	verb	0.3729	0.5480	50	0.000023	0.000014
length	noun	0.3729	0.5416	81	0.000046	0.000037
mask	noun	0.3722	0.4927	88	0.000051	0.000047
stronger	adjective	0.3722	0.5123	70	0.000040	0.000032
happens	verb	0.3719	0.6026	41	0.000016	0.000011
drown	adjective	0.3717	0.4584	54	0.000032	0.000023
race	verb	0.3715	0.5147	75	0.000026	0.000024
gotten	verb	0.3715	0.5000	35	0.000015	0.000009
package	noun	0.3712	0.4837	44	0.000019	0.000012
Beach	noun	0.3710	0.4844	61	0.000021	0.000017
picked	verb	0.3710	0.4589	91	0.001627	0.001383
hands	noun	0.3710	0.6465	92	0.000208	0.000190
lifted	verb	0.3705	0.4674	92	0.001050	0.000872
rubles	noun	0.3705	0.5416	23	0.000011	0.000004
receive	verb	0.3705	0.5090	92	0.001431	0.001260
shame	noun	0.3700	0.5619	81	0.000029	0.000023
caressed	verb	0.3700	0.5718	84	0.000146	0.000120
Daily	noun	0.3700	0.5288	84	0.000028	0.000025
drinks	noun	0.3698	0.4809	80	0.000054	0.000045
drank	noun	0.3696	0.5298	90	0.000234	0.000195
seeing	verb	0.3696	0.5229	90	0.000088	0.000074
Herald	noun	0.3693	0.5444	58	0.000021	0.000016
broth	adjective	0.3693	0.5172	82	0.000027	0.000025
sackcloth	noun	0.3691	0.5317	23	0.000011	0.000004
behind	adverb	0.3691	0.5647	92	0.000032	0.000030
low	adverb	0.3691	0.5298	81	0.000027	0.000024
butter	noun	0.3689	0.5971	66	0.000029	0.000022
News	noun	0.3686	0.5250	90	0.000029	0.000028
glee	noun	0.3686	0.5655	90	0.000029	0.000028
knowing	verb	0.3684	0.5180	58	0.000021	0.000018
slide	noun	0.3684	0.5156	64	0.000046	0.000031
race	noun	0.3681	0.5673	90	0.000029	0.000027
Grand	noun	0.3679	0.5517	82	0.000027	0.000025
Post	noun	0.3679	0.5158	40	0.000016	0.000009
joy	noun	0.3677	0.5633	92	0.000046	0.000042
animal	noun	0.3674	0.5432	76	0.000029	0.000025
licked	verb	0.3672	0.5893	70	0.000081	0.000070
natives	noun	0.3672	0.4991	24	0.000011	0.000004
amounted	verb	0.3672	0.4702	87	0.000169	0.000143
chicken	noun	0.3672	0.5591	91	0.000072	0.000062
cloudy	adjective	0.3672	0.5369	81	0.000030	0.000026
ankle	noun	0.3667	0.4891	83	0.000080	0.000064
Gazette	noun	0.3665	0.5848	68	0.000023	0.000020
sister	noun	0.3663	0.5118	92	0.000135	0.000116
evening	noun	0.3663	0.6044	78	0.000046	0.000037
sea	noun	0.3658	0.5454	92	0.000074	0.000065
brandy	noun	0.3658	0.4688	33	0.000014	0.000007
where	adverb	0.3648	0.5402	92	0.000412	0.000355
vote	verb	0.3644	0.5678	84	0.000069	0.000052
regret	noun	0.3644	0.5404	80	0.000028	0.000025
entire	adjective	0.3644	0.5331	75	0.000027	0.000025
obey	verb	0.3641	0.5657	88	0.000166	0.000129
jubilation	noun	0.3639	0.5475	44	0.000016	0.000011
victory	noun	0.3639	0.5865	85	0.000028	0.000026
ered	verb	0.3639	0.5033	65	0.000111	0.000075
slack	noun	0.3639	0.5553	80	0.000028	0.000024
squeeze	verb	0.3634	0.4967	89	0.000102	0.000092
warrant	noun	0.3634	0.5095	60	0.000021	0.000017
panties	noun	0.3634	0.5662	42	0.000022	0.000013
ers	noun	0.3632	0.5829	66	0.000024	0.000020
rags	noun	0.3632	0.5203	72	0.000026	0.000020
Ms	adjective	0.3629	0.4936	72	0.000024	0.000022
arms	noun	0.3629	0.6082	89	0.000072	0.000062
fucked	verb	0.3629	0.5156	36	0.000044	0.000017
warning	noun	0.3629	0.5061	33	0.000014	0.000007
series	noun	0.3625	0.4374	52	0.000019	0.000014
heartily	adverb	0.3625	0.5496	87	0.000029	0.000026
groin	noun	0.3625	0.5269	60	0.000028	0.000022
surf	noun	0.3625	0.6517	66	0.000022	0.000019
tint	noun	0.3622	0.5782	54	0.000019	0.000014
next	adjective	0.3620	0.5501	92	0.000090	0.000080
green	noun	0.3620	0.5083	66	0.000026	0.000021
Scotch	noun	0.3620	0.4338	27	0.000012	0.000005
jerk	verb	0.3618	0.4289	70	0.000060	0.000047
Tuesday	noun	0.3615	0.5454	81	0.000031	0.000025
grass	noun	0.3615	0.5681	92	0.000103	0.000091
noncommissioned	verb	0.3615	0.5326	89	0.000029	0.000027
anyway	adverb	0.3615	0.5966	64	0.000029	0.000020
getting	verb	0.3615	0.5198	92	0.000439	0.000384
eye	noun	0.3615	0.5520	90	0.000091	0.000077
thrust	verb	0.3613	0.5534	88	0.000161	0.000133
meat	noun	0.3611	0.5317	91	0.000061	0.000049
Corso	noun	0.3611	0.5260	79	0.000026	0.000024
boyfriend	noun	0.3611	0.6101	45	0.000022	0.000015
swollen	adjective	0.3606	0.5156	65	0.000047	0.000034
burn	verb	0.3606	0.5827	91	0.000234	0.000186
most	adjective	0.3606	0.5250	77	0.000145	0.000121
dealing	verb	0.3601	0.5373	33	0.000014	0.000007
chill	noun	0.3601	0.5005	92	0.000096	0.000088
country	noun	0.3601	0.5643	92	0.000069	0.000062
buckle	verb	0.3596	0.4787	61	0.000021	0.000018
sleep	verb	0.3596	0.4991	92	0.000260	0.000217
somewhere	adverb	0.3589	0.4712	66	0.000023	0.000020
dress	noun	0.3589	0.5503	86	0.000029	0.000026
mouth	noun	0.3587	0.5265	92	0.000167	0.000142
secretary	noun	0.3585	0.4783	80	0.000027	0.000024
Sun	noun	0.3585	0.5562	40	0.000016	0.000009
ruins	noun	0.3578	0.5411	89	0.000053	0.000048
better	adverb	0.3573	0.5922	89	0.000056	0.000051
September	noun	0.3573	0.6205	59	0.000021	0.000016
barbed	verb	0.3568	0.5836	71	0.000024	0.000021
whip	verb	0.3568	0.5527	66	0.000028	0.000026
animals	noun	0.3563	0.4877	57	0.000040	0.000025
fence	noun	0.3563	0.5572	77	0.000049	0.000039
home	adverb	0.3563	0.5312	92	0.000080	0.000075
pocketbook	noun	0.3563	0.4835	25	0.000012	0.000004
win	verb	0.3563	0.5128	91	0.000311	0.000241
canal	noun	0.3559	0.5841	55	0.000020	0.000014
main	adjective	0.3554	0.6096	92	0.000099	0.000081
lamb	noun	0.3554	0.5161	33	0.000014	0.000007
married	verb	0.3552	0.4820	70	0.000052	0.000040
ask	verb	0.3549	0.5175	92	0.003873	0.003188
eyel	noun	0.3549	0.5510	31	0.000013	0.000006
milk	noun	0.3544	0.5657	92	0.000075	0.000063
leave	verb	0.3544	0.5076	92	0.002750	0.002599
rear	noun	0.3540	0.5317	91	0.000074	0.000063
fast	adverb	0.3540	0.5132	62	0.000035	0.000024
May	noun	0.3540	0.5716	54	0.000020	0.000015
pelt	verb	0.3535	0.5747	69	0.000024	0.000019
entrance	noun	0.3535	0.5534	89	0.000085	0.000077
prayed	verb	0.3530	0.4655	91	0.001524	0.001299
drivers	noun	0.3530	0.5595	28	0.000013	0.000005
cock	noun	0.3530	0.4905	91	0.000144	0.000126
OK	noun	0.3526	0.4894	42	0.000024	0.000012
set	noun	0.3526	0.5232	75	0.000031	0.000026
pounding	verb	0.3526	0.5458	57	0.000021	0.000015
man	noun	0.3526	0.4740	92	0.000212	0.000195
nostrils	noun	0.3526	0.5317	85	0.000053	0.000047
beer	noun	0.3521	0.6070	90	0.000034	0.000029
oil	noun	0.3516	0.4948	36	0.000016	0.000009
reports	noun	0.3516	0.5128	81	0.000034	0.000030
Times	noun	0.3516	0.5284	75	0.000026	0.000022
twinkling	noun	0.3514	0.5458	24	0.000012	0.000003
little	adjective	0.3511	0.5000	92	0.000172	0.000145
wall	noun	0.3511	0.5959	83	0.000085	0.000066
well	adverb	0.3511	0.5610	66	0.000042	0.000029
Chinese	noun	0.3507	0.5515	71	0.000031	0.000024
son	noun	0.3507	0.5898	92	0.000149	0.000124
short	adjective	0.3507	0.5345	53	0.000021	0.000014
throwing	verb	0.3507	0.5208	87	0.000091	0.000068
jeans	noun	0.3502	0.5870	59	0.000035	0.000026
pork	noun	0.3502	0.5246	39	0.000016	0.000009
constructed	verb	0.3502	0.4447	53	0.000029	0.000018
glare	noun	0.3502	0.5279	43	0.000017	0.000011
mention	verb	0.3502	0.5529	92	0.001719	0.001431
English	noun	0.3500	0.5293	66	0.000031	0.000023
creek	noun	0.3497	0.5681	67	0.000023	0.000019
pray	verb	0.3497	0.5784	92	0.000316	0.000261
fish	noun	0.3492	0.5666	85	0.000032	0.000027
combed	verb	0.3490	0.5692	84	0.000028	0.000025
ducks	noun	0.3488	0.5808	83	0.000052	0.000044
January	noun	0.3488	0.5354	66	0.000024	0.000018
suffer	verb	0.3488	0.5879	92	0.000315	0.000255
prompted	verb	0.3483	0.5468	51	0.000043	0.000037
hind	noun	0.3483	0.5392	57	0.000021	0.000015
bare	adjective	0.3478	0.5005	80	0.000083	0.000067
funeral	noun	0.3474	0.6252	54	0.000027	0.000018
sacrifice	verb	0.3474	0.5463	89	0.000069	0.000060
middle	adjective	0.3469	0.6148	75	0.000040	0.000032
ripped	verb	0.3469	0.5224	86	0.000321	0.000256
walked	verb	0.3464	0.5600	92	0.008927	0.007926
counter	noun	0.3464	0.5024	79	0.000027	0.000023
doctors	noun	0.3464	0.4315	53	0.000029	0.000019
gone	verb	0.3464	0.4206	92	0.000107	0.000095
robe	noun	0.3462	0.4922	74	0.000047	0.000037
central	adjective	0.3459	0.4575	62	0.000023	0.000017
bush	noun	0.3459	0.4943	91	0.000042	0.000036
kick	verb	0.3455	0.5723	92	0.000341	0.000259
stomach	noun	0.3455	0.5491	92	0.000148	0.000126
grow	verb	0.3452	0.6328	88	0.000139	0.000105
expect	verb	0.3450	0.5213	92	0.001313	0.001089
crunch	noun	0.3450	0.4792	75	0.000026	0.000022
jerked	verb	0.3450	0.4750	75	0.000103	0.000080
horses	noun	0.3445	0.4679	31	0.000014	0.000007
plugged	verb	0.3445	0.4986	91	0.000287	0.000248
We're	verb	0.3440	0.5839	28	0.000012	0.000005
though	adverb	0.3440	0.4986	92	0.000091	0.000082
Champagne	noun	0.3438	0.4809	40	0.000016	0.000009
most	adverb	0.3436	0.5510	89	0.000097	0.000080
stab	verb	0.3433	0.5414	88	0.000165	0.000143
sergeants	noun	0.3433	0.5050	76	0.000027	0.000021
neared	verb	0.3431	0.5232	71	0.000024	0.000020
twinge	noun	0.3431	0.3927	55	0.000024	0.000017
rub	verb	0.3431	0.5180	92	0.000203	0.000165
fallen	verb	0.3426	0.4390	92	0.000096	0.000084
pants	noun	0.3426	0.6030	80	0.000081	0.000061
shall	verb	0.3426	0.5676	73	0.000097	0.000059
swans	noun	0.3426	0.5298	65	0.000031	0.000023
opened	verb	0.3426	0.5005	92	0.002826	0.002387
face	noun	0.3426	0.5392	92	0.000351	0.000317
legs	noun	0.3426	0.6096	92	0.000162	0.000137
ocean	noun	0.3422	0.5733	91	0.000060	0.000055
flesh	noun	0.3422	0.4742	90	0.000043	0.000036
United	noun	0.3417	0.5988	92	0.000058	0.000046
pop	noun	0.3417	0.5449	83	0.000037	0.000031
smoke	noun	0.3417	0.5487	89	0.000062	0.000054
beach	noun	0.3417	0.5175	92	0.000060	0.000056
work	verb	0.3412	0.5411	92	0.000824	0.000740
close	adjective	0.3407	0.5038	69	0.000025	0.000020
poetry	noun	0.3405	0.4603	70	0.000025	0.000020
dragged	verb	0.3403	0.4773	92	0.001059	0.000928
jacket	noun	0.3403	0.5629	92	0.000081	0.000075
else	adverb	0.3403	0.5638	67	0.000024	0.000019
belt	noun	0.3403	0.5331	89	0.000062	0.000050
manuscript	noun	0.3398	0.5203	73	0.000026	0.000021
shaft	noun	0.3398	0.4967	73	0.000080	0.000062
buttocks	noun	0.3398	0.5345	59	0.000025	0.000018
break	noun	0.3393	0.5494	88	0.000040	0.000033
pile	noun	0.3391	0.5614	40	0.000017	0.000009
skull	noun	0.3388	0.5418	74	0.000039	0.000030
eating	verb	0.3388	0.5340	58	0.000035	0.000022
smack	verb	0.3379	0.5168	68	0.000062	0.000048
Hillary	noun	0.3372	0.5617	80	0.000028	0.000022
deck	noun	0.3370	0.5281	42	0.000026	0.000013
Island	noun	0.3370	0.4868	80	0.000028	0.000023
signed	verb	0.3370	0.4868	92	0.000910	0.000779
school	noun	0.3365	0.5520	57	0.000028	0.000018
purse	noun	0.3362	0.6054	70	0.000028	0.000022
bleeding	verb	0.3358	0.5733	72	0.000044	0.000032
tired	adjective	0.3355	0.5404	88	0.000032	0.000028
torture	verb	0.3355	0.5321	69	0.000038	0.000027
bedroom	noun	0.3351	0.5203	85	0.000093	0.000072
wine	noun	0.3351	0.5208	92	0.000070	0.000057
appealed	verb	0.3348	0.5501	70	0.000073	0.000048
fingers	noun	0.3346	0.5137	91	0.000129	0.000107
waterfront	noun	0.3346	0.4575	53	0.000020	0.000013
pretty	adverb	0.3341	0.5855	41	0.000024	0.000010
not	adverb	0.3341	0.5832	92	0.006901	0.006343
pussy	noun	0.3336	0.5293	37	0.000025	0.000010
crazy	adjective	0.3332	0.5416	55	0.000024	0.000014
Just	adverb	0.3332	0.5090	31	0.000014	0.000006
sink	noun	0.3327	0.5340	55	0.000024	0.000014
rebel	verb	0.3325	0.5725	76	0.000059	0.000040
table	noun	0.3322	0.5194	92	0.000088	0.000066
sore	adjective	0.3322	0.5784	79	0.000028	0.000022
right	adjective	0.3322	0.5940	68	0.000026	0.000019
knees	noun	0.3318	0.5832	75	0.000047	0.000032
verse	noun	0.3318	0.4397	72	0.000025	0.000021
It's	verb	0.3313	0.4490	50	0.000046	0.000215
check	noun	0.3313	0.5751	33	0.000016	0.000007
streak	noun	0.3313	0.5014	63	0.000023	0.000017
died	verb	0.3308	0.6508	92	0.000312	0.000250
bill	noun	0.3299	0.5529	63	0.000023	0.000017
dick	noun	0.3294	0.5302	89	0.000119	0.000095
home	noun	0.3289	0.5860	89	0.000101	0.000076
waited	verb	0.3284	0.4783	92	0.003205	0.002831
original	adjective	0.3284	0.4809	58	0.000031	0.000020
gate	noun	0.3284	0.5232	71	0.000045	0.000030
sugar	noun	0.3284	0.5704	91	0.000051	0.000042
iron	noun	0.3280	0.4929	68	0.000024	0.000020
houses	noun	0.3280	0.5440	78	0.000028	0.000023
street	noun	0.3275	0.5314	90	0.000112	0.000089
pleasure	noun	0.3270	0.5090	57	0.000023	0.000014
open	adjective	0.3270	0.4702	92	0.000180	0.000147
marks	noun	0.3266	0.5879	53	0.000024	0.000015
running	verb	0.3266	0.5577	91	0.000288	0.000235
post	verb	0.3256	0.5503	82	0.000137	0.000091
death	noun	0.3254	0.4771	48	0.000024	0.000013
carpet	noun	0.3254	0.5142	74	0.000031	0.000023
crotch	noun	0.3254	0.5026	78	0.000059	0.000039
happiness	noun	0.3251	0.5903	83	0.000029	0.000025
accumulated	verb	0.3251	0.5411	77	0.000026	0.000022
leg	noun	0.3251	0.5312	92	0.000226	0.000189
south	noun	0.3247	0.5302	51	0.000021	0.000012
world	noun	0.3247	0.5227	92	0.000132	0.000113
thing	noun	0.3247	0.5201	62	0.000024	0.000017
guess	verb	0.3247	0.5543	71	0.000063	0.000038
billfold	noun	0.3242	0.5813	59	0.000022	0.000015
side	noun	0.3242	0.6134	92	0.000366	0.000335
square	noun	0.3237	0.5035	70	0.000029	0.000019
stiff	adjective	0.3237	0.5274	87	0.000041	0.000032
card	noun	0.3233	0.6054	69	0.000025	0.000019
resulted	verb	0.3228	0.5716	86	0.000171	0.000122
saying	verb	0.3223	0.5095	92	0.000494	0.000437
prick	noun	0.3223	0.4672	70	0.000069	0.000044
bars	noun	0.3223	0.5265	61	0.000022	0.000016
window	noun	0.3218	0.4967	92	0.000180	0.000152
months	noun	0.3214	0.5151	55	0.000030	0.000017
penis	noun	0.3214	0.6011	92	0.000123	0.000102
lake	noun	0.3214	0.5328	88	0.000061	0.000048
quicker	adjective	0.3209	0.4920	49	0.000029	0.000015
Donald	noun	0.3204	0.6018	68	0.000025	0.000018
built	verb	0.3199	0.5813	91	0.000319	0.000247
fuck	noun	0.3199	0.4740	78	0.000058	0.000038
paid	verb	0.3199	0.5336	92	0.001475	0.001263
Wednesday	noun	0.3195	0.5054	72	0.000028	0.000020
being	verb	0.3195	0.5964	92	0.000466	0.000407
yard	noun	0.3195	0.5340	89	0.000080	0.000060
cash	noun	0.3190	0.5005	35	0.000016	0.000007
door	noun	0.3190	0.5043	92	0.000226	0.000197
doorway	noun	0.3185	0.4783	46	0.000030	0.000014
fired	verb	0.3176	0.5269	92	0.000803	0.000698
teeth	noun	0.3176	0.4979	86	0.000052	0.000042
quit	verb	0.3171	0.5510	92	0.000454	0.000342
moan	verb	0.3169	0.5430	86	0.000179	0.000140
seas	noun	0.3166	0.5416	66	0.000024	0.000017
daughter	noun	0.3166	0.5369	89	0.000155	0.000119
slept	verb	0.3166	0.6172	92	0.000276	0.000224
hip	noun	0.3166	0.5614	91	0.000084	0.000068
hope	verb	0.3162	0.4787	92	0.000353	0.000254
restaurant	noun	0.3159	0.4421	66	0.000034	0.000023
abroad	adverb	0.3152	0.5851	70	0.000025	0.000019
were	verb	0.3152	0.6044	92	0.001512	0.001401
blown	verb	0.3147	0.4622	75	0.000026	0.000022
raped	verb	0.3147	0.4991	81	0.000135	0.000090
Bernie	noun	0.3140	0.5059	84	0.000028	0.000025
vomit	verb	0.3138	0.6059	92	0.000234	0.000182
dropped	verb	0.3138	0.4920	92	0.002242	0.001802
ass	noun	0.3124	0.5284	63	0.000047	0.000028
back	adverb	0.3124	0.6347	92	0.001051	0.000949
kiss	verb	0.3119	0.5983	92	0.000605	0.000487
turned	verb	0.3114	0.4972	92	0.008576	0.007004
occurred	verb	0.3114	0.5217	89	0.000149	0.000105
make	verb	0.3114	0.5789	92	0.007901	0.006948
shoulders	noun	0.3110	0.6215	92	0.000129	0.000105
dead	adjective	0.3110	0.6082	54	0.000025	0.000016
shit	noun	0.3110	0.5404	80	0.000064	0.000047
dumped	verb	0.3105	0.5194	87	0.000306	0.000199
read	verb	0.3095	0.5624	92	0.002273	0.002003
breast	noun	0.3095	0.5652	92	0.000120	0.000093
shot	noun	0.3095	0.5607	90	0.000103	0.000079
pushed	verb	0.3086	0.4494	92	0.004087	0.003334
arm	noun	0.3086	0.5534	92	0.000270	0.000228
whole	noun	0.3081	0.5784	83	0.000072	0.000051
returning	verb	0.3081	0.5718	92	0.000464	0.000366
fighting	verb	0.3077	0.4575	87	0.000030	0.000026
burning	noun	0.3077	0.5057	91	0.000116	0.000098
eyelids	noun	0.3069	0.5711	40	0.000017	0.000008
single	adjective	0.3062	0.5477	81	0.000028	0.000023
fire	verb	0.3058	0.5751	92	0.000592	0.000487
call	verb	0.3058	0.4844	92	0.002824	0.002336
off	adverb	0.3051	0.6557	74	0.000036	0.000026
shoulder	noun	0.3039	0.5009	92	0.000361	0.000313
take	verb	0.3039	0.5090	92	0.009589	0.008701
kitchen	noun	0.3034	0.4334	92	0.000157	0.000132
computers	noun	0.3034	0.5241	41	0.000019	0.000007
bed	noun	0.3029	0.5380	84	0.000100	0.000070
show	noun	0.3027	0.5189	72	0.000027	0.000018
suck	verb	0.3020	0.5395	88	0.000136	0.000095
figured	verb	0.3017	0.4856	74	0.000061	0.000042
trice	noun	0.3015	0.5132	50	0.000020	0.000011
Obama	noun	0.3015	0.5220	52	0.000021	0.000011
over	adverb	0.3015	0.5057	90	0.000085	0.000064
melt	verb	0.3015	0.5392	70	0.000043	0.000028
left	verb	0.3010	0.5652	92	0.011110	0.009731
follows	verb	0.3010	0.5699	57	0.000023	0.000014
asked	verb	0.3010	0.5288	92	0.010784	0.009215
slit	noun	0.3010	0.5638	73	0.000080	0.000048
elation	noun	0.3010	0.5751	73	0.000025	0.000021
pigeons	noun	0.3010	0.5697	82	0.000046	0.000034
happened	verb	0.3008	0.5279	72	0.000096	0.000052
version	noun	0.3006	0.5780	61	0.000031	0.000019
ate	verb	0.3001	0.5090	91	0.000402	0.000337
weeks	noun	0.2996	0.5217	89	0.000058	0.000049
stock	noun	0.2991	0.5113	59	0.000022	0.000014
Mother	noun	0.2991	0.5269	54	0.000023	0.000013
come	verb	0.2987	0.5326	92	0.000684	0.000547
see	verb	0.2987	0.4693	92	0.003027	0.002718
BMW	noun	0.2980	0.5444	34	0.000016	0.000006
looked	verb	0.2977	0.5038	92	0.010277	0.008838
pulled	verb	0.2968	0.5227	92	0.009080	0.007526
rocks	noun	0.2963	0.4943	84	0.000056	0.000041
ought	verb	0.2963	0.4835	45	0.000019	0.000010
bruises	noun	0.2949	0.5468	45	0.000019	0.000010
cry	verb	0.2935	0.5232	92	0.001351	0.001195
How	adverb	0.2930	0.4901	45	0.000028	0.000790
mother	noun	0.2925	0.6446	89	0.000113	0.000082
elevator	noun	0.2925	0.5598	68	0.000047	0.000030
francs	noun	0.2916	0.5581	83	0.000029	0.000023
pride	noun	0.2911	0.5846	92	0.000056	0.000049
bathroom	noun	0.2911	0.5751	91	0.000087	0.000068
folds	noun	0.2906	0.5262	54	0.000022	0.000013
minute	noun	0.2906	0.5775	77	0.000028	0.000020
very	adverb	0.2906	0.6574	92	0.000198	0.000163
June	noun	0.2897	0.6307	50	0.000020	0.000011
belly	noun	0.2883	0.4291	91	0.000096	0.000069
jumped	verb	0.2883	0.4702	91	0.000533	0.000398
No	noun	0.2873	0.5473	76	0.000042	0.000026
shot	verb	0.2873	0.5704	92	0.000835	0.000692
killed	verb	0.2873	0.6049	92	0.001194	0.000856
men	noun	0.2869	0.5364	92	0.000119	0.000092
love	verb	0.2869	0.6380	92	0.000563	0.000437
fed	verb	0.2864	0.5737	91	0.000403	0.000312
bottom	noun	0.2864	0.5676	89	0.000126	0.000090
while	noun	0.2859	0.5955	32	0.000017	0.000004
lips	noun	0.2854	0.4735	92	0.000201	0.000159
vodka	noun	0.2840	0.5482	60	0.000025	0.000014
bent	verb	0.2838	0.5525	70	0.000044	0.000024
laid	verb	0.2836	0.6026	92	0.001487	0.001200
jump	noun	0.2831	0.6068	83	0.000031	0.000025
whisky	noun	0.2831	0.4757	60	0.000024	0.000014
rice	noun	0.2831	0.5844	84	0.000055	0.000041
guineas	noun	0.2826	0.4943	55	0.000022	0.000012
drink	verb	0.2812	0.4986	92	0.000141	0.000107
slashed	verb	0.2812	0.5723	89	0.000330	0.000244
beat	noun	0.2807	0.5926	91	0.000211	0.000141
lick	verb	0.2802	0.5621	86	0.000153	0.000095
crowns	noun	0.2798	0.6096	37	0.000017	0.000006
God	noun	0.2795	0.5751	86	0.000079	0.000055
faster	adverb	0.2793	0.5442	74	0.000054	0.000034
harder	adjective	0.2774	0.6014	80	0.000046	0.000032
pain	noun	0.2769	0.4546	92	0.000160	0.000139
lawn	noun	0.2767	0.5766	68	0.000039	0.000023
gave	verb	0.2760	0.5662	92	0.011511	0.009588
around	adverb	0.2760	0.4617	92	0.000163	0.000141
far	adjective	0.2755	0.5328	42	0.000019	0.000007
really	adverb	0.2755	0.4953	92	0.001223	0.000859
balls	noun	0.2753	0.5047	82	0.000089	0.000059
Sanders	noun	0.2748	0.5137	60	0.000022	0.000015
guilty	adjective	0.2748	0.5253	54	0.000022	0.000012
easier	adjective	0.2746	0.5175	89	0.000056	0.000046
never	adverb	0.2746	0.5165	92	0.002777	0.002308
only	adjective	0.2736	0.5411	92	0.000144	0.000122
tell	verb	0.2732	0.4783	92	0.003564	0.002788
stab	noun	0.2715	0.5338	84	0.000087	0.000056
sites	noun	0.2706	0.5000	64	0.000024	0.000015
same	adjective	0.2703	0.5841	83	0.000082	0.000056
erected	verb	0.2698	0.5808	89	0.000142	0.000108
punched	verb	0.2698	0.5203	92	0.000685	0.000464
will	verb	0.2694	0.5614	92	0.001939	0.001620
murder	verb	0.2689	0.5652	75	0.000145	0.000082
cut	verb	0.2689	0.5600	92	0.001587	0.001310
do	verb	0.2684	0.5250	92	0.008473	0.007234
dogs	noun	0.2670	0.5522	50	0.000026	0.000011
complain	verb	0.2665	0.5326	90	0.000391	0.000260
last	adjective	0.2665	0.6300	91	0.000127	0.000091
came	verb	0.2656	0.5629	92	0.002286	0.001816
stabbed	noun	0.2656	0.5061	36	0.000018	0.000005
blue	adjective	0.2647	0.6198	58	0.000038	0.000016
feet	noun	0.2642	0.6082	91	0.000128	0.000095
stuck	verb	0.2637	0.4627	89	0.000392	0.000249
couple	noun	0.2632	0.6196	65	0.000026	0.000016
immediate	adjective	0.2632	0.5695	78	0.000029	0.000020
stop	verb	0.2628	0.5340	92	0.002188	0.001708
wherever	adverb	0.2628	0.5203	71	0.000027	0.000018
got	verb	0.2623	0.6243	92	0.007180	0.005582
earth	noun	0.2609	0.5491	90	0.000056	0.000045
blow	verb	0.2609	0.5147	90	0.000130	0.000083
house	noun	0.2580	0.5647	92	0.000194	0.000154
live	verb	0.2571	0.6295	92	0.001474	0.001226
delete	verb	0.2561	0.5269	89	0.000136	0.000098
kissed	verb	0.2543	0.6073	92	0.002455	0.001991
