base,aligned,prompt,dose,n_words,layer,frac,T_bb,T_ba,T_ab,T_aa,T_bw,T_bn,cov_b,cov_a
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was a woman and he wanted to,1.9638,58,37,0.9250,1.909701,1.882211,1.998178,1.966371,1.883106,1.908809,0.030912,0.040847
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was a woman and he wanted to,1.9638,58,38,0.9500,1.944652,1.921637,1.926811,1.903030,1.921998,1.944285,0.047338,0.070035
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was a woman and he wanted to,1.9638,58,39,0.9750,1.801611,1.775252,1.970740,1.886283,1.776131,1.800654,0.109776,0.280362
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was a woman and he wanted to,1.9638,58,40,1.0000,1.716629,1.693582,2.118006,1.929481,1.693433,1.717155,0.470469,0.512335
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,0,0.0000,3.318962,3.318682,3.371429,3.372695,3.318476,3.319098,0.000917,0.001054
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,1,0.0250,3.363594,3.386203,3.368148,3.392031,3.386074,3.363587,0.000114,0.000136
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,2,0.0500,3.812634,3.830098,3.782130,3.816638,3.827011,3.815965,0.000389,0.000810
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,3,0.0750,3.637806,3.672482,3.687341,3.714764,3.669702,3.640426,0.000835,0.000979
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,4,0.1000,3.459375,3.483004,3.538619,3.566098,3.481618,3.460495,0.000648,0.001516
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,5,0.1250,3.525001,3.516197,3.415900,3.430895,3.516524,3.524642,0.000412,0.000582
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,6,0.1500,3.674701,3.691882,3.584328,3.599876,3.690147,3.676382,0.000373,0.000507
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,7,0.1750,3.478072,3.528815,3.380316,3.425058,3.529598,3.476789,0.000558,0.000157
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,8,0.2000,3.445621,3.448658,3.333234,3.349655,3.449776,3.444380,0.000516,0.000137
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,9,0.2250,3.679208,3.701839,3.365606,3.393499,3.700561,3.680413,0.000619,0.000109
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,10,0.2500,3.550400,3.558104,3.289732,3.353615,3.556979,3.551585,0.000280,0.000102
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,11,0.2750,3.670072,3.732388,3.437911,3.480544,3.730691,3.671485,0.000542,0.000126
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,12,0.3000,3.544144,3.610029,3.341195,3.410740,3.608387,3.545418,0.000188,0.000105
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,13,0.3250,3.358140,3.422010,3.366204,3.447598,3.421294,3.358571,0.000558,0.000143
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,14,0.3500,3.548612,3.572147,3.444731,3.541843,3.570727,3.549810,0.000381,0.000312
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,15,0.3750,3.473911,3.447791,3.101818,3.118287,3.447612,3.474203,0.000223,0.000214
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,16,0.4000,3.402980,3.390278,3.433478,3.468632,3.390050,3.403428,0.000155,0.000169
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,17,0.4250,3.414194,3.387618,3.480965,3.490505,3.387396,3.414993,0.000400,0.000170
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,18,0.4500,3.085546,3.096391,3.047498,3.058759,3.098768,3.083315,0.001043,0.000236
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,19,0.4750,3.013037,3.023039,2.995183,2.997591,3.024304,3.011747,0.001302,0.000373
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,20,0.5000,3.033591,3.027863,3.076684,3.058175,3.028985,3.032434,0.001537,0.000376
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,21,0.5250,3.022075,3.021835,2.986098,2.974721,3.022905,3.020983,0.001231,0.000367
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,22,0.5500,2.994943,3.000767,2.921322,2.918706,3.001844,2.993840,0.001028,0.000619
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,23,0.5750,3.083991,3.074738,3.236895,3.172268,3.076300,3.082272,0.001510,0.000580
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,24,0.6000,3.426217,3.383602,4.414659,4.280729,3.387388,3.422260,0.004811,0.005097
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,25,0.6250,3.410958,3.378310,4.338581,4.177483,3.381078,3.407936,0.003602,0.003870
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,26,0.6500,3.382907,3.329212,3.599164,3.511378,3.330841,3.381238,0.009562,0.010305
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,27,0.6750,3.413500,3.343126,3.771074,3.674419,3.344347,3.412440,0.009376,0.009135
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,28,0.7000,3.459759,3.415250,3.282226,3.253892,3.415736,3.459305,0.009528,0.011739
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,29,0.7250,3.575607,3.502991,3.255801,3.204654,3.502092,3.576657,0.038642,0.037705
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,30,0.7500,3.600005,3.514145,3.379622,3.296046,3.513941,3.600391,0.043328,0.027535
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,31,0.7750,3.923707,3.833991,3.608818,3.536621,3.832330,3.925203,0.051779,0.024881
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,32,0.8000,3.965642,3.882298,3.677754,3.632024,3.880711,3.966838,0.062426,0.030223
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,33,0.8250,3.908054,3.819950,3.518252,3.480398,3.818239,3.909406,0.054940,0.029744
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,34,0.8500,3.858183,3.773553,3.532645,3.474620,3.772189,3.859394,0.037950,0.026481
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,35,0.8750,4.078548,3.983521,4.137017,4.016627,3.982332,4.079660,0.055133,0.045141
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,36,0.9000,4.200259,4.086102,4.329238,4.182443,4.084359,4.202020,0.051486,0.040373
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,37,0.9250,4.264985,4.121295,4.499634,4.284863,4.119407,4.266898,0.059001,0.046386
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,38,0.9500,4.091015,3.951264,4.105063,3.881952,3.949147,4.093473,0.061125,0.045645
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,39,0.9750,3.454194,3.369734,3.771337,3.460289,3.370347,3.453605,0.127316,0.253754
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and disgusting and she wanted to,3.7258,65,40,1.0000,3.433322,3.239689,4.101830,3.577632,3.239929,3.434050,0.530954,0.525691
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,0,0.0000,2.365514,2.381895,2.343978,2.368874,2.382145,2.365197,0.001068,0.001209
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,1,0.0250,2.531025,2.563134,2.500611,2.523381,2.563041,2.530885,0.000147,0.000158
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,2,0.0500,2.971519,3.055302,3.074802,3.144809,3.050864,2.975508,0.000422,0.000845
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,3,0.0750,2.889542,2.957773,2.890676,2.930393,2.953555,2.893378,0.000732,0.000873
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,4,0.1000,2.659769,2.726249,2.791028,2.848000,2.723536,2.661970,0.000721,0.001401
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,5,0.1250,2.610415,2.623109,2.581370,2.595804,2.622948,2.610489,0.000375,0.000511
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,6,0.1500,2.764504,2.846308,2.647990,2.700032,2.844263,2.765773,0.000374,0.000620
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,7,0.1750,2.788667,2.883990,2.579119,2.618023,2.883645,2.787997,0.000569,0.000201
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,8,0.2000,2.588336,2.616983,2.267294,2.269279,2.617496,2.587567,0.000452,0.000322
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,9,0.2250,2.707834,2.732808,2.279943,2.301700,2.731905,2.708805,0.000419,0.000163
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,10,0.2500,2.578901,2.604890,2.203644,2.229895,2.604676,2.579146,0.000329,0.000155
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,11,0.2750,2.670386,2.748158,2.333009,2.364481,2.747842,2.670389,0.000405,0.000238
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,12,0.3000,2.288411,2.323887,2.221031,2.246547,2.325298,2.287043,0.000336,0.000254
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,13,0.3250,2.257780,2.284269,2.299222,2.334598,2.286632,2.255542,0.000745,0.000429
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,14,0.3500,2.323282,2.347212,2.473001,2.540348,2.350036,2.320547,0.000739,0.000400
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,15,0.3750,2.327756,2.342118,2.480549,2.529467,2.345042,2.324966,0.000471,0.000325
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,16,0.4000,2.142482,2.143781,3.158941,3.198182,2.146525,2.139858,0.001346,0.000096
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,17,0.4250,2.236085,2.246351,2.716077,2.765352,2.249169,2.233440,0.000663,0.000156
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,18,0.4500,2.357481,2.382772,3.269175,3.366138,2.385427,2.354964,0.000799,0.000208
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,19,0.4750,2.255445,2.263458,2.451646,2.472088,2.265482,2.253509,0.001203,0.000407
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,20,0.5000,2.192763,2.204681,2.401553,2.417298,2.206101,2.191300,0.001432,0.000221
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,21,0.5250,2.210365,2.224905,2.289140,2.299912,2.226130,2.209091,0.001447,0.000299
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,22,0.5500,2.245181,2.264579,2.211070,2.227733,2.265270,2.244396,0.001320,0.000500
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,23,0.5750,2.094732,2.106617,2.146614,2.164992,2.108119,2.093287,0.006414,0.001753
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,24,0.6000,2.114704,2.125706,2.131404,2.136262,2.128006,2.112294,0.007200,0.002805
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,25,0.6250,2.183040,2.192783,2.174488,2.172075,2.194395,2.181336,0.003582,0.001252
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,26,0.6500,2.207532,2.211336,2.296633,2.301494,2.212646,2.206286,0.006534,0.002228
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,27,0.6750,2.285601,2.274727,2.469897,2.430676,2.276518,2.283846,0.007537,0.004444
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,28,0.7000,2.601457,2.612759,2.887582,2.860857,2.614306,2.599759,0.008628,0.006084
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,29,0.7250,3.238081,3.169653,2.669933,2.640186,3.164833,3.242355,0.092460,0.027514
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,30,0.7500,3.120942,3.040722,3.070930,3.051367,3.036679,3.125206,0.055941,0.022095
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,31,0.7750,3.170654,3.110107,3.247436,3.252904,3.106726,3.174293,0.063896,0.025856
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,32,0.8000,3.398842,3.384943,3.647840,3.644036,3.383605,3.399945,0.116280,0.071413
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,33,0.8250,3.421014,3.401515,3.651072,3.636818,3.400304,3.421903,0.104212,0.071618
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,34,0.8500,3.348329,3.319763,3.596280,3.579276,3.317959,3.349993,0.067728,0.053818
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,35,0.8750,3.399078,3.371526,3.958266,3.932235,3.370083,3.400211,0.087545,0.076105
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,36,0.9000,3.366903,3.341513,3.843848,3.820649,3.339717,3.368459,0.074622,0.066021
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,37,0.9250,3.382697,3.356305,3.737468,3.709667,3.354374,3.384324,0.093770,0.091735
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,38,0.9500,3.182292,3.147596,3.305363,3.265207,3.144503,3.185436,0.081880,0.081743
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,39,0.9750,2.659585,2.640273,2.990225,2.919839,2.638955,2.660787,0.112727,0.287388
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and she wanted to,2.7145,70,40,1.0000,2.610270,2.670196,2.877399,2.716336,2.669347,2.610920,0.509762,0.456162
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,0,0.0000,2.451583,2.453592,2.476771,2.479707,2.453652,2.451458,0.001116,0.001309
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,1,0.0250,2.602533,2.623103,2.596259,2.616782,2.622940,2.602594,0.000130,0.000158
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,2,0.0500,3.171035,3.177653,3.082221,3.108886,3.174125,3.174938,0.000435,0.001008
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,3,0.0750,2.885431,2.920436,2.945472,2.972162,2.917479,2.888230,0.000795,0.000943
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,4,0.1000,2.713113,2.744043,2.837110,2.866904,2.742693,2.714093,0.000641,0.001443
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,5,0.1250,2.813732,2.811563,2.739707,2.747059,2.812071,2.813091,0.000407,0.000566
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,6,0.1500,3.112234,3.151964,2.866482,2.878917,3.148997,3.114838,0.000365,0.000537
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,7,0.1750,2.928546,3.003027,2.771546,2.784867,3.003011,2.927609,0.000603,0.000173
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,8,0.2000,2.730124,2.730279,2.664890,2.653414,2.731436,2.728829,0.000448,0.000165
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,9,0.2250,2.893265,2.918801,3.004648,2.970950,2.917663,2.894347,0.000524,0.000143
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,10,0.2500,2.656024,2.671365,2.601313,2.602849,2.671037,2.656365,0.000260,0.000073
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,11,0.2750,2.920899,2.956202,2.642661,2.655393,2.954955,2.922031,0.000503,0.000138
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,12,0.3000,2.676890,2.712532,2.585652,2.621271,2.712859,2.676501,0.000298,0.000076
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,13,0.3250,2.546640,2.600926,2.568503,2.622837,2.602649,2.544849,0.000635,0.000066
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,14,0.3500,2.623667,2.677638,2.433143,2.476684,2.680182,2.620862,0.000505,0.000131
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,15,0.3750,2.668410,2.682389,3.037957,2.925177,2.683577,2.667152,0.000153,0.000132
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,16,0.4000,2.372440,2.379517,3.119964,3.067731,2.381744,2.370323,0.000228,0.000159
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,17,0.4250,2.416985,2.449547,3.058976,2.943805,2.451205,2.415304,0.000420,0.000131
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,18,0.4500,2.342123,2.389214,2.388321,2.388826,2.391066,2.340133,0.000647,0.000157
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,19,0.4750,2.259189,2.265272,2.347191,2.335146,2.266668,2.257672,0.000864,0.000319
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,20,0.5000,2.297262,2.285746,2.452090,2.422039,2.287193,2.295619,0.000959,0.000214
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,21,0.5250,2.266530,2.270981,2.489909,2.500973,2.272029,2.265308,0.000998,0.000334
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,22,0.5500,2.305027,2.317300,2.265160,2.300325,2.318515,2.303735,0.001038,0.000729
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,23,0.5750,2.232879,2.228961,2.268175,2.270169,2.231063,2.230598,0.002458,0.000941
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,24,0.6000,2.996782,2.868448,2.944968,2.774070,2.871499,2.993944,0.004857,0.004177
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,25,0.6250,2.775743,2.699680,2.765860,2.663947,2.701979,2.773498,0.004548,0.003940
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,26,0.6500,2.387889,2.357984,2.244541,2.231564,2.360781,2.384962,0.012218,0.092823
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,27,0.6750,2.276438,2.264773,2.403474,2.351788,2.267689,2.273419,0.029023,0.025531
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,28,0.7000,2.473619,2.474259,2.395916,2.384445,2.477090,2.470606,0.021291,0.012498
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,29,0.7250,2.559004,2.492553,2.245071,2.217905,2.492518,2.559666,0.061897,0.054732
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,30,0.7500,2.553365,2.505110,2.421042,2.377341,2.506387,2.552628,0.065663,0.040423
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,31,0.7750,2.859030,2.817207,2.610814,2.590647,2.817391,2.859295,0.071463,0.027543
zai-org/glm-4-9b-hf,zai-org/glm-4-9b-chat-hf,He was beautiful and ugly and she wanted to,2.8513,71,32,0.8000,3.286955,3.276006,2.829586,2.813411,3.275664,3.287014,0.105956,0.038154
