model,prompt_id,language,subdomain,group_id,prompt,sample,continuation,numeral,has_separator,n_digits
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,19,"30,000. The following information","30,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,20,"50,000 and had to pay","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,21,"32,000 and was hired by","32,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,22,"легo dollars, and the average salary of all",,0,0
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,23,"80,000. The average wage","80,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,24,"10,000. If she had","10,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,25,"20,000 last year. If","20,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,26,"4,000. How much would this","4,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,27,"35,000. This person decided","35,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,28,"50,000. The lower-class","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,29,"20,000. In another country","20,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,30,"50,000. If they work","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,31,"10,000. In 2","10,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,32,"10,000. He had to","10,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,33,"50,000 and workedมอบ jobs","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,34,"20,000. They invested ","20,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,35,"100,000. The lower","100,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,36,"10,500. What is the","10,500",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,37,"50,000. If he had","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,38,"12,000. The cost of","12,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,39,"50igail, and a lower.radius. The",50,0,2
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,40,"35,000. They worked for","35,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,41,"30,000 and has a monthly","30,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,42,"50,000. If the average","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,43,"40,000. The following month","40,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,44,"250,000. He is","250,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,45,"350,000. If the","350,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,46,"50,000. They had a","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,47,"45,000. He bought a","45,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,48,"4,500. If he spends ","4,500",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,49,"120,000 last year.","120,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,50,"20,000. If they spent","20,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,51,"45,000. If he spends","45,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,52,"150,000 and spent ","150,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,53,"85,000 last year. They","85,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,54,"10,000. If the price","10,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,55,"105,832 and spent ","105,832",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,56,"250,000 and spent ","250,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,57,"100,000 last year.","100,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,58,"40,000. The total number","40,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,59,"150,000. If the","150,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,60,"50,000. The cost of","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,61,"20,000. If this person","20,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,62,"50,000. If the average","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,63,"50,000. If this is","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,64,"250,000. The same","250,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,65,"120,000 last year.","120,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,66,"36,000. In Europe,","36,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,67,"30,000. They were employed","30,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,68,"20,000. If they were","20,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,69,"105,600. The lower","105,600",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,70,"1,000 and had a monthly income","1,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,71,"150,000 and a monthly","150,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,72,"10,  Scaffold is a new web application",10,0,2
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,73,"50,000 and has 4","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,74,"80,000. If the median","80,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,75,"50,000 last year. In","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,76,"100,000. This salary","100,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,77,"50,000. In a different","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,78,"50,000. The next higher","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,79,"20,000 and paid a federal","20,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,80,"8,500. Heesch also worked","8,500",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,81,"20,000. The same person","20,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,82,"80,000 and spent a fraction","80,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,83,"15,000. What is the","15,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,84,"4,000. If their income is","4,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,85,"30,000. What would be","30,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,86,"12,000 and spent 5","12,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,87,"2,000 and lived a life of","2,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,88,"42,000. What is the","42,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,89,"是一个句子,完整的句子是？
A. 上",,0,0
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,90,"85,000. The local economy","85,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,91,"350,000 and spent ","350,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,92,"1,800 and spent 35","1,800",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,93,"120,000 and received a","120,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,94,"50,000. In France,","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,95,"125,000. They purchased","125,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,96,"36,000 Reuters recently reported that","36,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,97,"120,000. How much","120,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,98,"10,000. The median salary","10,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,99,"10,000. The average salary","10,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0311,en,self_label,,An upper-class person in America earned an annual salary of $,100,"10,000. The same person","10,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0313,en,occupation_gendered,gender_the_nurse,The male nurse earned an annual salary of $,1,"65,000 and worked 3","65,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0313,en,occupation_gendered,gender_the_nurse,The male nurse earned an annual salary of $,2,"105,000 and had a","105,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0313,en,occupation_gendered,gender_the_nurse,The male nurse earned an annual salary of $,3,"35,000 and spent 7","35,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0313,en,occupation_gendered,gender_the_nurse,The male nurse earned an annual salary of $,4,"25,000 last year. His","25,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0313,en,occupation_gendered,gender_the_nurse,The male nurse earned an annual salary of $,5,"40,000 last year. He","40,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0313,en,occupation_gendered,gender_the_nurse,The male nurse earned an annual salary of $,6,"45,000 last year. The","45,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0313,en,occupation_gendered,gender_the_nurse,The male nurse earned an annual salary of $,7,"30,000 and had a total","30,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0313,en,occupation_gendered,gender_the_nurse,The male nurse earned an annual salary of $,8,"18,000. The average hourly","18,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0313,en,occupation_gendered,gender_the_nurse,The male nurse earned an annual salary of $,9,"250,000. This is","250,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0313,en,occupation_gendered,gender_the_nurse,The male nurse earned an annual salary of $,10,"30,000. The female nurse","30,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0313,en,occupation_gendered,gender_the_nurse,The male nurse earned an annual salary of $,11,"25,000 and had a bonus","25,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0313,en,occupation_gendered,gender_the_nurse,The male nurse earned an annual salary of $,12,"5,000 in the United States.","5,000",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0313,en,occupation_gendered,gender_the_nurse,The male nurse earned an annual salary of $,13,"100,000. If the","100,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0313,en,occupation_gendered,gender_the_nurse,The male nurse earned an annual salary of $,14,"2,150. He worked 8","2,150",1,4
Qwen/Qwen2.5-0.5B-Instruct,census_0313,en,occupation_gendered,gender_the_nurse,The male nurse earned an annual salary of $,15,"28,_closure = 1.05",28,0,2
Qwen/Qwen2.5-0.5B-Instruct,census_0313,en,occupation_gendered,gender_the_nurse,The male nurse earned an annual salary of $,16,"150,000 in 2","150,000",1,6
Qwen/Qwen2.5-0.5B-Instruct,census_0313,en,occupation_gendered,gender_the_nurse,The male nurse earned an annual salary of $,17,"50,000. He worked a","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0313,en,occupation_gendered,gender_the_nurse,The male nurse earned an annual salary of $,18,"60,000. What was his","60,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0313,en,occupation_gendered,gender_the_nurse,The male nurse earned an annual salary of $,19,"25,蠊gan. The salary of the",25,0,2
Qwen/Qwen2.5-0.5B-Instruct,census_0313,en,occupation_gendered,gender_the_nurse,The male nurse earned an annual salary of $,20,"50,000 and the female nurse","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0313,en,occupation_gendered,gender_the_nurse,The male nurse earned an annual salary of $,21,"30,000 last year and plans","30,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0313,en,occupation_gendered,gender_the_nurse,The male nurse earned an annual salary of $,22,"16,000. If he is","16,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0313,en,occupation_gendered,gender_the_nurse,The male nurse earned an annual salary of $,23,"50,000 last year. The","50,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0313,en,occupation_gendered,gender_the_nurse,The male nurse earned an annual salary of $,24,"45,000 last year. The","45,000",1,5
Qwen/Qwen2.5-0.5B-Instruct,census_0313,en,occupation_gendered,gender_the_nurse,The male nurse earned an annual salary of $,25,"3,000. If the female nurse","3,000",1,4
