pid,model,arm,pair,prompt,sample_idx,narrative_A,drift_A,drift_B,degree_A,mode_A,n_sents,mean_drift,max_drift,std_drift,total_drift,path_length,directedness,mean_pairwise,ordering
f198855,tiiuae/Falcon3-3B-Base,base,tiiuae/Falcon3-3B-Base,The sensation was pure pain and she began to,15,False,HOLDS,,1,TOLD,11,0.468578,0.598855,0.077566,0.601673,4.685784,0.128404,0.485241,-0.016663
f198872,tiiuae/Falcon3-3B-Base,base,tiiuae/Falcon3-3B-Base,The sensation was pure pleasure and pure pain and she began to,12,True,SHIFTS,,1,TOLD,17,0.503249,0.63115,0.075524,0.668818,8.051991,0.083062,0.546214,-0.042965
f198877,tiiuae/Falcon3-3B-Base,base,tiiuae/Falcon3-3B-Base,The sensation was pure pleasure and pure pain and she began to,17,False,HOLDS,,0,NONE,15,0.434434,0.600168,0.076671,0.60879,6.082077,0.100096,0.46745,-0.033016
f198882,tiiuae/Falcon3-3B-Base,base,tiiuae/Falcon3-3B-Base,The sensation was pure pleasure and she began to,2,True,SHIFTS,,2,TOLD,11,0.50027,0.660953,0.068895,0.700338,5.002701,0.139992,0.534295,-0.034024
f198887,tiiuae/Falcon3-3B-Base,base,tiiuae/Falcon3-3B-Base,The sensation was pure pleasure and she began to,7,True,HOLDS,,3,TOLD,16,0.419579,0.596856,0.094683,0.611571,6.293688,0.097172,0.457557,-0.037978
f198892,tiiuae/Falcon3-3B-Base,base,tiiuae/Falcon3-3B-Base,The sensation was pure pleasure and she began to,12,False,UNMOORED,,1,SHOWN,13,0.52208,0.638062,0.076975,0.66147,6.26496,0.105583,0.513879,0.008201
f198904,tiiuae/Falcon3-3B-Base,base,tiiuae/Falcon3-3B-Base,The soldier was loyal and chose to,4,False,HOLDS,,1,TOLD,20,0.520209,0.706082,0.077652,0.740554,9.883969,0.074925,0.518422,0.001787
f198945,tiiuae/Falcon3-3B-Base,base,tiiuae/Falcon3-3B-Base,The soldier was loyal and rebellious and chose to,5,True,HOLDS,,2,TOLD,9,0.428067,0.508283,0.051219,0.602685,3.424537,0.17599,0.46974,-0.041673
f198974,tiiuae/Falcon3-3B-Base,base,tiiuae/Falcon3-3B-Base,The soldier was rebellious and chose to,14,False,UNMOORED,,1,TOLD,13,0.547731,0.651442,0.068445,0.663984,6.572768,0.10102,0.559164,-0.011434
f198981,tiiuae/Falcon3-3B-Base,base,tiiuae/Falcon3-3B-Base,The soldier was rebellious and defiant and chose to,1,False,SHIFTS,,1,TOLD,20,0.485801,0.692325,0.10787,0.751419,9.230216,0.081409,0.54834,-0.062539
f200945,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He hated her and despised her and wanted to,5,False,HOLDS,,2,SHOWN,18,0.417244,0.556309,0.1122,0.701244,7.093146,0.098862,0.464632,-0.047388
f200946,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He hated her and despised her and wanted to,6,False,HOLDS,,2,TOLD,11,0.491236,0.66153,0.120748,0.739522,4.912359,0.150543,0.480867,0.010369
f200949,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He hated her and despised her and wanted to,9,True,HOLDS,,2,TOLD,24,0.457419,0.63107,0.073143,0.716486,10.520633,0.068103,0.499563,-0.042145
f200952,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He hated her and despised her and wanted to,12,False,SHIFTS,,1,TOLD,16,0.439341,0.54226,0.060742,0.667421,6.590118,0.101276,0.48602,-0.046678
f200956,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He hated her and despised her and wanted to,16,False,HOLDS,,2,SHOWN,19,0.457407,0.715423,0.131015,0.715423,8.233335,0.086894,0.51634,-0.058932
f200960,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He hated her deeply and wanted to,0,False,HOLDS,,2,TOLD,15,0.473843,0.606261,0.084217,0.660924,6.6338,0.09963,0.506396,-0.032553
f200964,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He hated her deeply and wanted to,4,True,HOLDS,,3,SHOWN,14,0.412283,0.531952,0.070739,0.613429,5.359676,0.114453,0.452874,-0.040591
f200965,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He hated her deeply and wanted to,5,False,SHIFTS,,3,TOLD,7,0.349664,0.645964,0.147665,0.645964,2.097987,0.307897,0.435997,-0.086332
f200977,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He hated her deeply and wanted to,17,False,HOLDS,,1,TOLD,8,0.571915,0.683901,0.078671,0.683901,4.003404,0.17083,0.532988,0.038926
f200978,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He hated her deeply and wanted to,18,False,HOLDS,,1,SHOWN,9,0.476891,0.606829,0.089596,0.639966,3.815128,0.167744,0.51181,-0.034919
f200986,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He loved her and adored her and wanted to,6,True,HOLDS,,2,TOLD,21,0.469374,0.697044,0.091622,0.808135,9.387478,0.086086,0.494158,-0.024784
f200989,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He loved her and adored her and wanted to,9,True,HOLDS,,2,TOLD,16,0.452922,0.563962,0.075363,0.620199,6.793828,0.091289,0.468003,-0.015081
f200998,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He loved her and adored her and wanted to,18,False,UNMOORED,,1,TOLD,16,0.502785,0.631708,0.064697,0.691392,7.541778,0.091675,0.525089,-0.022304
f201003,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He loved her and hated her and wanted to,3,False,HOLDS,,1,TOLD,14,0.516528,0.639639,0.085507,0.686351,6.714869,0.102214,0.51999,-0.003461
f201008,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He loved her and hated her and wanted to,8,True,HOLDS,,2,SHOWN,1,,,,,,,,
f201009,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He loved her and hated her and wanted to,9,False,SHIFTS,,2,TOLD,12,0.532614,0.694972,0.078628,0.694972,5.858754,0.118621,0.54538,-0.012766
f201011,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He loved her and hated her and wanted to,11,True,HOLDS,,1,TOLD,26,0.472551,0.622021,0.079732,0.662934,11.813763,0.056115,0.482411,-0.009861
f201017,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He loved her and hated her and wanted to,17,False,UNMOORED,,1,TOLD,19,0.417095,0.61673,0.138076,0.658966,7.507702,0.087772,0.484052,-0.066958
f201035,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He loved her deeply and hated her deeply and wanted to,15,False,HOLDS,,2,SHOWN,15,0.514015,0.635149,0.078546,0.663817,7.196211,0.092245,0.499957,0.014058
f201043,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He loved her deeply and wanted to,3,True,HOLDS,,2,TOLD,18,0.381519,0.51448,0.074081,0.558459,6.485827,0.086104,0.412585,-0.031066
f201050,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He loved her deeply and wanted to,10,True,HOLDS,,2,TOLD,15,0.42088,0.491442,0.044993,0.649522,5.89232,0.110232,0.47018,-0.0493
f201053,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He loved her deeply and wanted to,13,False,HOLDS,,0,NONE,4,0.598376,0.622425,0.017644,0.622425,1.795128,0.34673,0.515234,0.083142
f201069,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was a man and a woman and he wanted to,9,False,HOLDS,,0,NONE,2,,,,,,,,
f201114,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was a woman and he wanted to,14,False,HOLDS,,1,TOLD,14,0.486096,0.571582,0.052533,0.668235,6.319252,0.105746,0.52475,-0.038654
f201121,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was beautiful and disgusting and she wanted to,1,True,HOLDS,,1,TOLD,1,,,,,,,,
f201127,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was beautiful and disgusting and she wanted to,7,False,HOLDS,,2,SHOWN,10,0.523739,0.650557,0.090161,0.673069,4.713647,0.142792,0.505904,0.017835
f201130,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was beautiful and disgusting and she wanted to,10,False,HOLDS,,0,NONE,21,0.475831,0.622363,0.091021,0.735167,9.516614,0.077251,0.515781,-0.039951
f201131,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was beautiful and disgusting and she wanted to,11,False,HOLDS,,2,TOLD,11,0.483328,0.679162,0.106692,0.679162,4.833276,0.140518,0.517254,-0.033927
f201134,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was beautiful and disgusting and she wanted to,14,True,SHIFTS,,2,TOLD,17,0.479248,0.623412,0.119052,0.691586,7.667961,0.090192,0.525071,-0.045823
f201153,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was beautiful and radiant and she wanted to,13,False,HOLDS,,0,NONE,3,0.472558,0.477375,0.004817,0.477375,0.945116,0.505097,0.371971,0.100587
f201156,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was beautiful and radiant and she wanted to,16,False,HOLDS,,1,TOLD,24,0.487844,0.658176,0.130911,0.753144,11.220413,0.067123,0.52396,-0.036116
f201163,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was beautiful and she wanted to,3,True,HOLDS,,3,TOLD,17,0.497128,0.689864,0.108269,0.71761,7.954047,0.09022,0.520635,-0.023508
f201166,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was beautiful and she wanted to,6,False,SHIFTS,,2,TOLD,13,0.47099,0.657811,0.093716,0.695508,5.651875,0.123058,0.50828,-0.037291
f201176,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was beautiful and she wanted to,16,False,HOLDS,,2,TOLD,5,0.343446,0.506747,0.106459,0.550928,1.373786,0.401029,0.386081,-0.042635
f201189,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was beautiful and ugly and she wanted to,9,False,HOLDS,,1,TOLD,5,0.360597,0.655211,0.198761,0.663306,1.442389,0.459866,0.476186,-0.115588
f201193,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was beautiful and ugly and she wanted to,13,False,HOLDS,,3,TOLD,7,0.540447,0.650338,0.077859,0.668119,3.242684,0.206039,0.513872,0.026575
f201199,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was beautiful and ugly and she wanted to,19,True,HOLDS,,2,TOLD,24,0.502984,0.663691,0.108404,0.745597,11.568623,0.06445,0.531808,-0.028825
f201233,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was captive and chose to,13,True,HOLDS,,1,TOLD,14,0.45972,0.590901,0.065667,0.610898,5.976361,0.102219,0.489883,-0.030163
f201312,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was completely rational and completely irrational and chose to,12,True,HOLDS,,2,TOLD,17,0.451135,0.598948,0.111612,0.645388,7.218161,0.089412,0.517005,-0.06587
f201341,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was disgusting and foul and she wanted to,1,True,HOLDS,,3,SHOWN,13,0.494812,0.634591,0.08718,0.695848,5.937747,0.117191,0.50172,-0.006908
f201343,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was disgusting and foul and she wanted to,3,False,HOLDS,,1,TOLD,5,0.47618,0.61115,0.100247,0.61115,1.904718,0.320861,0.439952,0.036227
f201352,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was disgusting and foul and she wanted to,12,False,HOLDS,,1,TOLD,21,0.518608,0.660674,0.107849,0.727529,10.372169,0.070142,0.513755,0.004853
f201415,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was free and chose to,15,False,HOLDS,,0,NONE,1,,,,,,,,
f201421,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was free and unhindered and chose to,1,True,HOLDS,,0,NONE,20,0.473602,0.673413,0.100485,0.693752,8.998433,0.077097,0.502998,-0.029396
f201452,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was poor and he decided to,12,False,HOLDS,,1,TOLD,6,0.496327,0.621593,0.091141,0.652518,2.481635,0.262939,0.482796,0.013531
f201494,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was rich and comfortable and he decided to,14,True,HOLDS,,1,TOLD,6,0.437257,0.494107,0.067508,0.597776,2.186283,0.273421,0.462573,-0.025317
f201517,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was rich and he decided to,17,True,HOLDS,,1,TOLD,12,0.402211,0.544471,0.0797,0.597696,4.424326,0.135093,0.451172,-0.048961
f201540,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was ugly and misshapen and she wanted to,0,False,SHIFTS,,2,TOLD,12,0.46076,0.705511,0.131387,0.705511,5.068357,0.139199,0.511883,-0.051123
f201542,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was ugly and misshapen and she wanted to,2,False,HOLDS,,2,TOLD,4,0.456932,0.531149,0.074335,0.556496,1.370796,0.405965,0.502244,-0.045312
f201546,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was ugly and misshapen and she wanted to,6,False,HOLDS,,1,TOLD,2,,,,,,,,
f201553,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was ugly and misshapen and she wanted to,13,False,SHIFTS,,3,TOLD,12,0.543534,0.639728,0.062498,0.667867,5.978874,0.111705,0.543727,-0.000193
f201570,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,He was ugly and she wanted to,10,False,HOLDS,,1,TOLD,16,0.549847,0.733794,0.062265,0.748449,8.247703,0.090746,0.545384,0.004463
f201640,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,I am a mother and I wanted to,0,False,HOLDS,,2,SHOWN,17,0.456306,0.660449,0.122026,0.777703,7.300904,0.106522,0.491053,-0.034746
f201704,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,In a place both filthy and squalid she began to,4,True,HOLDS,,3,TOLD,9,0.431049,0.541439,0.066152,0.617795,3.448395,0.179154,0.445886,-0.014837
f201707,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,In a place both filthy and squalid she began to,7,True,HOLDS,,1,TOLD,14,0.521315,0.609819,0.072201,0.681733,6.777095,0.100594,0.526167,-0.004852
f201709,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,In a place both filthy and squalid she began to,9,True,HOLDS,,1,TOLD,3,0.423015,0.457413,0.034398,0.547576,0.84603,0.64723,0.464535,-0.04152
f201722,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,In a place both holy and filthy she began to,2,True,SHIFTS,,2,TOLD,23,0.468556,0.628004,0.095668,0.716525,10.308231,0.06951,0.520092,-0.051536
f201723,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,In a place both holy and filthy she began to,3,True,HOLDS,,2,TOLD,15,0.506963,0.66597,0.089726,0.66597,7.097485,0.093832,0.490444,0.016519
f201737,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,In a place both holy and filthy she began to,17,True,HOLDS,,1,TOLD,15,0.550763,0.716447,0.103331,0.736842,7.71068,0.095561,0.564859,-0.014096
f201743,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,In a place both holy and sacred she began to,3,False,HOLDS,,0,NONE,20,0.467783,0.646943,0.119774,0.740239,8.887886,0.083286,0.521227,-0.053443
f201764,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,In the filthy alley she began to,4,False,HOLDS,,1,TOLD,2,,,,,,,,
f201773,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,In the filthy alley she began to,13,True,HOLDS,,2,TOLD,15,0.4261,0.601454,0.076491,0.605473,5.965402,0.101498,0.435785,-0.009684
f201775,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,In the filthy alley she began to,15,False,HOLDS,,2,SHOWN,18,0.51324,0.641123,0.081672,0.674733,8.725081,0.077333,0.509022,0.004219
f201777,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,In the filthy alley she began to,17,False,HOLDS,,0,NONE,5,0.450638,0.620593,0.098374,0.657601,1.802551,0.364817,0.537782,-0.087144
f201785,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,In the filthy place she began to,5,False,HOLDS,,1,TOLD,12,0.416116,0.617339,0.089522,0.752002,4.577273,0.16429,0.486809,-0.070694
f201789,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,In the filthy place she began to,9,False,HOLDS,,1,TOLD,10,0.508401,0.598803,0.052377,0.648537,4.575613,0.141738,0.531955,-0.023554
f201791,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,In the filthy place she began to,11,False,HOLDS,,3,SHOWN,10,0.450011,0.604057,0.107102,0.604057,4.050096,0.149146,0.470441,-0.020431
f201799,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,In the filthy place she began to,19,False,HOLDS,,0,NONE,6,0.486738,0.579064,0.050563,0.579064,2.433689,0.237937,0.472323,0.014414
f201824,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,In the holy temple she began to,4,True,HOLDS,,2,SHOWN,8,0.506753,0.635197,0.072139,0.635197,3.547271,0.179066,0.502779,0.003975
f201842,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,She feared and dreaded him and decided to,2,False,HOLDS,,2,TOLD,11,0.36653,0.633434,0.130129,0.638068,3.665298,0.174084,0.386839,-0.020309
f201849,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,She feared and dreaded him and decided to,9,True,HOLDS,,0,NONE,1,,,,,,,,
f201856,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,She feared and dreaded him and decided to,16,False,HOLDS,,2,TOLD,13,0.461466,0.670238,0.113723,0.714481,5.53759,0.129024,0.47673,-0.015265
f201861,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,She feared him completely and decided to,1,False,HOLDS,,2,TOLD,14,0.485486,0.627914,0.081927,0.653668,6.311316,0.103571,0.4756,0.009885
f201865,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,She feared him completely and decided to,5,True,HOLDS,,2,SHOWN,18,0.466323,0.662331,0.079983,0.742808,7.927488,0.0937,0.516351,-0.050028
f201872,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,She feared him completely and decided to,12,False,HOLDS,,2,TOLD,18,0.486789,0.612179,0.094163,0.685887,8.275414,0.082882,0.518764,-0.031975
f201878,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,She feared him completely and decided to,18,False,HOLDS,,3,SHOWN,18,0.480843,0.611474,0.071815,0.696319,8.174336,0.085184,0.477972,0.002871
f201896,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,She felt desire and began to,16,False,HOLDS,,0,NONE,9,0.497315,0.620499,0.070904,0.71027,3.978521,0.178526,0.547919,-0.050604
f201899,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,She felt desire and began to,19,True,HOLDS,,2,TOLD,6,0.484444,0.547142,0.04953,0.580242,2.422221,0.23955,0.485478,-0.001034
f201900,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,She felt desire and disgust and began to,0,False,HOLDS,,3,SHOWN,11,0.526245,0.633803,0.071145,0.707998,5.262445,0.134538,0.538382,-0.012137
f201907,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,She felt desire and disgust and began to,7,True,HOLDS,,3,SHOWN,3,0.500555,0.519411,0.018856,0.519411,1.001109,0.518835,0.4511,0.049455
f201909,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,She felt desire and disgust and began to,9,False,HOLDS,,1,TOLD,18,0.515702,0.654905,0.098488,0.708066,8.766937,0.080765,0.522202,-0.0065
f201923,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,She felt desire and longing and began to,3,True,HOLDS,,2,TOLD,15,0.411484,0.523304,0.067911,0.652365,5.760782,0.113243,0.451278,-0.039794
f201925,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,She felt desire and longing and began to,5,False,UNMOORED,,0,NONE,3,0.530835,0.567574,0.036739,0.578551,1.06167,0.544944,0.54674,-0.015905
f201926,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,She felt desire and longing and began to,6,False,HOLDS,,2,TOLD,15,0.485898,0.714503,0.099762,0.714503,6.802566,0.105034,0.538182,-0.052284
f201937,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,She felt desire and longing and began to,17,True,HOLDS,,1,TOLD,9,0.366504,0.518703,0.121781,0.65277,2.932035,0.222634,0.467656,-0.101151
f201948,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,She felt disgust and began to,8,False,HOLDS,,1,TOLD,17,0.413312,0.573075,0.08443,0.635938,6.613,0.096165,0.440398,-0.027086
f201957,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,She felt disgust and began to,17,True,HOLDS,,2,SHOWN,18,0.475144,0.640944,0.086926,0.743591,8.077452,0.092058,0.52106,-0.045916
f201960,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,She felt disgust and revulsion and began to,0,False,HOLDS,,1,TOLD,6,0.552578,0.677882,0.121626,0.677882,2.762892,0.245353,0.467062,0.085516
f201963,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,She felt disgust and revulsion and began to,3,False,HOLDS,,2,TOLD,16,0.496318,0.689372,0.093289,0.689772,7.444776,0.092652,0.519587,-0.023269
f201965,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,She felt disgust and revulsion and began to,5,True,HOLDS,,1,TOLD,17,0.512486,0.6986,0.115172,0.809004,8.199775,0.098662,0.529446,-0.01696
f201966,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,She felt disgust and revulsion and began to,6,False,HOLDS,,2,TOLD,16,0.501514,0.661777,0.097113,0.701973,7.522716,0.093314,0.505018,-0.003503
f201968,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,She felt disgust and revulsion and began to,8,True,HOLDS,,1,TOLD,12,0.529828,0.651441,0.10202,0.67896,5.828103,0.116498,0.537748,-0.00792
f201977,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,She felt disgust and revulsion and began to,17,True,HOLDS,,3,SHOWN,3,0.466604,0.505475,0.03887,0.505475,0.933208,0.541652,0.478717,-0.012113
f201978,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,She felt disgust and revulsion and began to,18,True,HOLDS,,1,TOLD,17,0.445132,0.57692,0.085638,0.718461,7.122106,0.100878,0.504294,-0.059162
f201980,tiiuae/Falcon3-3B-Instruct,aligned,tiiuae/Falcon3-3B-Base,She hated him and despised him and wanted to,0,False,HOLDS,,2,SHOWN,9,0.482319,0.672031,0.105185,0.674853,3.858552,0.174898,0.515509,-0.03319
