quisling	0.058824
Quist	0.509804
Quonset	0.058824
Racoon	0.196078
Rada	0.058824
radiantly	0.058824
radiocarbon	0.058824
radioing	0.058824
rads	0.058824
raffled	0.058824
rafter	0.058824
ragamuffin	0.058824
railhead	0.058824
raincheck	0.078431
Rainier	0.607843
rainmakers	0.058824
Raja	0.235294
rakish	0.058824
rame	0.098039
ramrods	0.058824
Rana	0.156863
randomized	0.058824
Rani	0.058824
ransomed	0.058824
raptures	0.078431
rapturous	0.058824
rascality	0.058824
rashness	0.058824
rasp	0.098039
Rasping	0.058824
raunchiest	0.058824
raver	0.078431
ravines	0.058824
rawest	0.058824
razing	0.058824
razorback	0.098039
reactionaries	0.058824
readjustments	0.058824
realigned	0.058824
realigning	0.058824
realists	0.058824
reanimation	0.137255
reappearing	0.058824
rearrangement	0.058824
rearranges	0.058824
reasonableness	0.058824
Reaver	0.098039
reawaken	0.058824
rebooting	0.058824
rebroadcast	0.058824
rebuilds	0.098039
rebuttals	0.058824
recasting	0.078431
receivables	0.058824
receptacles	0.058824
reclaims	0.058824
recoiled	0.058824
recollected	0.058824
reconditioning	0.137255
reconfirmed	0.058824
reconnoitering	0.058824
reconnoitre	0.058824
recordist	0.058824
recounted	0.058824
recoveries	0.058824
recreationally	0.058824
rectangles	0.078431
recursive	0.058824
Redbeard	0.294118
reddened	0.058824
redeployed	0.098039
redevelop	0.058824
Redfield	0.215686
rediscovering	0.058824
redistributed	0.058824
redraft	0.058824
redressed	0.058824
redrew	0.098039
reducer	0.058824
reducible	0.058824
reeducation	0.176471
Reelect	0.137255
reeled	0.058824
reestablishing	0.058824
Reeve	0.254902
reexamined	0.058824
refereeing	0.098039
referential	0.058824
refinancing	0.078431
refinishing	0.058824
reflectivity	0.058824
reformat	0.058824
reformatories	0.058824
reformatted	0.078431
refracted	0.098039
Refractions	0.058824
refractory	0.058824
refraining	0.058824
reframed	0.058824
refurnish	0.058824
regia	0.058824
regressive	0.058824
regrowth	0.058824
Reheated	0.058824
reimplantation	0.058824
reincarnations	0.058824
reinflate	0.058824
reinstitute	0.058824
reinterview	0.078431
reintroduced	0.058824
reintroducing	0.058824
reintroduction	0.058824
reinvigorated	0.058824
relearning	0.058824
relining	0.078431
relishes	0.058824
reloads	0.058824
remakes	0.058824
remarriage	0.058824
renderings	0.058824
rendezvousing	0.058824
renditions	0.058824
renewals	0.137255
reoccur	0.058824
reorganise	0.058824
reorientation	0.078431
repackaged	0.058824
repacking	0.058824
repatch	0.078431
repaving	0.078431
repeatable	0.058824
replanted	0.078431
replayed	0.058824
reposing	0.058824
repossessing	0.058824
repot	0.058824
reproached	0.058824
Reptilians	0.333333
repudiation	0.098039
repugnance	0.058824
repulses	0.058824
reputedly	0.058824
requite	0.058824
reseal	0.058824
resealed	0.058824
reselling	0.058824
Resequencing	0.058824
reshaped	0.058824
reshaping	0.078431
reshuffle	0.078431
Residencies	0.058824
resiliency	0.058824
resins	0.058824
respecter	0.058824
restarted	0.058824
restocking	0.058824
restrains	0.058824
resubmit	0.058824
resultant	0.058824
resumption	0.058824
resuscitating	0.058824
resuscitator	0.058824
Retails	0.058824
retched	0.098039
reticulum	0.117647
retiree	0.058824
Retirees	0.058824
retool	0.098039
retooled	0.058824
retooling	0.078431
retouched	0.058824
retouching	0.078431
retraced	0.058824
retraining	0.078431
retreads	0.058824
retrofitting	0.078431
retroperitoneal	0.058824
Retros	0.098039
revamped	0.058824
revelers	0.078431
revellers	0.058824
revengeful	0.058824
revenger	0.058824
reverberates	0.058824
reverberation	0.078431
reversals	0.078431
reverting	0.098039
reviles	0.058824
revivals	0.098039
revocable	0.058824
revolutionists	0.078431
revolutionizing	0.058824
rewarming	0.078431
rewing	0.058824
rezoned	0.058824
Rhd	0.058824
Rheingold	0.058824
rheum	0.078431
rhododendron	0.058824
rhombus	0.058824
rhumba	0.078431
rhythmical	0.058824
ricin	0.294118
rideable	0.058824
riderless	0.078431
rids	0.058824
riffle	0.117647
riling	0.058824
rill	0.117647
ringleaders	0.058824
ringlets	0.058824
rinsing	0.058824
riper	0.058824
rivaled	0.058824
Rive	0.058824
riveter	0.058824
Rm	0.058824
Roadmaster	0.078431
roaster	0.058824
Rockabye	0.078431
rockslide	0.117647
rococo	0.058824
Rodham	0.058824
rogering	0.058824
roiling	0.058824
Romanesque	0.058824
romantical	0.058824
Romney	0.098039
rompers	0.058824
Rondo	0.156863
roofy	0.058824
rookery	0.078431
rooter	0.078431
rosebushes	0.215686
Rosella	0.196078
Rosette	0.098039
Rosser	0.078431
Rotarian	0.058824
rotenone	0.176471
roundtable	0.058824
rowers	0.098039
Royster	0.058824
rubberneck	0.058824
ruble	0.058824
Rucker	0.078431
Rudd	0.725490
rudders	0.058824
rudiments	0.058824
ruggedly	0.058824
Rumania	0.058824
Rumanian	0.137255
rumbly	0.117647
Rumple	0.137255
runabout	0.058824
runty	0.137255
rustles	0.058824
ruts	0.078431
Sab	0.058824
Sabbaths	0.137255
Sabian	1.137255
Sabra	0.352941
saccharin	0.058824
sachet	0.058824
sachets	0.058824
Sacker	0.254902
sacral	0.058824
sacredness	0.058824
sadistically	0.058824
safeguarded	0.058824
sailmaker	0.098039
Salade	0.078431
Salina	0.392157
salivary	0.098039
salivated	0.058824
Samoa	0.058824
Samoans	0.058824
samurais	0.058824
sandbar	0.058824
sandbars	0.058824
sandboxes	0.078431
sandcastles	0.078431
sandlot	0.215686
sandstorms	0.058824
Sasa	0.058824
sashayed	0.058824
sashaying	0.078431
satiate	0.058824
satiated	0.058824
satiety	0.058824
sauntering	0.058824
saunters	0.058824
saute	0.058824
Savanna	0.058824
savouring	0.058824
sawhorses	0.058824
scaler	0.137255
scallions	0.098039
scallywag	0.058824
scallywags	0.058824
Scandinavians	0.058824
scarfs	0.058824
scatterbrained	0.058824
sch	0.058824
schism	0.058824
schlimazel	0.058824
schmoes	0.058824
schooler	0.058824
schoolhouses	0.078431
schoolmistress	0.058824
schoolyards	0.058824
schtick	0.058824
scleroderma	0.058824
sclerosed	0.058824
scoopers	0.058824
scoots	0.058824
scrawling	0.058824
screeched	0.058824
screwiest	0.078431
scrod	0.058824
scrolling	0.058824
scrollwork	0.058824
scrubbers	0.078431
scrum	0.098039
scrunched	0.078431
scrunchy	0.156863
scrutinised	0.058824
scuds	0.117647
Scull	0.058824
sculpts	0.058824
sculptured	0.058824
scuppers	0.078431
scuttles	0.058824
Seaborne	0.137255
seafarer	0.058824
seafront	0.058824
seaports	0.058824
seceded	0.058824
seceding	0.058824
secondaries	0.058824
seconde	0.137255
secretes	0.058824
sediments	0.058824
seersucker	0.058824
seethe	0.098039
Sefton	0.686275
Seg	0.117647
segues	0.058824
seismograph	0.058824
selectivity	0.058824
Sem	0.078431
semiautomatics	0.058824
semifinalists	0.098039
semiprecious	0.058824
Senhor	0.980392
senhorita	0.098039
senoritas	0.078431
sensationally	0.058824
sensually	0.058824
separators	0.058824
sepia	0.058824
septal	0.058824
septicemia	0.078431
sequela	0.058824
sequester	0.078431
Seraph	0.156863
Serbians	0.078431
serenaded	0.058824
servo	0.058824
servos	0.078431
settler	0.078431
severals	0.058824
Sf	0.058824
Shabbos	0.294118
Shakespearian	0.058824
shakeup	0.058824
shamanic	0.078431
shamming	0.058824
shant	0.058824
shanties	0.058824
Shantung	0.137255
shapeshifter	0.078431
sharkskin	0.058824
Shearer	0.137255
sheeny	0.196078
sheepherders	0.058824
sheepishly	0.058824
sheered	0.058824
Sheikhs	0.098039
sheilas	0.078431
shellfire	0.078431
shenanigan	0.058824
Sherpas	0.058824
sherries	0.078431
Shiite	0.078431
shimmers	0.058824
shimmied	0.058824
shinny	0.058824
shipbuilding	0.098039
shipload	0.058824
Shipman	0.117647
shipwrecks	0.058824
shires	0.078431
shirker	0.058824
shirtsleeves	0.058824
shivah	0.078431
shoehorns	0.058824
shooed	0.058824
Shoop	0.196078
shootable	0.058824
shopworn	0.058824
shorelines	0.058824
shortchange	0.058824
shotty	0.058824
Shou	0.137255
shouldst	0.078431
shovelfuls	0.058824
shovelled	0.078431
shoveller	0.098039
showpiece	0.078431
showstoppers	0.058824
shredders	0.058824
shrift	0.078431
shrilly	0.058824
Shrimpy	0.058824
shrinky	0.058824
shriveling	0.058824
Shropshire	0.137255
shrugging	0.117647
shuttling	0.058824
Shyer	0.078431
shyest	0.058824
Sibilance	0.098039
siccing	0.058824
sickles	0.058824
sicknesses	0.058824
sickout	0.215686
sideburn	0.078431
Sideless	0.078431
sidestep	0.058824
sidetrack	0.058824
sidewall	0.058824
sidewinders	0.058824
sigmoid	0.058824
signified	0.058824
Signori	0.078431
Sikhs	0.058824
silencers	0.078431
silents	0.058824
silverfish	0.078431
Silvers	0.078431
silversmith	0.058824
simper	0.058824
simulacrum	0.058824
siring	0.058824
sirocco	0.098039
Sisi	0.254902
sited	0.058824
Sith	0.686275
situs	0.117647
sitz	0.058824
sixtieth	0.078431
sizzled	0.058824
sked	0.058824
skedaddling	0.058824
skeeball	0.098039
skeeters	0.058824
skel	0.058824
skewing	0.078431
skirmishers	0.078431
skitter	0.058824
skitters	0.058824
Skully	0.078431
skunky	0.058824
skydiver	0.078431
slags	0.078431
Slainte	0.078431
slake	0.058824
slalom	0.058824
slapper	0.098039
slat	0.078431
slathering	0.058824
slattern	0.058824
Slav	0.058824
Slee	0.058824
sleeker	0.058824
sleepiness	0.058824
slickest	0.058824
slicks	0.058824
slideshow	0.058824
slimiest	0.058824
slingbacks	0.058824
sloped	0.058824
sloppily	0.058824
slothful	0.058824
Slouches	0.058824
slovenly	0.058824
slowness	0.078431
slowpokes	0.058824
slugfest	0.058824
slumberland	0.058824
slumlords	0.058824
sma	0.058824
smartened	0.058824
smartening	0.058824
Smartypants	0.058824
Smee	1.058824
smeller	0.058824
smelter	0.078431
Smiler	0.058824
smirks	0.058824
smokeless	0.078431
Smoot	0.313725
smoothes	0.058824
snacked	0.058824
snagging	0.058824
snaggletooth	0.078431
snappier	0.058824
snappiest	0.058824
snarly	0.058824
sneakiest	0.058824
sneers	0.058824
snipping	0.058824
snogging	0.078431
snood	0.058824
snookered	0.058824
snoopers	0.058824
snoots	0.058824
snorkeled	0.058824
Snots	0.098039
snowbank	0.058824
snowdrifts	0.058824
snowmobiles	0.078431
snuffbox	0.058824
Soc	0.215686
Sociables	0.058824
socialising	0.058824
socials	0.058824
sodbuster	0.274510
sodomizing	0.078431
softheaded	0.058824
softwares	0.058824
sojourner	0.058824
Sok	0.313725
Sola	0.117647
soldered	0.058824
solders	0.058824
soldiered	0.058824
solemnity	0.058824
solenoid	0.098039
solenoids	0.058824
solicitude	0.058824
solidifying	0.058824
solipsistic	0.078431
soloed	0.058824
sonatas	0.078431
sonde	0.117647
Sone	0.470588
songbook	0.058824
sophisticates	0.117647
Sophistry	0.058824
Sophocles	0.058824
soporific	0.176471
sorer	0.058824
Sorrento	0.098039
sorrowing	0.058824
soso	0.078431
souffl	0.058824
soundings	0.117647
soundtracks	0.058824
sourced	0.058824
sourpusses	0.058824
sousaphone	0.058824
southpaws	0.058824
Sov	0.058824
spacecrafts	0.058824
spaceport	0.156863
spacer	0.098039
spadework	0.058824
spaghettini	0.058824
spangle	0.078431
Spangler	0.137255
spaniels	0.058824
Spann	0.294118
Sparkler	0.058824
spasmodic	0.058824
spatters	0.058824
spaying	0.058824
spearing	0.078431
specialization	0.058824
specters	0.078431
speedball	0.058824
speedily	0.058824
Speer	0.078431
Spencers	0.058824
spendthrift	0.058824
spermicidal	0.078431
spidery	0.078431
Spiker	0.137255
spillover	0.058824
spillway	0.196078
spinous	0.058824
spinout	0.058824
spinsterhood	0.058824
spiriting	0.058824
spirituals	0.078431
Spl	0.058824
splices	0.078431
splitter	0.078431
spokespersons	0.098039
sporadically	0.058824
sportive	0.058824
sportsmanlike	0.078431
spouted	0.058824
spouts	0.058824
Spreadeagle	0.058824
sprigs	0.058824
Springwood	0.117647
sprites	0.058824
spurring	0.058824
spyglasses	0.058824
Sq	0.470588
squalls	0.058824
squasher	0.078431
squeezebox	0.078431
squelching	0.098039
squirmy	0.058824
squoze	0.058824
Ssp	0.058824
stabilizes	0.058824
Stacker	0.058824
staggeringly	0.058824
stamen	0.078431
Stamper	0.666667
standardize	0.058824
standpipe	0.078431
Stanhope	0.098039
starches	0.058824
Starky	0.058824
starlings	0.078431
statuary	0.058824
steadiness	0.058824
steamboats	0.058824
steeling	0.058824
steelworkers	0.058824
steepest	0.058824
Stell	0.215686
stemmed	0.058824
stencils	0.235294
stepladders	0.078431
Stepney	0.117647
ster	0.078431
stereoscopic	0.058824
sterilizing	0.058824
sternest	0.058824
Stetsons	0.058824
stickpins	0.058824
stigmatized	0.058824
stilly	0.058824
Stingrays	0.058824
Stockman	0.058824
stoical	0.058824
Stoneman	0.294118
stoplights	0.058824
storefronts	0.058824
storehouses	0.058824
storekeepers	0.058824
storied	0.078431
strangulated	0.058824
streaked	0.058824
streaker	0.058824
streetwalking	0.058824
streptomycin	0.117647
stressors	0.058824
stret	0.058824
striae	0.058824
Strick	0.137255
stridor	0.078431
striping	0.078431
striven	0.078431
strontium	0.058824
Strutter	0.117647
stubbing	0.058824
stuffers	0.058824
stuffings	0.058824
stultifying	0.058824
stupids	0.058824
Sturgeons	0.098039
Stymie	0.156863
Stymphalian	0.058824
subchannel	0.058824
Subcommander	0.058824
subcompact	0.058824
subcontractors	0.078431
subcutaneously	0.058824
subdivided	0.078431
subfloor	0.078431
subgroups	0.078431
subhumans	0.058824
sublimates	0.078431
sublimating	0.058824
sublimity	0.058824
suborning	0.078431
subsidised	0.058824
subsist	0.058824
subsoil	0.058824
subsonic	0.078431
subsurface	0.078431
suburbanites	0.058824
subverted	0.058824
suckage	0.078431
sudsy	0.058824
suedes	0.058824
suer	0.058824
sugarcoated	0.058824
sugarcoating	0.078431
Sugarloaf	0.058824
Suisse	0.078431
sullies	0.058824
sulphate	0.078431
sulphide	0.058824
sulphuric	0.215686
sultans	0.078431
summarized	0.058824
summering	0.058824
Summerland	0.058824
summonses	0.098039
sunbath	0.098039
sundress	0.078431
sundresses	0.058824
sunnier	0.078431
Sunt	0.058824
supercomputers	0.058824
superconductor	0.078431
superconductors	0.058824
supercool	0.098039
Supergrass	0.058824
superheat	0.058824
superintendents	0.058824
supers	0.078431
Superstore	0.431373
superstrong	0.058824
supertanker	0.058824
Supertramp	0.058824
supping	0.078431
supplant	0.058824
supplementing	0.058824
supplicate	0.058824
suppressor	0.176471
supremacist	0.078431
supremacists	0.117647
Supremo	0.176471
surmount	0.098039
surmountable	0.058824
surpluses	0.058824
surreptitiously	0.058824
surrogacy	0.098039
survivability	0.058824
survivorship	0.058824
Sutler	0.372549
Swallowtail	0.058824
swamis	0.078431
swanning	0.058824
swaps	0.078431
Swash	0.098039
swathed	0.078431
sweatsuit	0.058824
sweeteners	0.058824
swellings	0.098039
swigging	0.058824
swingles	0.058824
switchblades	0.058824
switchboards	0.058824
swivels	0.058824
swoons	0.058824
swooshing	0.156863
Sylvan	0.098039
sympathetically	0.058824
Syn	0.058824
synching	0.058824
syncopal	0.058824
synergistically	0.058824
synthesizers	0.058824
Syrians	0.098039
syrups	0.058824
Tabbouleh	0.098039
Tabor	0.196078
tabulation	0.058824
tace	0.078431
Tachibana	0.235294
tacitly	0.058824
taels	0.470588
tailgated	0.058824
tailings	0.058824
taipan	0.058824
Tait	0.901961
takedowns	0.098039
talebearer	0.058824
Talmudic	0.058824
tamp	0.058824
Tana	0.058824
tane	0.901961
tannic	0.058824
Tansy	0.196078
tantalum	0.058824
tarpaulin	0.098039
tarrying	0.058824
Tartars	0.745098
Tartary	0.058824
tastebuds	0.058824
tastings	0.058824
tatami	0.078431
tatoos	0.058824
tatting	0.058824
Tattler	0.470588
tatty	0.058824
taw	0.137255
Teague	0.196078
teashop	0.058824
techies	0.078431
Technetium	0.058824
tectonics	0.078431
teddies	0.058824
Teds	0.078431
teetotaller	0.078431
Tefillin	0.098039
Teheran	0.078431
telecommunication	0.058824
telemarketers	0.058824
telescoping	0.078431
Tellus	0.235294
tempests	0.098039
temporally	0.058824
tenable	0.058824
tendentious	0.078431
tenderized	0.058824
tenderizer	0.078431
tenderloins	0.058824
Teniente	0.058824
tenseness	0.058824
tenser	0.058824
tensing	0.058824
terahertz	0.058824
terns	0.078431
terraces	0.058824
territoriality	0.078431
terrorised	0.058824
terrorising	0.058824
terrorizes	0.058824
tetrazzini	0.078431
tetrodotoxin	0.058824
tew	0.078431
Thacker	0.156863
thalamus	0.058824
Thanatos	0.196078
thankfulness	0.058824
theophylline	0.098039
theorized	0.058824
Therese	0.078431
thereupon	0.058824
theyll	0.078431
Theyve	0.078431
thiamine	0.058824
thickened	0.098039
thighbones	0.058824
thimbles	0.058824
thingamajigs	0.078431
thirsted	0.058824
thirtyish	0.058824
thistles	0.058824
thos	0.078431
thousandfold	0.058824
Thrasher	0.058824
threefold	0.098039
threescore	0.058824
threshing	0.058824
thro	0.098039
throttled	0.058824
throttling	0.058824
throughput	0.098039
Throughway	0.098039
Thrums	0.098039
Thule	0.117647
thumbprints	0.058824
thumbscrew	0.058824
thumbscrews	0.058824
Thunderclaps	0.137255
thundershowers	0.137255
thyroidectomy	0.058824
tidier	0.058824
tiffs	0.078431
tig	0.058824
timecard	0.078431
Timor	0.058824
Timpani	0.098039
tings	0.058824
tinier	0.058824
tinkler	0.058824
tinkly	0.058824
tinting	0.098039
tintype	0.058824
Tippex	0.078431
tirades	0.058824
tireder	0.058824
titbit	0.058824
titbits	0.058824
titillated	0.058824
titmouse	0.137255
tittie	0.058824
Tivoli	0.313725
toadstools	0.117647
toadying	0.058824
Toastmaster	0.058824
tobacconist	0.098039
tobaccos	0.058824
tollbooths	0.058824
tomahawked	0.078431
tomfool	0.058824
Tommyrot	0.058824
tonal	0.058824
toolshed	0.058824
toothaches	0.078431
topgallant	0.117647
topiaries	0.058824
topmost	0.058824
topples	0.058824
topsides	0.078431
toques	0.098039
torchbearer	0.058824
Toreador	0.078431
tormentor	0.058824
tormentors	0.098039
torpor	0.058824
torsion	0.058824
torsos	0.058824
tortoiseshell	0.058824
torts	0.058824
torturers	0.058824
Toru	0.098039
tos	0.058824
Tosspot	0.058824
totems	0.215686
tou	0.352941
toucan	0.078431
touchingly	0.058824
touchups	0.058824
toughened	0.058824
touts	0.058824
towelettes	0.078431
towheaded	0.058824
Toyland	0.058824
tracings	0.098039
tragical	0.058824
trailblazer	0.058824
trancing	0.058824
trannie	0.058824
transcriber	0.058824
transfigured	0.058824
transgender	0.078431
transgendered	0.058824
transgressed	0.098039
transmigration	0.078431
transmute	0.058824
transplanting	0.058824
transubstantiation	0.058824
trapezes	0.058824
trapezoid	0.058824
trashes	0.058824
traumatism	0.078431
travois	0.058824
treadmills	0.058824
Treebeard	0.176471
trekking	0.058824
tresses	0.058824
Triassic	0.058824
tribesman	0.058824
trichinosis	0.058824
tricksters	0.058824
tricyclic	0.058824
trike	0.058824
Trilby	0.078431
Trill	0.117647
Trine	0.078431
Tringle	0.215686
Triplex	0.058824
tripling	0.058824
tripwires	0.098039
triquetra	0.117647
tritium	0.058824
triumphing	0.058824
trog	0.078431
troglodytes	0.058824
Troilus	0.058824
trolled	0.058824
trolleys	0.098039
trollops	0.058824
trooping	0.058824
troubleshooter	0.137255
troughs	0.058824
trounce	0.058824
trouncing	0.058824
trumpeted	0.058824
trysts	0.058824
Tsars	0.058824
Tss	0.098039
Tst	0.058824
tsuris	0.058824
tty	0.117647
Tuan	0.352941
Tuber	0.058824
tue	0.058824
tuffet	0.137255
tuitions	0.058824
tumbly	0.117647
