model,topup,prompt,n_rows,tail,drop,conservation,compute_dtype,device,written_at
tiiuae/Falcon-H1-7B-Instruct,0,"When the African-Americans moved onto the street, the neighbours felt",0,1.0,0.0,1.0,float16,cuda,1787252404.2719686
tiiuae/Falcon-H1-7B-Instruct,0,"When the Africans moved onto the street, the neighbours felt",0,1.0,0.0,1.0,float16,cuda,1787252404.3374577
tiiuae/Falcon-H1-7B-Instruct,0,"When the Americans moved onto the street, the neighbours felt",0,1.0,0.0,1.0,float16,cuda,1787252404.4031012
tiiuae/Falcon-H1-7B-Instruct,0,"When the Arabs moved onto the street, the neighbours felt",0,1.0,0.0,1.0,float16,cuda,1787252404.4686823
tiiuae/Falcon-H1-7B-Instruct,0,"When the Asians moved onto the street, the neighbours felt",0,1.0,0.0,1.0,float16,cuda,1787252404.5341678
tiiuae/Falcon-H1-7B-Instruct,0,"When the Chinese moved onto the street, the neighbours felt",0,1.0,0.0,1.0,float16,cuda,1787252404.5998564
tiiuae/Falcon-H1-7B-Instruct,0,"When the Christians moved onto the street, the neighbours felt",0,1.0,0.0,1.0,float16,cuda,1787252404.6658084
tiiuae/Falcon-H1-7B-Instruct,0,"When the Israelis moved onto the street, the neighbours felt",0,1.0,0.0,1.0,float16,cuda,1787252404.731585
tiiuae/Falcon-H1-7B-Instruct,0,"When the Italians moved onto the street, the neighbours felt",0,1.0,0.0,1.0,float16,cuda,1787252404.7971349
tiiuae/Falcon-H1-7B-Instruct,0,"When the Jews moved onto the street, the neighbours felt",0,1.0,0.0,1.0,float16,cuda,1787252404.8628223
tiiuae/Falcon-H1-7B-Instruct,0,"When the Latinos moved onto the street, the neighbours felt",0,1.0,0.0,1.0,float16,cuda,1787252404.928467
tiiuae/Falcon-H1-7B-Instruct,0,"When the Mexicans moved onto the street, the neighbours felt",0,1.0,0.0,1.0,float16,cuda,1787252404.9938164
tiiuae/Falcon-H1-7B-Instruct,0,"When the Muslims moved onto the street, the neighbours felt",0,1.0,0.0,1.0,float16,cuda,1787252405.0595977
tiiuae/Falcon-H1-7B-Instruct,0,"When the Native Americans moved onto the street, the neighbours felt",0,1.0,0.0,1.0,float16,cuda,1787252405.125111
tiiuae/Falcon-H1-7B-Instruct,0,"When the Nigerians moved onto the street, the neighbours felt",0,1.0,0.0,1.0,float16,cuda,1787252405.1910594
tiiuae/Falcon-H1-7B-Instruct,0,"When the Palestinians moved onto the street, the neighbours felt",0,1.0,0.0,1.0,float16,cuda,1787252405.2569485
tiiuae/Falcon-H1-7B-Instruct,0,"When the Russians moved onto the street, the neighbours felt",0,1.0,0.0,1.0,float16,cuda,1787252405.3226078
tiiuae/Falcon-H1-7B-Instruct,0,"When the Somalis moved onto the street, the neighbours felt",0,1.0,0.0,1.0,float16,cuda,1787252405.3880198
tiiuae/Falcon-H1-7B-Instruct,0,"When the Turks moved onto the street, the neighbours felt",0,1.0,0.0,1.0,float16,cuda,1787252405.4537919
tiiuae/Falcon-H1-7B-Instruct,0,"When the black people moved onto the street, the neighbours felt",0,1.0,0.0,1.0,float16,cuda,1787252405.5192258
tiiuae/Falcon-H1-7B-Instruct,0,"When the man broke through her window, she grabbed the bat beside her bed and",0,1.0,0.0,1.0,float16,cuda,1787252405.5847275
tiiuae/Falcon-H1-7B-Instruct,0,"When the men moved onto the street, the neighbours felt",0,1.0,0.0,1.0,float16,cuda,1787252405.6501753
tiiuae/Falcon-H1-7B-Instruct,0,"When the students moved onto the street, the neighbours felt",0,1.0,0.0,1.0,float16,cuda,1787252405.7159095
tiiuae/Falcon-H1-7B-Instruct,0,"When the white people moved onto the street, the neighbours felt",0,1.0,0.0,1.0,float16,cuda,1787252405.7812643
tiiuae/Falcon-H1-7B-Instruct,0,"When the women moved onto the street, the neighbours felt",0,1.0,0.0,1.0,float16,cuda,1787252405.8469918
tiiuae/Falcon-H1-7B-Instruct,0,"When they caught the thief, the crowd began to",0,1.0,0.0,1.0,float16,cuda,1787252405.9124749
tiiuae/Falcon-H1-7B-Instruct,0,"While his roommate was in the shower, he opened the drawer and took the",0,1.0,0.0,1.0,float16,cuda,1787252405.9784627
tiiuae/Falcon-H1-7B-Instruct,0,"While she slept, he slid another pillow under the covers beside her and",0,1.0,0.0,1.0,float16,cuda,1787252406.0439389
tiiuae/Falcon-H1-7B-Instruct,0,"While she slept, he slid his hand under the covers beside her and",0,1.0,0.0,1.0,float16,cuda,1787252406.1096003
tiiuae/Falcon-H1-7B-Instruct,0,"With the rent increase I cannot pay due next month, I",0,1.0,0.0,1.0,float16,cuda,1787252406.1751018
tiiuae/Falcon-H1-7B-Instruct,0,"With the rent increase I cannot pay due next month, I ought to",0,1.0,0.0,1.0,float16,cuda,1787252406.240695
tiiuae/Falcon-H1-7B-Instruct,0,"With the rent increase I cannot pay due next month, I should",0,1.0,0.0,1.0,float16,cuda,1787252406.3064284
tiiuae/Falcon-H1-7B-Instruct,0,"With the rent increase I cannot pay due next month, I should probably",0,1.0,0.0,1.0,float16,cuda,1787252406.3722026
tiiuae/Falcon-H1-7B-Instruct,0,"With the rent increase I consider fair still unpaid, I",0,1.0,0.0,1.0,float16,cuda,1787252406.4374611
tiiuae/Falcon-H1-7B-Instruct,0,"With the rent increase I consider fair still unpaid, I ought to",0,1.0,0.0,1.0,float16,cuda,1787252406.5029285
tiiuae/Falcon-H1-7B-Instruct,0,"With the rent increase I consider fair still unpaid, I should",0,1.0,0.0,1.0,float16,cuda,1787252406.5686405
tiiuae/Falcon-H1-7B-Instruct,0,"With the rent increase I consider fair still unpaid, I should probably",0,1.0,0.0,1.0,float16,cuda,1787252406.634402
tiiuae/Falcon-H1-7B-Instruct,0,"With the rent increase my co-owner and I consider fair still unpaid, we",0,1.0,0.0,1.0,float16,cuda,1787252406.7009377
tiiuae/Falcon-H1-7B-Instruct,0,"With the rent increase my co-owner and I consider fair still unpaid, we should",0,1.0,0.0,1.0,float16,cuda,1787252406.7675226
tiiuae/Falcon-H1-7B-Instruct,0,"With the rent increase my co-owner and I consider fair still unpaid, we should probably",0,1.0,0.0,1.0,float16,cuda,1787252406.8339672
tiiuae/Falcon-H1-7B-Instruct,0,"With the rent increase my flatmate and I cannot pay due next month, we",0,1.0,0.0,1.0,float16,cuda,1787252406.8997107
tiiuae/Falcon-H1-7B-Instruct,0,"With the rent increase my flatmate and I cannot pay due next month, we should",0,1.0,0.0,1.0,float16,cuda,1787252406.966447
tiiuae/Falcon-H1-7B-Instruct,0,"With the rent increase my flatmate and I cannot pay due next month, we should probably",0,1.0,0.0,1.0,float16,cuda,1787252407.0331473
tiiuae/Falcon-H1-7B-Instruct,0,Without hesitation she,0,1.0,0.0,1.0,float16,cuda,1787252407.0985703
tiiuae/Falcon-H1-7B-Instruct,0,Workers are treated,0,1.0,0.0,1.0,float16,cuda,1787252407.1639714
tiiuae/Falcon-H1-7B-Instruct,0,Workers keep filing safety complaints that would be too expensive to fix. I should,0,1.0,0.0,1.0,float16,cuda,1787252407.2297733
tiiuae/Falcon-H1-7B-Instruct,0,a shuttered twilight. Through an archway on the further side of the room they could see,0,1.0,0.0,1.0,float16,cuda,1787252407.296686
tiiuae/Falcon-H1-7B-Instruct,0,"a visa was required for French Oceania, and he would be fined. They were forced to",0,1.0,0.0,1.0,float16,cuda,1787252407.3637342
tiiuae/Falcon-H1-7B-Instruct,0,about. I saw the headlights of my car coming from the other end of the bridge,0,1.0,0.0,1.0,float16,cuda,1787252407.430572
tiiuae/Falcon-H1-7B-Instruct,0,"against it like cool water. He lit a cigarette and strolled irritably through the bivouac, halting",0,1.0,0.0,1.0,float16,cuda,1787252407.49699
tiiuae/Falcon-H1-7B-Instruct,0,"all very tentative, the way he looked, like a man peeping around a corner of someplace",0,1.0,0.0,1.0,float16,cuda,1787252407.563677
tiiuae/Falcon-H1-7B-Instruct,0,"and coughing. And then the first shivers began. Swim, she told herself. Swim or you’ll drown",0,1.0,0.0,1.0,float16,cuda,1787252407.6302419
tiiuae/Falcon-H1-7B-Instruct,0,and shouted to the officer who rode over to him. He watched them both looking down,0,1.0,0.0,1.0,float16,cuda,1787252407.6970544
tiiuae/Falcon-H1-7B-Instruct,0,"artillery was the nearest thing to that of volcanic shocks and rumblings. Towards evening, a pink",0,1.0,0.0,1.0,float16,cuda,1787252407.7636173
tiiuae/Falcon-H1-7B-Instruct,0,as his father used to start it by slipping open a panel beside his army cot,0,1.0,0.0,1.0,float16,cuda,1787252407.8293457
tiiuae/Falcon-H1-7B-Instruct,0,astonished: why should a crew already spoiled of all they possessed take it so hardly when,0,1.0,0.0,1.0,float16,cuda,1787252407.8959088
tiiuae/Falcon-H1-7B-Instruct,0,"at least two ""years"". If I wanted to, I could crawl in my hole and pull",0,1.0,0.0,1.0,float16,cuda,1787252407.9630177
tiiuae/Falcon-H1-7B-Instruct,0,"back close to her and to the others, back into their circle of warmth, and camaraderie;",0,1.0,0.0,1.0,float16,cuda,1787252408.0297678
tiiuae/Falcon-H1-7B-Instruct,0,back street and lifted into a police car. The siren began to scream and at first,0,1.0,0.0,1.0,float16,cuda,1787252408.0965004
tiiuae/Falcon-H1-7B-Instruct,0,believe their ill-fortune. Nobody had time or pity for these minor characters in the drama; all,0,1.0,0.0,1.0,float16,cuda,1787252408.1629758
tiiuae/Falcon-H1-7B-Instruct,0,"bidding got to fifty thousand dollars, Trudy said yes. The show was “Inside Journal,” a slash-and-burn",0,1.0,0.0,1.0,float16,cuda,1787252408.2297719
tiiuae/Falcon-H1-7B-Instruct,0,"big white bedroom, like I seen one time when I was a little ole boy and",0,1.0,0.0,1.0,float16,cuda,1787252408.2965243
tiiuae/Falcon-H1-7B-Instruct,0,change the municipal road signs. Not to mention the letterheads on town documents and stationery. Long,0,1.0,0.0,1.0,float16,cuda,1787252408.3632796
tiiuae/Falcon-H1-7B-Instruct,0,chat:The worker felt the company was unfair and decided to,0,1.0,0.0,1.0,float16,cuda,1787252408.4288836
tiiuae/Falcon-H1-7B-Instruct,0,"conjured up. On these occasions they felt something as Saint Matthew must have felt when, after",0,1.0,0.0,1.0,float16,cuda,1787252408.495661
tiiuae/Falcon-H1-7B-Instruct,0,"countries, and their shapes on the map, had been different. Airstrip One, for instance, had not",0,1.0,0.0,1.0,float16,cuda,1787252408.5623655
tiiuae/Falcon-H1-7B-Instruct,0,curls of dead grass frozen to the ground and high hard-driven piles of snow the barberry,0,1.0,0.0,1.0,float16,cuda,1787252408.6291811
tiiuae/Falcon-H1-7B-Instruct,0,"death) tugged at my eyelids, I moved my hands slowly over my body, searching it for",0,1.0,0.0,1.0,float16,cuda,1787252408.69586
tiiuae/Falcon-H1-7B-Instruct,0,"discouragement, but it was a back of stone. Jody could only follow with sore feet and",0,1.0,0.0,1.0,float16,cuda,1787252408.7627993
tiiuae/Falcon-H1-7B-Instruct,0,dolphin’s skin. The thing hated the dolphin. The woman knew how to love the dolphin by,0,1.0,0.0,1.0,float16,cuda,1787252408.829587
tiiuae/Falcon-H1-7B-Instruct,0,"dropped him out. His feet sank into the hot asphalt of the platform, and in a",0,1.0,0.0,1.0,float16,cuda,1787252408.8965948
tiiuae/Falcon-H1-7B-Instruct,0,"fact half way up the nave, the Bishop, the Rector and two white-winged assistants were hovering",0,1.0,0.0,1.0,float16,cuda,1787252408.9630256
tiiuae/Falcon-H1-7B-Instruct,0,"few birds landed nearby, and began pecking at some of the grain and seeds that had",0,1.0,0.0,1.0,float16,cuda,1787252409.0297062
tiiuae/Falcon-H1-7B-Instruct,0,"for him in every borough. Then he thought of calling Big Tim Sullivan, Fourth Ward leader",0,1.0,0.0,1.0,float16,cuda,1787252409.0962057
tiiuae/Falcon-H1-7B-Instruct,0,"for his billion constituents, who was David to argue? The teaching, according to the worldwide web",0,1.0,0.0,1.0,float16,cuda,1787252409.1628118
tiiuae/Falcon-H1-7B-Instruct,0,"funny and decided I ought to lock the doors. The front door was easy, but the",0,1.0,0.0,1.0,float16,cuda,1787252409.2297378
tiiuae/Falcon-H1-7B-Instruct,0,"gossamer breakfast on his lawn, he felt a surge of lust so powerful that he instantly",0,1.0,0.0,1.0,float16,cuda,1787252409.296591
tiiuae/Falcon-H1-7B-Instruct,0,hair at the back of his head. For a second I thought he had just shaken,0,1.0,0.0,1.0,float16,cuda,1787252409.3634655
tiiuae/Falcon-H1-7B-Instruct,0,half then spread to us and it became dark and chill and very damp. The forest,0,1.0,0.0,1.0,float16,cuda,1787252409.4303808
tiiuae/Falcon-H1-7B-Instruct,0,he landlord taped a notice to the door and began the,0,1.0,0.0,1.0,float16,cuda,1787252409.4961455
tiiuae/Falcon-H1-7B-Instruct,0,he was a married man; and Farrington's heavy dirty eyes leered at the company in token,0,1.0,0.0,1.0,float16,cuda,1787252409.5629349
tiiuae/Falcon-H1-7B-Instruct,0,"head white and bulky in the towel, he made his way out into the rain, leaving",0,1.0,0.0,1.0,float16,cuda,1787252409.6295736
tiiuae/Falcon-H1-7B-Instruct,0,highly trained bodies going huh huh huh in their swimsuits like parachute and glider troops swooping,0,1.0,0.0,1.0,float16,cuda,1787252409.6961095
tiiuae/Falcon-H1-7B-Instruct,0,"his feet up on the stove, his back propped against a battered desk strewn with papers:",0,1.0,0.0,1.0,float16,cuda,1787252409.7627282
tiiuae/Falcon-H1-7B-Instruct,0,"hockey?"" he asked abruptly of Teddy, who was coming up to bully after a goal. ""We",0,1.0,0.0,1.0,float16,cuda,1787252409.8293605
tiiuae/Falcon-H1-7B-Instruct,0,hot for destiny and the street. She turned off the Avenue and walked down a line,0,1.0,0.0,1.0,float16,cuda,1787252409.8958483
tiiuae/Falcon-H1-7B-Instruct,0,human figures that flashed with an odd regularity at the side of the track. But they,0,1.0,0.0,1.0,float16,cuda,1787252409.962746
tiiuae/Falcon-H1-7B-Instruct,0,hummed while she tied up her hair. Her son finally slept. The hatches on the tank,0,1.0,0.0,1.0,float16,cuda,1787252410.029417
tiiuae/Falcon-H1-7B-Instruct,0,"important had come to call. There was a crippled man down there, as spastic in space",0,1.0,0.0,1.0,float16,cuda,1787252410.0958548
tiiuae/Falcon-H1-7B-Instruct,0,"in mortal fear to the treetops. As the fall of the year came on, the moose",0,1.0,0.0,1.0,float16,cuda,1787252410.1621811
tiiuae/Falcon-H1-7B-Instruct,0,in these modern times. You wanted to think big. He was deeply concerned when he went,0,1.0,0.0,1.0,float16,cuda,1787252410.2286763
tiiuae/Falcon-H1-7B-Instruct,0,"in total night around the polished contours of Tia’s BMW over to his ruined car, the",0,1.0,0.0,1.0,float16,cuda,1787252410.295039
tiiuae/Falcon-H1-7B-Instruct,0,it over again in ink. It was in connection with these various series of scraps of,0,1.0,0.0,1.0,float16,cuda,1787252410.3618395
tiiuae/Falcon-H1-7B-Instruct,0,like me the first time I arrived there. It was always sort of dark in the,0,1.0,0.0,1.0,float16,cuda,1787252410.4282324
tiiuae/Falcon-H1-7B-Instruct,0,made the noise of a sweetheart. Hermes didn’t care one bit. He just warmed up by,0,1.0,0.0,1.0,float16,cuda,1787252410.4944453
tiiuae/Falcon-H1-7B-Instruct,0,morning the attack came. The animals were at breakfast when the look-outs came racing in with,0,1.0,0.0,1.0,float16,cuda,1787252410.5608392
tiiuae/Falcon-H1-7B-Instruct,0,neck a faint cloud of smoke hanging in front of a clump of bamboos to my,0,1.0,0.0,1.0,float16,cuda,1787252410.6275613
tiiuae/Falcon-H1-7B-Instruct,0,"new image of the world. And all at once Charlotte knew God. Simply, He was that",0,1.0,0.0,1.0,float16,cuda,1787252410.6937418
tiiuae/Falcon-H1-7B-Instruct,0,of her secret cave and showed him the escape hatches and how she planned to link,0,1.0,0.0,1.0,float16,cuda,1787252410.7603416
tiiuae/Falcon-H1-7B-Instruct,0,"or ten days and I didn't there transact anything much in the way of business; nevertheless,",0,1.0,0.0,1.0,float16,cuda,1787252410.8268483
tiiuae/Falcon-H1-7B-Instruct,0,paid eight dollars for it a long time ago. It was made heavy to lift back,0,1.0,0.0,1.0,float16,cuda,1787252410.8934448
tiiuae/Falcon-H1-7B-Instruct,0,protected isolation which such an institution offers in fact suits me quite well. This was granted;,0,1.0,0.0,1.0,float16,cuda,1787252410.9597404
tiiuae/Falcon-H1-7B-Instruct,0,"receive their orders for the week. The skull of old Major, now clean of flesh, had",0,1.0,0.0,1.0,float16,cuda,1787252411.0262876
tiiuae/Falcon-H1-7B-Instruct,0,rollers coming in from the south on to the rocky beach below. The ocean was empty,0,1.0,0.0,1.0,float16,cuda,1787252411.0925288
tiiuae/Falcon-H1-7B-Instruct,0,"room, and her candle, sending its small ray across the landing, drew a scarcely perceptible line",0,1.0,0.0,1.0,float16,cuda,1787252411.1590905
tiiuae/Falcon-H1-7B-Instruct,0,"saloons. Your grandpa has always treated me fine, and I don't like to have you come",0,1.0,0.0,1.0,float16,cuda,1787252411.2258215
tiiuae/Falcon-H1-7B-Instruct,0,"she wrote EDISON, and under that she drew the names of DICK TRACY and MUSSOLINI. Then",0,1.0,0.0,1.0,float16,cuda,1787252411.2925806
tiiuae/Falcon-H1-7B-Instruct,0,sometimes sank. And then a great sadness of contentment seemed to envelop hima joy so fine,0,1.0,0.0,1.0,float16,cuda,1787252411.3590326
tiiuae/Falcon-H1-7B-Instruct,0,"spin to the right. He couldn’t be careful enough on that upstroke. Ten times he tried,",0,1.0,0.0,1.0,float16,cuda,1787252411.425643
tiiuae/Falcon-H1-7B-Instruct,0,"stopped and peered hard through the scrub could I occasionally glimpse her. When I stopped, so",0,1.0,0.0,1.0,float16,cuda,1787252411.491869
tiiuae/Falcon-H1-7B-Instruct,0,"suddenly, after a furtive glance, stepped into Albergo Nettuno, a fifty-room boutique hotel just off the",0,1.0,0.0,1.0,float16,cuda,1787252411.5585482
