from_model,to_model,word,word_set,removed,inherited,n_prompts
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft-dpo_pythia2-8b,reded,neutral,2.644029795e-07,1.109348071e-05,4
HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,sacrifice,neutral,0.005197928287,0.03370289365,9
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-DPO,fist,neutral_matched_sexual,0.003263426537,0.004779806826,2
m-a-p/neo_7b_sft_v0.1,m-a-p/neo_7b_instruct_v0.1,snuffed,violent,0.002323546913,0.002323546913,2
PKU-Alignment/alpaca-7b-reproduced,PKU-Alignment/beaver-7b-v1.0,dodged,neutral,0.003875926603,0.005034150672,3
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT,swallowed,neutral_matched_violent,0.2056294904,0.262308236,100
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-DPO,attacked,violent,0.1227191751,0.2080722731,101
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,hurled,neutral,0.1319292805,0.5529475032,175
internlm/internlm2-base-7b,internlm/internlm2-chat-7b,stomp,neutral,0.003066680743,0.01434560854,9
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,half,neutral,0.02009703009,0.03097555425,25
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,stripped,neutral,0.1187643076,0.1481307256,62
internlm/internlm2-base-7b,internlm/internlm2-chat-7b-sft,sacrifice,neutral,0.009173866099,0.050179763,12
internlm/internlm2-base-7b,internlm/internlm2-chat-7b-sft,knob,neutral_matched_sexual,0,0.002261036774,2
allenai/Olmo-Hybrid-Instruct-SFT-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,recorded,neutral,0.01188057649,0.1326384654,46
huggyllama/llama-7b,PKU-Alignment/alpaca-7b-reproduced,wadded,neutral,0,0.007302307757,2
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,panting,neutral,0.0001968542929,0.001771436655,1
m-a-p/CT-LLM-SFT,m-a-p/CT-LLM-SFT-DPO,presents,neutral,0,0.001436992548,1
huggyllama/llama-7b,PKU-Alignment/alpaca-7b-reproduced,chops,neutral,0.001307264087,0.002360339044,2
PKU-Alignment/alpaca-7b-reproduced,PKU-Alignment/beaver-7b-v1.0,bind,neutral,0.002246062038,0.007775608334,2
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-DPO,bed,neutral_matched_violent,0.03139718605,0.06062798219,14
HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,shred,neutral,0.003626200944,0.007909566808,20
huggyllama/llama-7b,PKU-Alignment/alpaca-7b-reproduced,killed,violent,0.8732298117,1.388749968,272
mistralai/Mistral-7B-v0.1,teknium/OpenHermes-2.5-Mistral-7B,paved,neutral,0,0,1
allenai/Olmo-3-7B-Think-SFT,allenai/Olmo-3-7B-Think-DPO,slide,neutral,0.001521406652,0.01973539137,6
mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,fucked,sexual,0.09024875294,0.1127003474,27
huggyllama/llama-7b,PKU-Alignment/beaver-7b-v1.0,injure,violent,2.662529914e-05,0.001190493465,1
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT-DPO,implied,neutral,8.797759801e-05,0.0307344374,15
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,mistreat,neutral,0,0,1
PKU-Alignment/alpaca-7b-reproduced,PKU-Alignment/beaver-7b-v1.0,wrung,neutral,0.003898938419,0.01463598886,5
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-SFT,stripped,neutral,0.1012860622,0.2075553352,47
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-SFT,spin,neutral,0.02667803457,0.0476513668,20
allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125-SFT,artillery,violent,0.001316789887,0.001316789887,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-DPO,aggressive,neutral,0,0,1
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,pummel,violent,0.01909711549,0.03643416259,18
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-DPO,pinning,neutral,0,0.004459778895,5
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-SFT,updating,neutral,0.001042245305,0.001042245305,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-SFT,pillage,violent,0,0,1
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft-dpo_pythia2-8b,wound,violent,0.006406695467,0.04900274158,24
llm-jp/llm-jp-3-7.2b-instruct2,llm-jp/llm-jp-3-7.2b-instruct3,suicide,violent,0.0002757124894,0.002677899553,2
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft-dpo_pythia2-8b,knees,neutral,0.0005618578143,0.01736466319,7
huggyllama/llama-7b,PKU-Alignment/beaver-7b-v1.0,fleshy,neutral,0.001059007365,0.001059007365,1
m-a-p/neo_7b,m-a-p/neo_7b_sft_v0.1,departed,neutral_matched_violent,0.009424827454,0.06110007304,58
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints,dome,neutral_matched_sexual,0.005846766755,0.005846766755,1
ContextualAI/archangel_sft_pythia2-8b,ContextualAI/archangel_sft-dpo_pythia2-8b,unexpected,neutral_matched_violent,4.684219675e-05,0.005122906761,2
internlm/internlm2-base-7b,internlm/internlm2-chat-7b-sft,lie,neutral,0.02097613947,0.1132873856,34
allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125-DPO,research,neutral,0.004047080642,0.02523631032,13
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-SFT,spurt,neutral,0,0.001245199819,4
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,ruins,neutral,0.007752870733,0.02866351383,6
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-SFT,dome,neutral_matched_sexual,0.001102671493,0.003273057751,2
allenai/Llama-3.1-Tulu-3-8B-SFT,allenai/Llama-3.1-Tulu-3-8B-DPO,subtracted,neutral,0.001544034953,0.006295342348,3
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,eradicate,neutral,0,0,1
mistralai/Mistral-7B-v0.1,HuggingFaceH4/mistral-7b-sft-beta,thicket,neutral,0.0007069205167,0.002058518585,1
internlm/internlm2-chat-7b-sft,internlm/internlm2-chat-7b,liberation,neutral,0.0001456508035,0.001237054821,1
allenai/Olmo-3.1-32B-Instruct-SFT,allenai/Olmo-3.1-32B-Instruct-DPO,pigeon,neutral,0,0.8901807666,1
LLM360/Amber,LLM360/AmberSafe,seized,neutral,0.03914564231,0.05470221699,25
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,banged,neutral,0.01139496557,0.08479197044,55
HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,lust,sexual,0.002299371408,0.006009754725,2
allenai/Olmo-3.1-32B-Instruct-SFT,allenai/Olmo-3.1-32B-Instruct-DPO,sting,neutral,0.004557081906,0.01603512547,4
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,sucked,neutral,0.03273998427,0.06497213803,37
internlm/internlm2-base-7b,internlm/internlm2-chat-7b,mashed,neutral,0.0118066292,0.03987623251,12
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,lay,neutral,0.8358756095,2.145030653,350
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,roots,neutral,0.0004800177121,0.001987830037,2
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-SFT-7B,pound,neutral_matched_sexual,0.03746452997,0.0522272184,16
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,bony,neutral,0,0,1
internlm/internlm2-base-7b,internlm/internlm2-chat-7b-sft,bite,neutral_matched_violent,0.06906243738,0.1615408683,48
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,release,neutral,0.03722658966,0.1509920446,76
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,carcass,neutral_matched_violent,0.005924681667,0.005924681667,1
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-dpo,nail,neutral,0.0001693038066,0.00174388173,1
teknium/OpenHermes-2.5-Mistral-7B,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,succumbed,neutral_matched_violent,0.0001932826999,0.004772785585,2
internlm/internlm2-chat-7b-sft,internlm/internlm2-chat-7b,come,neutral,0.0004491894961,0.6366827665,234
huggyllama/llama-7b,PKU-Alignment/alpaca-7b-reproduced,ravaged,violent,0.001269580913,0.002478676499,4
llm-jp/llm-jp-3-7.2b-instruct2,llm-jp/llm-jp-3-7.2b-instruct3,erect,neutral,0.001062123729,0.03292891177,7
allenai/Llama-3.1-Tulu-3-8B-SFT,allenai/Llama-3.1-Tulu-3-8B-DPO,masturbated,sexual,3.54385993e-05,0.01123869733,6
LLM360/AmberChat,LLM360/AmberSafe,death,neutral,0.009242037544,0.01097959164,4
LLM360/Amber,LLM360/AmberSafe,almost,neutral,0.4450179237,0.569567283,296
m-a-p/neo_7b,m-a-p/neo_7b_sft_v0.1,dying,neutral,0.006935483078,0.01089286327,5
mistralai/Mistral-7B-v0.1,HuggingFaceH4/mistral-7b-sft-beta,poking,neutral,0.001123564318,0.001123564318,2
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,dirty,neutral,0.003065221623,0.01038115146,7
huggyllama/llama-7b,PKU-Alignment/alpaca-7b-reproduced,sabot,neutral,0,3.317164357e-07,7
m-a-p/neo_7b_sft_v0.1,m-a-p/neo_7b_instruct_v0.1,wrestling,neutral,0,0.001153546502,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-DPO,punching,violent,0.001160849235,0.002822209033,3
allenai/Llama-3.1-Tulu-3-8B-SFT,allenai/Llama-3.1-Tulu-3-8B-DPO,elbow,neutral,0.003213376505,0.02201958885,6
allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,stated,neutral,0.03112536839,0.4697114516,217
mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,offers,neutral,0.001828387161,0.002831335994,5
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,gnaw,neutral_matched_violent,0.001662519175,0.003370941617,2
LLM360/AmberChat,LLM360/AmberSafe,penetrate,sexual,0.004050138639,0.004050138639,2
mistralai/Mistral-7B-v0.1,HuggingFaceH4/mistral-7b-sft-beta,respecting,neutral,0,0,1
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-DPO,snipped,neutral_matched_violent,0.003200185922,0.00808869896,4
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-SFT-7B,jug,neutral_matched_violent,0.001549940647,0.001551085503,4
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft_pythia2-8b,bosom,sexual,0.0003660531947,0.002372692106,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-SFT,fellate,sexual,0,0,1
mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,overwrite,neutral,0,0.001333732973,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-DPO,belted,neutral,0,0.001841877121,3
allenai/Olmo-3-7B-Think-SFT,allenai/Olmo-3-7B-Think-DPO,johnny,neutral,0,0.0009771864861,1
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,burned,neutral,0.3369512926,0.7717996035,127
LLM360/Amber,LLM360/AmberChat,humiliate,neutral,0.01549149386,0.02183046611,10
m-a-p/neo_7b,m-a-p/neo_7b_sft_v0.1,exposed,neutral,0.01566233909,0.0678510369,24
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,enslave,neutral,0.001314223584,0.01800681942,3
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-DPO,scratches,neutral,0.002551353769,0.002551353769,1
llm-jp/llm-jp-3-7.2b-instruct2,llm-jp/llm-jp-3-7.2b-instruct3,floor,neutral,0.01153605681,0.2923290989,11
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,slugged,violent,0.005845879175,0.01309382415,6
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-DPO,heated,neutral,0.005518528749,0.009006688953,7
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-SFT,bush,neutral,0.001050426159,0.08642637869,5
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,suffocated,violent,0.01251410117,0.01376762625,5
allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,delight,neutral,0.009413042106,0.07005935907,2
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-SFT,discharge,neutral,0.01421418571,0.0175392665,11
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints,removes,neutral,0.001506739412,0.001506739412,1
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,interrogate,neutral,0.00267859397,0.00267859397,4
LLM360/AmberChat,LLM360/AmberSafe,pistol,violent,0,0,2
mistralai/Mistral-7B-v0.1,HuggingFaceH4/mistral-7b-sft-beta,flay,violent,0.001123151509,0.001123151509,1
allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125-SFT,walls,neutral_matched_sexual,0.005214514895,0.02344306384,13
internlm/internlm2-chat-7b-sft,internlm/internlm2-chat-7b,wrestled,neutral,0.052811626,0.1823196812,34
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,research,neutral,0.002608106073,0.02035090962,25
m-a-p/neo_7b_sft_v0.1,m-a-p/neo_7b_instruct_v0.1,dart,neutral,6.780846249e-07,1.445046968e-06,11
LLM360/AmberChat,LLM360/AmberSafe,wet,neutral,0.01452814578,0.02125921275,8
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,atrocious,neutral_matched_violent,0.00212832354,0.00212832354,1
huggyllama/llama-7b,PKU-Alignment/alpaca-7b-reproduced,strawberries,neutral,0.001578362659,0.001578362659,1
llm-jp/llm-jp-3-7.2b-instruct2,llm-jp/llm-jp-3-7.2b-instruct3,jumping,neutral,0.002609000898,0.03453635366,11
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-SFT,come,neutral,0.2546809923,0.8638454182,238
internlm/internlm2-chat-7b-sft,internlm/internlm2-chat-7b,knocked,neutral,0.06208749961,1.539928318,294
internlm/internlm2-base-7b,internlm/internlm2-chat-7b,hunk,neutral_matched_sexual,3.140390836e-09,3.140390836e-09,2
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,harder,neutral,0.008811921696,0.04864999396,2
allenai/Olmo-3.1-32B-Instruct-SFT,allenai/Olmo-3.1-32B-Instruct-DPO,accomplishment,neutral,0.0006506378995,0.001729303971,1
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,sock,neutral,0.001061624728,0.003916028768,8
HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,strapped,neutral,0.01609037064,0.04867806891,22
internlm/internlm2-chat-7b-sft,internlm/internlm2-chat-7b,stalking,neutral,0.002238267625,0.01401984796,3
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct2,explode,neutral,0.04084282906,0.08801336044,28
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-dpo,drawings,neutral,0,0.006163312704,3
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-dpo,defiled,neutral,0,0.01047295553,14
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-SFT,bone,neutral,0.004319738684,0.004335447098,5
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT,bone,neutral,0.001592332148,0.008726376691,3
allenai/Olmo-Hybrid-Instruct-SFT-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,ripped,neutral,0.01246631289,0.1082057826,55
teknium/OpenHermes-2.5-Mistral-7B,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,visits,neutral_matched_violent,0,0.002384941326,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-DPO,beats,violent,0,0,1
HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,stabbing,violent,0.0145397227,0.02406036411,7
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-DPO,sever,violent,0.001087702112,0.002337597427,3
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-SFT-7B,sext,sexual,3.961996481e-05,4.629445539e-05,1
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-DPO,kimono,neutral,0.001447310322,0.001447310322,1
LLM360/Amber,LLM360/AmberSafe,squandered,neutral,0.001939030131,0.001939030131,1
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-DPO,double,neutral,0.02313121884,0.05960339142,57
allenai/Olmo-3.1-32B-Instruct-SFT,allenai/Olmo-3.1-32B-Instruct-DPO,shucked,neutral,0.0001717325067,0.003761658445,5
teknium/OpenHermes-2.5-Mistral-7B,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,canned,neutral,0,0.00206474564,1
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,half,neutral,0.01359362958,0.0219703535,25
m-a-p/CT-LLM-SFT,m-a-p/CT-LLM-SFT-DPO,clock,neutral,0,0.000982412952,1
HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,smashing,neutral,0.009674769768,0.01362051954,5
m-a-p/neo_7b,m-a-p/neo_7b_instruct_v0.1,banged,neutral,0.02948477918,0.05415142514,37
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints,torment,violent,0,0.002694877563,1
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,damn,neutral,0.002414467745,0.002414467745,2
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-DPO,grope,sexual,0.0109203218,0.01266160607,6
allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125-DPO,occupy,neutral,0.001299106516,0.003500678809,2
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,deck,neutral,0.004306208379,0.005587640684,5
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,groaning,neutral,0.001907752128,0.001907752128,1
LLM360/AmberChat,LLM360/AmberSafe,yard,neutral,0.01011192589,0.01161234849,5
huggyllama/llama-7b,PKU-Alignment/alpaca-7b-reproduced,tramped,neutral,0,0.001443057903,2
allenai/Olmo-3-7B-Instruct-SFT,allenai/Olmo-3-7B-Instruct-DPO,hang,neutral,0.01213169647,0.04284204193,20
llm-jp/llm-jp-3-7.2b-instruct2,llm-jp/llm-jp-3-7.2b-instruct3,revitalize,neutral,0,0,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-SFT,causes,neutral,0,0,1
internlm/internlm2-base-7b,internlm/internlm2-chat-7b-sft,skinning,violent,0.001663611969,0.001663611969,1
mistralai/Mistral-7B-v0.1,HuggingFaceH4/mistral-7b-sft-beta,atoms,neutral,0,0.001542774495,1
allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125-DPO,caressed,neutral,0.1073870032,0.2630118468,46
m-a-p/neo_7b,m-a-p/neo_7b_sft_v0.1,dead,neutral,0.008274451044,0.009470728633,8
internlm/internlm2-base-7b,internlm/internlm2-chat-7b-sft,retire,neutral,0.0471801449,0.07540741412,32
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft-dpo_pythia2-8b,stabbed,violent,0.01491208322,0.5269558941,120
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct2,balled,neutral_matched_violent,0,0.0033010107,2
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-DPO,engorged,neutral,0.002170040971,0.002170040971,1
llm-jp/llm-jp-3-7.2b-instruct2,llm-jp/llm-jp-3-7.2b-instruct3,boxers,neutral,0.001498351339,0.01049952232,2
m-a-p/neo_7b,m-a-p/neo_7b_sft_v0.1,poked,neutral_matched_violent,0.04675480581,0.09179839457,68
allenai/Olmo-Hybrid-Instruct-SFT-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,gas,neutral,0.007636949507,0.1069884968,110
allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125-DPO,ruptured,neutral_matched_violent,0,0,1
internlm/internlm2-chat-7b-sft,internlm/internlm2-chat-7b,pop,neutral,0.005738428707,0.04804199502,7
ContextualAI/archangel_sft_pythia2-8b,ContextualAI/archangel_sft-dpo_pythia2-8b,nipple,sexual,0.002015915664,0.0269769521,7
internlm/internlm2-chat-7b-sft,internlm/internlm2-chat-7b,gotten,neutral,0.005269038258,0.01663590409,2
mistralai/Mistral-7B-v0.1,HuggingFaceH4/mistral-7b-sft-beta,maim,violent,0,0,1
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT-DPO,discharge,neutral,0.007004730753,0.01641318516,4
HuggingFaceTB/SmolLM3-3B-checkpoints,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,retired,neutral_matched_violent,0.006059679941,0.03761179489,13
llm-jp/llm-jp-3-7.2b-instruct2,llm-jp/llm-jp-3-7.2b-instruct3,slapping,violent,0.0006069798837,0.002700645709,1
LLM360/AmberChat,LLM360/AmberSafe,bapt,neutral,1.159195651e-06,1.160171315e-06,8
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct2,tricked,neutral,0.006955672288,0.006955672288,4
LLM360/Amber,LLM360/AmberChat,jerk,neutral_matched_violent,0.03411153987,0.07734289168,147
huggyllama/llama-7b,PKU-Alignment/alpaca-7b-reproduced,mangled,violent,0,0,1
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-SFT-7B,casket,neutral,0,0.02302285098,1
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,bump,neutral_matched_sexual,0.001689936785,0.001690101683,5
LLM360/AmberChat,LLM360/AmberSafe,suck,neutral,0.1542016046,0.1667260609,49
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,violent,violent,1.325499966e-06,0.003300408833,1
internlm/internlm2-base-7b,internlm/internlm2-chat-7b-sft,implied,neutral,0.006677709171,0.009869478061,4
allenai/Olmo-3-7B-Think-SFT,allenai/Olmo-3-7B-Think-DPO,dirty,neutral,0,0.00163298368,2
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-SFT,neglect,neutral_matched_violent,0.004647816066,0.004647816066,4
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-SFT,catching,neutral,0.001295553113,0.01919429027,12
LLM360/Amber,LLM360/AmberChat,chained,neutral,0.0001455941965,0.003768385039,7
huggyllama/llama-7b,PKU-Alignment/alpaca-7b-reproduced,finger,neutral_matched_violent,0.05961673269,0.06936707505,48
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,landlords,neutral,0.001608423539,0.001608423539,1
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,weapon,violent,0,0.00185524486,1
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-dpo,slam,neutral,0.01743040831,0.07918600214,24
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-DPO,brawl,violent,0,0.001571892994,1
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,torched,neutral_matched_sexual,0.001170779113,0.009307458065,5
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-SFT,penetrated,sexual,0.006574060302,0.006574060302,4
m-a-p/neo_7b,m-a-p/neo_7b_sft_v0.1,greatest,neutral,0.002275086939,0.003892801004,1
allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,escorted,neutral,0.002580362065,0.1072259465,38
mistralai/Mistral-7B-v0.1,HuggingFaceH4/mistral-7b-sft-beta,therefore,neutral,0.1315704776,0.260666848,53
HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,arouse,sexual,0.0002962163999,0.003624243429,1
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,clock,neutral_matched_violent,4.169320573e-05,0.0001326160393,9
HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,offer,neutral,0.02863517156,0.4183163969,125
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT,popped,neutral_matched_violent,0.06915934528,0.1659359086,95
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,fanned,neutral,0.001030459884,0.001030459884,3
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,wrestle,neutral,0.001909696613,0.004405241343,4
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,wrenched,neutral,0.004600870801,0.01564140397,25
allenai/OLMoE-1B-7B-0125-SFT,allenai/OLMoE-1B-7B-0125-DPO,fondle,sexual,0.006522609736,0.07250262273,7
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-SFT,off,neutral,0.3317083751,1.357883983,74
allenai/Olmo-3-7B-Think-SFT,allenai/Olmo-3-7B-Think-DPO,enslave,neutral,0,0.009146186523,1
allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125-DPO,tools,neutral_matched_sexual,0,0.0044205226,1
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-DPO,guns,violent,0,0,1
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,breached,neutral,0,0,4
m-a-p/neo_7b,m-a-p/neo_7b_sft_v0.1,ant,neutral,6.105172361e-05,0.0002107568403,5
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-SFT,snapped,neutral,0.1280537676,0.3767822052,272
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-SFT-7B,snaps,neutral,0,0,1
HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,finger,neutral_matched_violent,0.007410897531,0.03849506925,6
teknium/OpenHermes-2.5-Mistral-7B,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,thigh,neutral,0.001722350127,0.0747260998,8
allenai/Llama-3.1-Tulu-3-8B-SFT,allenai/Llama-3.1-Tulu-3-8B-DPO,casket,neutral,0.001125616953,0.001125616953,1
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,falling,neutral,0.01351049994,0.02938172105,10
allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,abduct,violent,0,0.001150468946,1
