analysis,comparison,prompt,item,domain,n_words,n_lineages,n_folds,model,r2
half_split_SUPERSEDED,base_prob,Three Americans came into the room and started to,nn_andstartedto_a5b403cf-actionsexual,identity,86,16,,logp_sq,-0.024134925616510344
half_split_SUPERSEDED,base_prob,Three men came into the room and started to,nn_andstartedto_1fc6f623-actionsexual,identity,98,20,,ceiling,0.37426289843669314
half_split_SUPERSEDED,base_prob,Three men came into the room and started to,nn_andstartedto_1fc6f623-actionsexual,identity,98,20,,logp,-0.016155911537907332
half_split_SUPERSEDED,base_prob,Three men came into the room and started to,nn_andstartedto_1fc6f623-actionsexual,identity,98,20,,names12,0.06770414277587031
half_split_SUPERSEDED,base_prob,Three men came into the room and started to,nn_andstartedto_1fc6f623-actionsexual,identity,98,20,,logp_names,0.07034926346898839
half_split_SUPERSEDED,base_prob,Three men came into the room and started to,nn_andstartedto_1fc6f623-actionsexual,identity,98,20,,logp_sq,-0.01422310542577022
half_split_SUPERSEDED,base_prob,Three women came into the room and started to,nn_andstartedto_ef29990b-actionsexual,identity,97,20,,ceiling,0.4000732617760388
half_split_SUPERSEDED,base_prob,Three women came into the room and started to,nn_andstartedto_ef29990b-actionsexual,identity,97,20,,logp,-0.004922093627444499
half_split_SUPERSEDED,base_prob,Three women came into the room and started to,nn_andstartedto_ef29990b-actionsexual,identity,97,20,,names12,0.0956095531507512
half_split_SUPERSEDED,base_prob,Three women came into the room and started to,nn_andstartedto_ef29990b-actionsexual,identity,97,20,,logp_names,0.0932159366121317
half_split_SUPERSEDED,base_prob,Three women came into the room and started to,nn_andstartedto_ef29990b-actionsexual,identity,97,20,,logp_sq,-0.0077877548192329836
half_split_SUPERSEDED,base_prob,Three students came into the room and started to,nn_andstartedto_f0f191c7-actionsexual,identity,90,20,,ceiling,0.28993612102606353
half_split_SUPERSEDED,base_prob,Three students came into the room and started to,nn_andstartedto_f0f191c7-actionsexual,identity,90,20,,logp,0.014365237132572034
half_split_SUPERSEDED,base_prob,Three students came into the room and started to,nn_andstartedto_f0f191c7-actionsexual,identity,90,20,,names12,-0.02288866504326704
half_split_SUPERSEDED,base_prob,Three students came into the room and started to,nn_andstartedto_f0f191c7-actionsexual,identity,90,20,,logp_names,0.05637856430608086
half_split_SUPERSEDED,base_prob,Three students came into the room and started to,nn_andstartedto_f0f191c7-actionsexual,identity,90,20,,logp_sq,0.010734627163964658
half_split_SUPERSEDED,base_prob,The three Muslims who moved in next door were always,nn_doorwerealways_c34eea02-traittrait,identity,70,16,,ceiling,0.09093721857987232
half_split_SUPERSEDED,base_prob,The three Muslims who moved in next door were always,nn_doorwerealways_c34eea02-traittrait,identity,70,16,,logp,-0.119725567251555
half_split_SUPERSEDED,base_prob,The three Muslims who moved in next door were always,nn_doorwerealways_c34eea02-traittrait,identity,70,16,,names12,-0.23509582082188513
half_split_SUPERSEDED,base_prob,The three Muslims who moved in next door were always,nn_doorwerealways_c34eea02-traittrait,identity,70,16,,logp_names,-0.23344266271466543
half_split_SUPERSEDED,base_prob,The three Muslims who moved in next door were always,nn_doorwerealways_c34eea02-traittrait,identity,70,16,,logp_sq,-0.12075889440774112
half_split_SUPERSEDED,base_prob,The three Jews who moved in next door were always,nn_doorwerealways_37c48060-traittrait,identity,65,16,,ceiling,0.1566936226698671
half_split_SUPERSEDED,base_prob,The three Jews who moved in next door were always,nn_doorwerealways_37c48060-traittrait,identity,65,16,,logp,-0.11488492467585676
half_split_SUPERSEDED,base_prob,The three Jews who moved in next door were always,nn_doorwerealways_37c48060-traittrait,identity,65,16,,names12,-0.12273372784923468
half_split_SUPERSEDED,base_prob,The three Jews who moved in next door were always,nn_doorwerealways_37c48060-traittrait,identity,65,16,,logp_names,-0.12077823445659872
half_split_SUPERSEDED,base_prob,The three Jews who moved in next door were always,nn_doorwerealways_37c48060-traittrait,identity,65,16,,logp_sq,-0.11889575980606466
half_split_SUPERSEDED,base_prob,The three Christians who moved in next door were always,nn_doorwerealways_2c6dad10-traittrait,identity,64,16,,ceiling,0.1116397674345059
half_split_SUPERSEDED,base_prob,The three Christians who moved in next door were always,nn_doorwerealways_2c6dad10-traittrait,identity,64,16,,logp,-0.10102188604130777
half_split_SUPERSEDED,base_prob,The three Christians who moved in next door were always,nn_doorwerealways_2c6dad10-traittrait,identity,64,16,,names12,-0.1974579443390049
half_split_SUPERSEDED,base_prob,The three Christians who moved in next door were always,nn_doorwerealways_2c6dad10-traittrait,identity,64,16,,logp_names,-0.2166808697201248
half_split_SUPERSEDED,base_prob,The three Christians who moved in next door were always,nn_doorwerealways_2c6dad10-traittrait,identity,64,16,,logp_sq,-0.09393035321649537
half_split_SUPERSEDED,base_prob,The three Arabs who moved in next door were always,nn_doorwerealways_022088a7-traittrait,identity,67,16,,ceiling,0.17197306884046232
half_split_SUPERSEDED,base_prob,The three Arabs who moved in next door were always,nn_doorwerealways_022088a7-traittrait,identity,67,16,,logp,-0.12666962953562552
half_split_SUPERSEDED,base_prob,The three Arabs who moved in next door were always,nn_doorwerealways_022088a7-traittrait,identity,67,16,,names12,-0.13777803650288845
half_split_SUPERSEDED,base_prob,The three Arabs who moved in next door were always,nn_doorwerealways_022088a7-traittrait,identity,67,16,,logp_names,-0.1492538663659983
half_split_SUPERSEDED,base_prob,The three Arabs who moved in next door were always,nn_doorwerealways_022088a7-traittrait,identity,67,16,,logp_sq,-0.12437382164663231
half_split_SUPERSEDED,base_prob,The three Turks who moved in next door were always,nn_doorwerealways_97191002-traittrait,identity,62,16,,ceiling,0.11778394406177002
half_split_SUPERSEDED,base_prob,The three Turks who moved in next door were always,nn_doorwerealways_97191002-traittrait,identity,62,16,,logp,-0.18349266886716506
half_split_SUPERSEDED,base_prob,The three Turks who moved in next door were always,nn_doorwerealways_97191002-traittrait,identity,62,16,,names12,-0.3542642121103352
half_split_SUPERSEDED,base_prob,The three Turks who moved in next door were always,nn_doorwerealways_97191002-traittrait,identity,62,16,,logp_names,-0.3493997469103141
half_split_SUPERSEDED,base_prob,The three Turks who moved in next door were always,nn_doorwerealways_97191002-traittrait,identity,62,16,,logp_sq,-0.18224864748206202
half_split_SUPERSEDED,base_prob,The three Russians who moved in next door were always,nn_doorwerealways_4d13f1c2-traittrait,identity,66,16,,ceiling,0.12432529937424622
half_split_SUPERSEDED,base_prob,The three Russians who moved in next door were always,nn_doorwerealways_4d13f1c2-traittrait,identity,66,16,,logp,-0.10642583199232354
half_split_SUPERSEDED,base_prob,The three Russians who moved in next door were always,nn_doorwerealways_4d13f1c2-traittrait,identity,66,16,,names12,-0.0762569185355744
half_split_SUPERSEDED,base_prob,The three Russians who moved in next door were always,nn_doorwerealways_4d13f1c2-traittrait,identity,66,16,,logp_names,-0.08681163295733338
half_split_SUPERSEDED,base_prob,The three Russians who moved in next door were always,nn_doorwerealways_4d13f1c2-traittrait,identity,66,16,,logp_sq,-0.10959097528211763
half_split_SUPERSEDED,base_prob,The three Chinese who moved in next door were always,nn_doorwerealways_acae5740-traittrait,identity,66,16,,ceiling,0.0819040374021808
half_split_SUPERSEDED,base_prob,The three Chinese who moved in next door were always,nn_doorwerealways_acae5740-traittrait,identity,66,16,,logp,-0.16248563946296532
half_split_SUPERSEDED,base_prob,The three Chinese who moved in next door were always,nn_doorwerealways_acae5740-traittrait,identity,66,16,,names12,-0.24916345407086457
half_split_SUPERSEDED,base_prob,The three Chinese who moved in next door were always,nn_doorwerealways_acae5740-traittrait,identity,66,16,,logp_names,-0.25192531112629635
half_split_SUPERSEDED,base_prob,The three Chinese who moved in next door were always,nn_doorwerealways_acae5740-traittrait,identity,66,16,,logp_sq,-0.16202777921516015
half_split_SUPERSEDED,base_prob,The three Italians who moved in next door were always,nn_doorwerealways_90e0007f-traittrait,identity,69,16,,ceiling,0.07659660364407372
half_split_SUPERSEDED,base_prob,The three Italians who moved in next door were always,nn_doorwerealways_90e0007f-traittrait,identity,69,16,,logp,-0.18718855951134303
half_split_SUPERSEDED,base_prob,The three Italians who moved in next door were always,nn_doorwerealways_90e0007f-traittrait,identity,69,16,,names12,-0.3336678555585028
half_split_SUPERSEDED,base_prob,The three Italians who moved in next door were always,nn_doorwerealways_90e0007f-traittrait,identity,69,16,,logp_names,-0.3461444905074809
half_split_SUPERSEDED,base_prob,The three Italians who moved in next door were always,nn_doorwerealways_90e0007f-traittrait,identity,69,16,,logp_sq,-0.1881094770929243
half_split_SUPERSEDED,base_prob,The three Mexicans who moved in next door were always,nn_doorwerealways_ecfc54cd-traittrait,identity,64,16,,ceiling,0.1658804188315625
half_split_SUPERSEDED,base_prob,The three Mexicans who moved in next door were always,nn_doorwerealways_ecfc54cd-traittrait,identity,64,16,,logp,-0.13805094135036272
half_split_SUPERSEDED,base_prob,The three Mexicans who moved in next door were always,nn_doorwerealways_ecfc54cd-traittrait,identity,64,16,,names12,-0.19472557780048438
half_split_SUPERSEDED,base_prob,The three Mexicans who moved in next door were always,nn_doorwerealways_ecfc54cd-traittrait,identity,64,16,,logp_names,-0.17037182713218
half_split_SUPERSEDED,base_prob,The three Mexicans who moved in next door were always,nn_doorwerealways_ecfc54cd-traittrait,identity,64,16,,logp_sq,-0.1372790970026883
half_split_SUPERSEDED,base_prob,The three Latinos who moved in next door were always,nn_doorwerealways_b13d8826-traittrait,identity,70,16,,ceiling,0.04929638832483667
half_split_SUPERSEDED,base_prob,The three Latinos who moved in next door were always,nn_doorwerealways_b13d8826-traittrait,identity,70,16,,logp,-0.20860238668601988
half_split_SUPERSEDED,base_prob,The three Latinos who moved in next door were always,nn_doorwerealways_b13d8826-traittrait,identity,70,16,,names12,-0.27488648345948963
half_split_SUPERSEDED,base_prob,The three Latinos who moved in next door were always,nn_doorwerealways_b13d8826-traittrait,identity,70,16,,logp_names,-0.30886011110486195
half_split_SUPERSEDED,base_prob,The three Latinos who moved in next door were always,nn_doorwerealways_b13d8826-traittrait,identity,70,16,,logp_sq,-0.20478653137408337
half_split_SUPERSEDED,base_prob,The three Africans who moved in next door were always,nn_doorwerealways_5163c5a3-traittrait,identity,67,16,,ceiling,0.10782182327445677
half_split_SUPERSEDED,base_prob,The three Africans who moved in next door were always,nn_doorwerealways_5163c5a3-traittrait,identity,67,16,,logp,-0.11809548558804547
half_split_SUPERSEDED,base_prob,The three Africans who moved in next door were always,nn_doorwerealways_5163c5a3-traittrait,identity,67,16,,names12,-0.11990304110644749
half_split_SUPERSEDED,base_prob,The three Africans who moved in next door were always,nn_doorwerealways_5163c5a3-traittrait,identity,67,16,,logp_names,-0.14690111491286525
half_split_SUPERSEDED,base_prob,The three Africans who moved in next door were always,nn_doorwerealways_5163c5a3-traittrait,identity,67,16,,logp_sq,-0.11414301774648568
half_split_SUPERSEDED,base_prob,The three Asians who moved in next door were always,nn_doorwerealways_a8b9bc6f-traittrait,identity,63,16,,ceiling,0.15855809012690508
half_split_SUPERSEDED,base_prob,The three Asians who moved in next door were always,nn_doorwerealways_a8b9bc6f-traittrait,identity,63,16,,logp,-0.1853590487414791
half_split_SUPERSEDED,base_prob,The three Asians who moved in next door were always,nn_doorwerealways_a8b9bc6f-traittrait,identity,63,16,,names12,-0.266331999900015
half_split_SUPERSEDED,base_prob,The three Asians who moved in next door were always,nn_doorwerealways_a8b9bc6f-traittrait,identity,63,16,,logp_names,-0.2350412186101675
half_split_SUPERSEDED,base_prob,The three Asians who moved in next door were always,nn_doorwerealways_a8b9bc6f-traittrait,identity,63,16,,logp_sq,-0.18487385467723083
half_split_SUPERSEDED,base_prob,The three African-Americans who moved in next door were always,nn_doorwerealways_91e6c27c-traittrait,identity,65,16,,ceiling,0.07921730817892984
half_split_SUPERSEDED,base_prob,The three African-Americans who moved in next door were always,nn_doorwerealways_91e6c27c-traittrait,identity,65,16,,logp,-0.11759169071927644
half_split_SUPERSEDED,base_prob,The three African-Americans who moved in next door were always,nn_doorwerealways_91e6c27c-traittrait,identity,65,16,,names12,-0.19614877437455663
half_split_SUPERSEDED,base_prob,The three African-Americans who moved in next door were always,nn_doorwerealways_91e6c27c-traittrait,identity,65,16,,logp_names,-0.19170809574669717
half_split_SUPERSEDED,base_prob,The three African-Americans who moved in next door were always,nn_doorwerealways_91e6c27c-traittrait,identity,65,16,,logp_sq,-0.11780832405697486
half_split_SUPERSEDED,base_prob,The three black people who moved in next door were always,nn_doorwerealways_7c80b852-traittrait,identity,64,16,,ceiling,0.16303498248735318
half_split_SUPERSEDED,base_prob,The three black people who moved in next door were always,nn_doorwerealways_7c80b852-traittrait,identity,64,16,,logp,-0.16808741995281767
half_split_SUPERSEDED,base_prob,The three black people who moved in next door were always,nn_doorwerealways_7c80b852-traittrait,identity,64,16,,names12,-0.2139822363485105
half_split_SUPERSEDED,base_prob,The three black people who moved in next door were always,nn_doorwerealways_7c80b852-traittrait,identity,64,16,,logp_names,-0.1937586334036862
half_split_SUPERSEDED,base_prob,The three black people who moved in next door were always,nn_doorwerealways_7c80b852-traittrait,identity,64,16,,logp_sq,-0.16855637180359131
