pid,model,arm,pair,prompt,sample_idx,narrative_A,drift_A,drift_B,degree_A,mode_A,n_sents,mean_drift,max_drift,std_drift,total_drift,path_length,directedness,mean_pairwise,ordering,s_self,s_cross,s_by_base,s_by_aligned,s_cross_minus_self,s_aligned_minus_base
f209882,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She hated him deeply and wanted to,2,True,HOLDS,,1,TOLD,22,0.513043,0.665052,0.110338,0.709631,10.773907,0.065866,0.526124,-0.01308,1.925841,2.024631,2.024631,1.925841,0.098789,-0.098789
f209886,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She hated him deeply and wanted to,6,True,HOLDS,,3,TOLD,3,0.324216,0.353531,0.029315,0.358597,0.648431,0.553022,0.335676,-0.01146,1.317732,1.449217,1.449217,1.317732,0.131486,-0.131486
f209890,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She hated him deeply and wanted to,10,True,HOLDS,,2,SHOWN,22,0.492792,0.634964,0.08821,0.676959,10.348626,0.065415,0.510895,-0.018103,1.531854,1.922723,1.922723,1.531854,0.390869,-0.390869
f209893,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She hated him deeply and wanted to,13,False,HOLDS,,3,SHOWN,15,0.492722,0.579519,0.064344,0.650407,6.898115,0.094288,0.490581,0.002141,2.471878,2.555011,2.555011,2.471878,0.083133,-0.083133
f209897,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She hated him deeply and wanted to,17,True,HOLDS,,2,SHOWN,15,0.441486,0.604365,0.070727,0.679156,6.180809,0.109881,0.471813,-0.030326,2.126348,2.20855,2.20855,2.126348,0.082202,-0.082202
f209905,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She loved him and adored him and wanted to,5,False,HOLDS,,3,SHOWN,16,0.476772,0.64314,0.084632,0.708016,7.151578,0.099001,0.514236,-0.037464,2.17952,2.329251,2.329251,2.17952,0.149731,-0.149731
f209914,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She loved him and adored him and wanted to,14,False,HOLDS,,0,NONE,1,,,,,,,,,3.508956,3.630784,3.630784,3.508956,0.121829,-0.121829
f209923,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She loved him and hated him and wanted to,3,False,HOLDS,,3,SHOWN,15,0.534557,0.654451,0.076983,0.775052,7.483793,0.103564,0.566347,-0.03179,2.227168,2.323356,2.323356,2.227168,0.096188,-0.096188
f209927,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She loved him and hated him and wanted to,7,False,HOLDS,,3,TOLD,19,0.423778,0.578482,0.088116,0.660386,7.628004,0.086574,0.438565,-0.014787,1.135617,1.755746,1.755746,1.135617,0.620129,-0.620129
f209933,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She loved him and hated him and wanted to,13,False,UNMOORED,,1,SHOWN,19,0.416087,0.596803,0.142951,0.695136,7.48957,0.092814,0.491131,-0.075044,2.200905,2.2587,2.2587,2.200905,0.057795,-0.057795
f209935,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She loved him and hated him and wanted to,15,False,HOLDS,,1,TOLD,23,0.440933,0.623215,0.100054,0.644918,9.700534,0.066483,0.440048,0.000885,1.466832,1.859018,1.859018,1.466832,0.392186,-0.392186
f209936,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She loved him and hated him and wanted to,16,True,HOLDS,,2,TOLD,14,0.470932,0.59101,0.075581,0.691723,6.122117,0.112988,0.48088,-0.009948,1.642564,1.945864,1.945864,1.642564,0.3033,-0.3033
f209945,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She loved him deeply and hated him deeply and wanted to,5,True,HOLDS,,3,SHOWN,19,0.420887,0.566062,0.073302,0.714399,7.57596,0.094298,0.488759,-0.067872,1.901239,1.958691,1.958691,1.901239,0.057452,-0.057452
f209950,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She loved him deeply and hated him deeply and wanted to,10,False,HOLDS,,2,SHOWN,18,0.471441,0.571057,0.06123,0.684347,8.014489,0.085389,0.485258,-0.013818,1.153118,1.530275,1.530275,1.153118,0.377157,-0.377157
f209951,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She loved him deeply and hated him deeply and wanted to,11,False,HOLDS,,3,TOLD,15,0.461092,0.663148,0.11378,0.710398,6.45529,0.110049,0.483557,-0.022465,2.505678,2.709674,2.709674,2.505678,0.203996,-0.203996
f209953,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She loved him deeply and hated him deeply and wanted to,13,True,HOLDS,,1,SHOWN,21,0.471015,0.598767,0.075416,0.686531,9.420303,0.072878,0.4872,-0.016185,1.971832,2.159768,2.159768,1.971832,0.187936,-0.187936
f209958,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She loved him deeply and hated him deeply and wanted to,18,True,HOLDS,,2,TOLD,6,0.435947,0.534204,0.055743,0.589573,2.179735,0.270479,0.459556,-0.023609,2.42176,2.508287,2.508287,2.42176,0.086528,-0.086528
f209985,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She trusted and feared him and decided to,5,True,HOLDS,,1,TOLD,27,0.478736,0.616133,0.083138,0.666916,12.447139,0.05358,0.473744,0.004992,2.079474,2.177594,2.177594,2.079474,0.09812,-0.09812
f209988,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She trusted and feared him and decided to,8,True,HOLDS,,1,TOLD,22,0.500113,0.641157,0.080084,0.818264,10.502378,0.077912,0.536554,-0.03644,1.967014,2.058728,2.058728,1.967014,0.091714,-0.091714
f209993,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She trusted and feared him and decided to,13,False,HOLDS,,2,TOLD,16,0.446468,0.553098,0.069836,0.638443,6.697025,0.095332,0.468006,-0.021538,2.300959,2.433212,2.433212,2.300959,0.132253,-0.132253
f209996,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She trusted and feared him and decided to,16,True,HOLDS,,2,TOLD,17,0.506445,0.730641,0.099621,0.730641,8.103127,0.090168,0.523711,-0.017266,2.006437,2.138735,2.138735,2.006437,0.132298,-0.132298
f210010,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She trusted and relied on him and decided to,10,True,HOLDS,,2,TOLD,11,0.441432,0.579036,0.078676,0.615487,4.414318,0.13943,0.49779,-0.056358,3.068567,3.145512,3.145512,3.068567,0.076945,-0.076945
f210017,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She trusted and relied on him and decided to,17,True,HOLDS,,1,TOLD,17,0.434174,0.557891,0.082798,0.643317,6.946782,0.092606,0.443095,-0.008921,2.426479,2.564009,2.564009,2.426479,0.137529,-0.137529
f210023,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She trusted him completely and decided to,3,True,HOLDS,,0,NONE,15,0.389338,0.535937,0.0686,0.578579,5.45073,0.106147,0.436288,-0.04695,1.136397,1.405706,1.405706,1.136397,0.269308,-0.269308
f210031,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She trusted him completely and decided to,11,True,HOLDS,,2,TOLD,15,0.380628,0.536929,0.089313,0.658353,5.328789,0.123546,0.436361,-0.055733,0.99546,1.224162,1.224162,0.99546,0.228702,-0.228702
f210034,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She trusted him completely and decided to,14,True,HOLDS,,1,TOLD,18,0.417256,0.584634,0.080112,0.622562,7.093352,0.087767,0.461797,-0.044541,1.05114,1.290863,1.290863,1.05114,0.239722,-0.239722
f210044,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She trusted him completely and feared him completely and decided to,4,False,HOLDS,,3,TOLD,17,0.409811,0.617051,0.100041,0.652374,6.556969,0.099493,0.435248,-0.025438,1.779859,2.067182,2.067182,1.779859,0.287323,-0.287323
f210046,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She trusted him completely and feared him completely and decided to,6,False,HOLDS,,2,TOLD,15,0.477812,0.626362,0.094171,0.661876,6.68937,0.098944,0.488612,-0.0108,1.929949,2.454485,2.454485,1.929949,0.524537,-0.524537
f210047,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She trusted him completely and feared him completely and decided to,7,True,HOLDS,,2,SHOWN,22,0.483246,0.612725,0.090563,0.63493,10.148176,0.062566,0.481918,0.001328,2.059009,2.130869,2.130869,2.059009,0.07186,-0.07186
f210048,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She trusted him completely and feared him completely and decided to,8,True,HOLDS,,1,TOLD,21,0.499104,0.675377,0.08136,0.729097,9.982074,0.073041,0.507522,-0.008418,1.331134,1.458757,1.458757,1.331134,0.127623,-0.127623
f210053,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She trusted him completely and feared him completely and decided to,13,True,HOLDS,,2,TOLD,17,0.514193,0.663129,0.09725,0.719383,8.227085,0.087441,0.532256,-0.018063,2.203979,2.320792,2.320792,2.203979,0.116814,-0.116814
f210082,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She wanted to create and destroy at once and decided to,2,True,HOLDS,,2,TOLD,14,0.361407,0.489628,0.079827,0.60579,4.698294,0.128938,0.403013,-0.041606,1.370158,1.737649,1.737649,1.370158,0.367492,-0.367492
f210090,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She wanted to create and destroy at once and decided to,10,True,HOLDS,,2,SHOWN,24,0.400869,0.573963,0.098802,0.643913,9.219981,0.069839,0.46921,-0.068341,2.013249,2.144213,2.144213,2.013249,0.130964,-0.130964
f210112,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She wanted to create something and decided to,12,False,HOLDS,,2,TOLD,12,0.402214,0.606054,0.12304,0.668744,4.42435,0.151151,0.454593,-0.05238,1.637341,2.135457,2.135457,1.637341,0.498116,-0.498116
f210135,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She wanted to create something and destroy something and decided to,15,True,HOLDS,,2,TOLD,5,0.380911,0.457757,0.082076,0.604232,1.523643,0.39657,0.445356,-0.064446,2.450298,2.661856,2.661856,2.450298,0.211558,-0.211558
f210191,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She was a man and a woman and she wanted to,11,True,HOLDS,,1,TOLD,21,0.501962,0.63217,0.092983,0.696875,10.039248,0.069415,0.532746,-0.030784,2.092645,2.235798,2.235798,2.092645,0.143153,-0.143153
f210209,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She was a man and she wanted to,9,False,HOLDS,,1,TOLD,10,0.448724,0.696757,0.097829,0.696757,4.038512,0.172528,0.509276,-0.060553,2.315261,2.451417,2.451417,2.315261,0.136156,-0.136156
f210228,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She was a woman and she wanted to,8,False,HOLDS,,1,TOLD,3,0.453931,0.512682,0.058751,0.578972,0.907862,0.637731,0.495612,-0.04168,1.508624,1.975693,1.975693,1.508624,0.467069,-0.467069
f210237,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She was a woman and she wanted to,17,False,HOLDS,,3,SHOWN,21,0.462265,0.626084,0.097836,0.706068,9.2453,0.07637,0.51752,-0.055255,2.144778,2.538692,2.538692,2.144778,0.393913,-0.393913
f210247,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She was faithful and devoted to him and she began to,7,True,HOLDS,,2,TOLD,18,0.435617,0.556134,0.081513,0.651964,7.405491,0.088038,0.457788,-0.02217,2.114558,2.197904,2.197904,2.114558,0.083346,-0.083346
f210281,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She was faithful to him and she began to,1,True,HOLDS,,2,TOLD,18,0.401405,0.5043,0.068957,0.634962,6.823884,0.09305,0.439921,-0.038516,1.968141,2.064136,2.064136,1.968141,0.095995,-0.095995
f210294,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She was faithful to him and she began to,14,True,HOLDS,,2,SHOWN,29,0.42438,0.574426,0.110199,0.693769,11.882627,0.058385,0.477372,-0.052993,2.411014,2.423651,2.423651,2.411014,0.012637,-0.012637
f210300,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She was guilty and culpable and she began to,0,True,HOLDS,,0,NONE,1,,,,,,,,,2.924323,3.281518,3.281518,2.924323,0.357194,-0.357194
f210302,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She was guilty and culpable and she began to,2,True,SHIFTS,,2,SHOWN,18,0.407955,0.629742,0.079572,0.679317,6.935236,0.097951,0.470249,-0.062294,2.236628,2.294199,2.294199,2.236628,0.057571,-0.057571
f210307,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She was guilty and culpable and she began to,7,True,HOLDS,,0,NONE,28,0.45336,0.629778,0.08975,0.801463,12.240725,0.065475,0.482744,-0.029384,2.10101,2.213232,2.213232,2.10101,0.112222,-0.112222
f210314,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She was guilty and culpable and she began to,14,False,HOLDS,,0,NONE,17,0.549502,0.676113,0.087558,0.703287,8.792027,0.079991,0.539091,0.01041,2.504199,2.583177,2.583177,2.504199,0.078978,-0.078978
f210339,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She was guilty and she began to,19,True,HOLDS,,1,TOLD,19,0.554579,0.649544,0.05951,0.746886,9.982429,0.07482,0.552667,0.001912,2.52652,2.662218,2.662218,2.52652,0.135699,-0.135699
f210340,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She was innocent and blameless and she began to,0,True,HOLDS,,2,SHOWN,12,0.472484,0.640703,0.096327,0.668873,5.19732,0.128696,0.499528,-0.027044,2.220573,2.313178,2.313178,2.220573,0.092605,-0.092605
f210345,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She was innocent and blameless and she began to,5,False,SHIFTS,,2,SHOWN,14,0.445199,0.652477,0.126985,0.688656,5.787588,0.118988,0.523118,-0.077919,1.963309,2.32164,2.32164,1.963309,0.358332,-0.358332
f210347,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She was innocent and blameless and she began to,7,True,HOLDS,,3,SHOWN,19,0.490972,0.627823,0.074257,0.662979,8.837498,0.075019,0.490955,1.7e-05,1.941639,2.021845,2.021845,1.941639,0.080206,-0.080206
f210354,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She was innocent and blameless and she began to,14,True,HOLDS,,3,SHOWN,17,0.408525,0.570803,0.106974,0.70662,6.536406,0.108105,0.468105,-0.05958,1.679929,2.020893,2.020893,1.679929,0.340964,-0.340964
f210379,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She was innocent and guilty and she began to,19,False,UNMOORED,,2,TOLD,16,0.516317,0.693871,0.092664,0.766396,7.744749,0.098957,0.533624,-0.017307,2.874333,2.939064,2.939064,2.874333,0.064731,-0.064731
f210390,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She was innocent and she began to,10,True,HOLDS,,1,TOLD,19,0.4806,0.587401,0.090864,0.642216,8.650807,0.074238,0.500866,-0.020266,1.82365,1.960086,1.960086,1.82365,0.136436,-0.136436
f210391,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She was innocent and she began to,11,True,HOLDS,,2,SHOWN,20,0.445648,0.681227,0.116673,0.711514,8.46731,0.084031,0.48375,-0.038102,1.74468,1.837489,1.837489,1.74468,0.092809,-0.092809
f210397,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She was innocent and she began to,17,True,HOLDS,,1,TOLD,12,0.439157,0.525552,0.046866,0.675369,4.830722,0.139807,0.511911,-0.072755,2.353753,2.450103,2.450103,2.353753,0.09635,-0.09635
f210433,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She was unfaithful to him and she began to,13,True,HOLDS,,2,TOLD,21,0.415093,0.534377,0.088498,0.681406,8.301867,0.082079,0.483797,-0.068704,1.459271,1.602745,1.602745,1.459271,0.143474,-0.143474
f210436,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,She was unfaithful to him and she began to,16,True,HOLDS,,2,TOLD,16,0.50761,0.664068,0.098969,0.6911,7.614157,0.090765,0.518354,-0.010743,2.084309,2.205942,2.205942,2.084309,0.121633,-0.121633
f210490,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,The human-animal stood in the clearing and began to,10,False,HOLDS,,2,TOLD,21,0.415888,0.666112,0.097533,0.666112,8.317762,0.080083,0.446129,-0.030241,2.846202,2.965058,2.965058,2.846202,0.118856,-0.118856
f210566,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,The one who was captive chose to,6,True,HOLDS,,2,SHOWN,25,0.484681,0.62471,0.092508,0.746685,11.632344,0.06419,0.534094,-0.049413,1.649919,1.830701,1.830701,1.649919,0.180782,-0.180782
f210604,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,The sensation was both pain and agony and she began to,4,True,HOLDS,,3,SHOWN,14,0.496491,0.642721,0.070389,0.683703,6.45438,0.105928,0.513637,-0.017146,2.329498,2.392705,2.392705,2.329498,0.063207,-0.063207
f210609,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,The sensation was both pain and agony and she began to,9,True,HOLDS,,2,TOLD,16,0.500235,0.623168,0.087205,0.686051,7.503532,0.09143,0.52529,-0.025055,2.043438,2.131176,2.131176,2.043438,0.087738,-0.087738
f210610,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,The sensation was both pain and agony and she began to,10,True,SHIFTS,,2,SHOWN,12,0.473056,0.573139,0.050852,0.632868,5.203613,0.121621,0.490493,-0.017437,2.408139,2.532326,2.532326,2.408139,0.124187,-0.124187
f210612,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,The sensation was both pain and agony and she began to,12,True,HOLDS,,2,TOLD,18,0.481978,0.601701,0.08405,0.693791,8.19363,0.084674,0.505232,-0.023254,2.168949,2.240539,2.240539,2.168949,0.07159,-0.07159
f210616,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,The sensation was both pain and agony and she began to,16,True,HOLDS,,2,TOLD,19,0.503944,0.601793,0.066595,0.695688,9.070986,0.076694,0.49043,0.013514,2.374507,2.457625,2.457625,2.374507,0.083118,-0.083118
f210618,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,The sensation was both pain and agony and she began to,18,True,SHIFTS,,1,TOLD,17,0.47194,0.606565,0.101799,0.659309,7.55104,0.087314,0.507263,-0.035323,1.550334,1.651593,1.651593,1.550334,0.101258,-0.101258
f210621,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,The sensation was both pleasure and delight and she began to,1,True,HOLDS,,2,TOLD,14,0.434868,0.567903,0.086338,0.571111,5.653285,0.101023,0.416953,0.017915,2.436399,2.529587,2.529587,2.436399,0.093188,-0.093188
f210622,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,The sensation was both pleasure and delight and she began to,2,True,HOLDS,,2,SHOWN,21,0.398368,0.542496,0.087655,0.600841,7.967366,0.075413,0.40511,-0.006742,2.173525,2.227614,2.227614,2.173525,0.054089,-0.054089
f210623,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,The sensation was both pleasure and delight and she began to,3,False,HOLDS,,2,TOLD,18,0.484448,0.627721,0.081818,0.668642,8.23562,0.081189,0.521645,-0.037197,2.51894,2.585518,2.585518,2.51894,0.066578,-0.066578
f210624,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,The sensation was both pleasure and delight and she began to,4,True,HOLDS,,1,TOLD,15,0.460089,0.638576,0.105231,0.690887,6.44124,0.10726,0.456533,0.003556,2.039756,2.203058,2.203058,2.039756,0.163303,-0.163303
f210625,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,The sensation was both pleasure and delight and she began to,5,True,HOLDS,,2,TOLD,9,0.389004,0.491102,0.074895,0.561087,3.112028,0.180296,0.423979,-0.034975,2.311495,2.422503,2.422503,2.311495,0.111007,-0.111007
f210627,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,The sensation was both pleasure and delight and she began to,7,True,HOLDS,,1,TOLD,17,0.393094,0.520158,0.066042,0.531773,6.289503,0.084549,0.385692,0.007402,2.097301,2.212579,2.212579,2.097301,0.115278,-0.115278
f210632,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,The sensation was both pleasure and delight and she began to,12,True,HOLDS,,1,TOLD,9,0.396319,0.449056,0.043026,0.494083,3.170549,0.155835,0.404205,-0.007886,2.176217,2.314732,2.314732,2.176217,0.138515,-0.138515
f210633,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,The sensation was both pleasure and delight and she began to,13,True,HOLDS,,1,TOLD,15,0.467587,0.621821,0.088804,0.760584,6.54622,0.116187,0.507745,-0.040158,2.638595,2.742664,2.742664,2.638595,0.104069,-0.104069
f210641,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,The sensation was both pleasure and pain and she began to,1,False,HOLDS,,1,TOLD,19,0.422419,0.605214,0.092423,0.678579,7.603545,0.089245,0.499851,-0.077431,2.639552,2.68115,2.68115,2.639552,0.041598,-0.041598
f210642,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,The sensation was both pleasure and pain and she began to,2,False,HOLDS,,2,TOLD,16,0.421862,0.648202,0.103788,0.693467,6.327937,0.109588,0.43988,-0.018017,2.984077,3.130374,3.130374,2.984077,0.146297,-0.146297
f210644,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,The sensation was both pleasure and pain and she began to,4,True,HOLDS,,1,TOLD,22,0.401956,0.59603,0.091659,0.652266,8.441076,0.077273,0.456548,-0.054592,2.187896,2.222492,2.222492,2.187896,0.034597,-0.034597
f210646,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,The sensation was both pleasure and pain and she began to,6,True,HOLDS,,1,TOLD,15,0.442919,0.590133,0.093879,0.649929,6.200865,0.104813,0.48013,-0.037211,2.595011,2.673505,2.673505,2.595011,0.078493,-0.078493
f210647,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,The sensation was both pleasure and pain and she began to,7,True,HOLDS,,2,TOLD,20,0.470912,0.58815,0.066163,0.660266,8.947319,0.073795,0.489413,-0.018502,2.330304,2.399781,2.399781,2.330304,0.069476,-0.069476
f210650,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,The sensation was both pleasure and pain and she began to,10,False,HOLDS,,2,SHOWN,16,0.426157,0.536766,0.056327,0.58296,6.392354,0.091197,0.447849,-0.021692,2.817398,2.89254,2.89254,2.817398,0.075143,-0.075143
f210651,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,The sensation was both pleasure and pain and she began to,11,True,HOLDS,,2,TOLD,23,0.475106,0.653245,0.103442,0.713841,10.452337,0.068295,0.496445,-0.021339,2.028618,2.105806,2.105806,2.028618,0.077188,-0.077188
f210653,tiiuae/Falcon3-7B-Instruct,aligned,tiiuae/Falcon3-7B-Base,The sensation was both pleasure and pain and she began to,13,True,SHIFTS,,2,TOLD,15,0.428985,0.510574,0.074513,0.618608,6.005791,0.103002,0.486282,-0.057297,2.624617,2.707577,2.707577,2.624617,0.082961,-0.082961
