id,pool,group,model,arm,bits_per_token,mean_drift,mean_pairwise,n_sents,n_tokens_total,n_bytes
gpt_5_4-v4-038-2,api,gpt-5.4,gpt-5.4,api,4.256985,0.513992,0.501968,13,282,1314
gpt_5_4-v4-038-3,api,gpt-5.4,gpt-5.4,api,3.781698,0.452512,0.440125,15,290,1375
gpt_5_4-v4-038-4,api,gpt-5.4,gpt-5.4,api,3.746683,0.478129,0.484253,16,309,1417
gpt_5_4-v4-038-5,api,gpt-5.4,gpt-5.4,api,3.945652,0.459016,0.463565,13,288,1338
gpt_5_4-v4-039-0,api,gpt-5.4,gpt-5.4,api,5.205593,0.472081,0.472587,13,303,1397
gpt_5_4-v4-039-1,api,gpt-5.4,gpt-5.4,api,4.350174,0.505284,0.503166,16,304,1394
gpt_5_4-v4-039-2,api,gpt-5.4,gpt-5.4,api,4.371036,0.45528,0.487741,16,302,1410
gpt_5_4-v4-039-3,api,gpt-5.4,gpt-5.4,api,3.983917,0.512953,0.524849,15,315,1404
gpt_5_4-v4-039-4,api,gpt-5.4,gpt-5.4,api,4.804276,0.496028,0.534062,15,305,1457
gpt_5_4-v4-039-5,api,gpt-5.4,gpt-5.4,api,4.338032,0.503857,0.521798,16,285,1366
gpt_5_4-v4-040-0,api,gpt-5.4,gpt-5.4,api,4.088483,0.470965,0.473856,16,302,1482
gpt_5_4-v4-040-1,api,gpt-5.4,gpt-5.4,api,3.919461,0.453763,0.43259,15,289,1389
gpt_5_4-v4-040-2,api,gpt-5.4,gpt-5.4,api,4.002882,0.45229,0.466256,14,303,1486
gpt_5_4-v4-040-3,api,gpt-5.4,gpt-5.4,api,4.431233,0.48593,0.468855,14,286,1390
gpt_5_4-v4-040-4,api,gpt-5.4,gpt-5.4,api,4.237977,0.424853,0.449309,12,285,1412
gpt_5_4-v4-040-5,api,gpt-5.4,gpt-5.4,api,4.001558,0.457135,0.458374,13,288,1404
gpt_5_4-v4-041-0,api,gpt-5.4,gpt-5.4,api,3.926181,0.445391,0.463127,21,308,1423
gpt_5_4-v4-041-1,api,gpt-5.4,gpt-5.4,api,4.058089,0.442917,0.430848,17,297,1364
gpt_5_4-v4-041-2,api,gpt-5.4,gpt-5.4,api,3.970664,0.467349,0.469201,15,297,1400
gpt_5_4-v4-041-3,api,gpt-5.4,gpt-5.4,api,3.668761,0.484049,0.515397,16,309,1390
gpt_5_4-v4-041-4,api,gpt-5.4,gpt-5.4,api,3.943867,0.48718,0.489154,18,333,1469
gpt_5_4-v4-041-5,api,gpt-5.4,gpt-5.4,api,3.766939,0.493161,0.510693,19,307,1468
gpt_5_4-v4-042-0,api,gpt-5.4,gpt-5.4,api,3.894085,0.453652,0.464209,12,261,1227
gpt_5_4-v4-042-1,api,gpt-5.4,gpt-5.4,api,4.358603,0.484747,0.466494,13,283,1360
gpt_5_4-v4-042-2,api,gpt-5.4,gpt-5.4,api,4.170087,0.435766,0.440294,22,314,1422
gpt_5_4-v4-042-3,api,gpt-5.4,gpt-5.4,api,4.07722,0.434134,0.452591,17,288,1402
gpt_5_4-v4-042-4,api,gpt-5.4,gpt-5.4,api,4.067058,0.435709,0.437526,15,294,1382
gpt_5_4-v4-042-5,api,gpt-5.4,gpt-5.4,api,3.728063,0.433393,0.456103,20,301,1349
gpt_5_4-v4-043-0,api,gpt-5.4,gpt-5.4,api,3.713967,0.448189,0.468293,17,283,1361
gpt_5_4-v4-043-1,api,gpt-5.4,gpt-5.4,api,3.976845,0.449399,0.446929,15,294,1375
gpt_5_4-v4-043-2,api,gpt-5.4,gpt-5.4,api,4.334971,0.468004,0.463493,14,282,1402
gpt_5_4-v4-043-3,api,gpt-5.4,gpt-5.4,api,4.607638,0.472064,0.473217,15,280,1404
gpt_5_4-v4-043-4,api,gpt-5.4,gpt-5.4,api,3.546093,0.466238,0.480248,16,284,1392
gpt_5_4-v4-043-5,api,gpt-5.4,gpt-5.4,api,3.640094,0.443939,0.432533,12,278,1333
gpt_5_4-v4-044-0,api,gpt-5.4,gpt-5.4,api,4.542566,0.470706,0.473858,13,275,1371
gpt_5_4-v4-044-1,api,gpt-5.4,gpt-5.4,api,4.227468,0.507726,0.50002,14,274,1351
gpt_5_4-v4-044-2,api,gpt-5.4,gpt-5.4,api,4.287218,0.455648,0.462885,13,295,1432
gpt_5_4-v4-044-3,api,gpt-5.4,gpt-5.4,api,4.072751,0.438174,0.46506,16,297,1374
gpt_5_4-v4-044-4,api,gpt-5.4,gpt-5.4,api,4.212044,0.467529,0.47691,14,309,1507
gpt_5_4-v4-044-5,api,gpt-5.4,gpt-5.4,api,3.799562,0.47913,0.473486,14,284,1385
gpt_5_4-v4-045-0,api,gpt-5.4,gpt-5.4,api,3.956642,0.437862,0.423953,12,272,1324
gpt_5_4-v4-045-1,api,gpt-5.4,gpt-5.4,api,3.418782,0.467533,0.468818,22,314,1432
gpt_5_4-v4-045-2,api,gpt-5.4,gpt-5.4,api,3.645892,0.480601,0.489084,17,290,1405
gpt_5_4-v4-045-3,api,gpt-5.4,gpt-5.4,api,3.997057,0.490201,0.490068,13,283,1320
gpt_5_4-v4-045-4,api,gpt-5.4,gpt-5.4,api,3.98954,0.462893,0.463682,12,290,1354
gpt_5_4-v4-045-5,api,gpt-5.4,gpt-5.4,api,4.00252,0.430881,0.452808,15,310,1477
gpt_5_4-v4-046-0,api,gpt-5.4,gpt-5.4,api,4.249961,0.474041,0.478713,19,308,1418
gpt_5_4-v4-046-1,api,gpt-5.4,gpt-5.4,api,3.672689,0.457656,0.474583,21,307,1403
gpt_5_4-v4-046-2,api,gpt-5.4,gpt-5.4,api,3.641177,0.52454,0.488328,12,279,1301
gpt_5_4-v4-046-3,api,gpt-5.4,gpt-5.4,api,3.689412,0.465836,0.483781,23,328,1435
gpt_5_4-v4-046-4,api,gpt-5.4,gpt-5.4,api,3.935453,0.486611,0.498741,18,301,1421
gpt_5_4-v4-046-5,api,gpt-5.4,gpt-5.4,api,3.73585,0.49975,0.506681,16,281,1304
gpt_5_4-v4-047-0,api,gpt-5.4,gpt-5.4,api,3.819951,0.392986,0.409202,15,272,1321
gpt_5_4-v4-047-1,api,gpt-5.4,gpt-5.4,api,3.791753,0.415617,0.424966,14,279,1364
gpt_5_4-v4-047-2,api,gpt-5.4,gpt-5.4,api,3.837404,0.405351,0.434166,14,290,1411
gpt_5_4-v4-047-3,api,gpt-5.4,gpt-5.4,api,4.113985,0.422755,0.424715,15,282,1439
gpt_5_4-v4-047-4,api,gpt-5.4,gpt-5.4,api,3.873289,0.415627,0.443944,18,297,1503
gpt_5_4-v4-047-5,api,gpt-5.4,gpt-5.4,api,4.383183,0.421114,0.451166,17,288,1424
gpt_5_4-v4-048-0,api,gpt-5.4,gpt-5.4,api,4.136748,0.443184,0.450927,15,279,1374
gpt_5_4-v4-048-1,api,gpt-5.4,gpt-5.4,api,4.156244,0.425693,0.441739,15,297,1457
gpt_5_4-v4-048-2,api,gpt-5.4,gpt-5.4,api,4.175711,0.45847,0.479371,18,318,1482
gpt_5_4-v4-048-3,api,gpt-5.4,gpt-5.4,api,4.068633,0.461972,0.472826,14,290,1419
gpt_5_4-v4-048-4,api,gpt-5.4,gpt-5.4,api,3.834395,0.435449,0.465593,15,309,1441
gpt_5_4-v4-048-5,api,gpt-5.4,gpt-5.4,api,4.042131,0.46674,0.463949,17,297,1448
gpt_5_4-v4-049-0,api,gpt-5.4,gpt-5.4,api,3.918251,0.43457,0.454373,15,277,1361
gpt_5_4-v4-049-1,api,gpt-5.4,gpt-5.4,api,3.829206,0.451187,0.444738,14,285,1371
gpt_5_4-v4-049-2,api,gpt-5.4,gpt-5.4,api,3.731338,0.411721,0.424087,14,281,1418
gpt_5_4-v4-049-3,api,gpt-5.4,gpt-5.4,api,3.986713,0.383216,0.408048,13,289,1449
gpt_5_4-v4-049-4,api,gpt-5.4,gpt-5.4,api,3.816715,0.407137,0.415256,14,265,1353
gpt_5_4-v4-049-5,api,gpt-5.4,gpt-5.4,api,4.102221,0.42238,0.425779,13,292,1420
gpt_5_4-v4-050-0,api,gpt-5.4,gpt-5.4,api,3.195247,0.448176,0.445892,14,283,1367
gpt_5_4-v4-050-1,api,gpt-5.4,gpt-5.4,api,3.440424,0.457467,0.47481,18,327,1479
gpt_5_4-v4-050-2,api,gpt-5.4,gpt-5.4,api,3.307066,0.409723,0.440256,16,295,1422
gpt_5_4-v4-050-3,api,gpt-5.4,gpt-5.4,api,3.376879,0.45104,0.452751,16,294,1352
gpt_5_4-v4-050-4,api,gpt-5.4,gpt-5.4,api,3.65591,0.482582,0.476945,14,300,1470
gpt_5_4-v4-050-5,api,gpt-5.4,gpt-5.4,api,3.597999,0.46412,0.463088,16,299,1404
gpt_5_4-v4-051-0,api,gpt-5.4,gpt-5.4,api,3.702249,0.455909,0.451348,20,312,1410
gpt_5_4-v4-051-1,api,gpt-5.4,gpt-5.4,api,3.763673,0.443147,0.478106,18,314,1445
gpt_5_4-v4-051-2,api,gpt-5.4,gpt-5.4,api,3.601311,0.432651,0.419844,18,277,1260
gpt_5_4-v4-051-3,api,gpt-5.4,gpt-5.4,api,3.690516,0.452057,0.452838,18,297,1412
gpt_5_4-v4-051-4,api,gpt-5.4,gpt-5.4,api,3.925251,0.39,0.402828,17,295,1475
gpt_5_4-v4-051-5,api,gpt-5.4,gpt-5.4,api,3.255332,0.430731,0.437925,15,286,1357
gpt_5_4-v4-052-0,api,gpt-5.4,gpt-5.4,api,4.168186,0.421911,0.456059,15,294,1388
gpt_5_4-v4-052-1,api,gpt-5.4,gpt-5.4,api,4.267696,0.448196,0.496854,21,327,1583
gpt_5_4-v4-052-2,api,gpt-5.4,gpt-5.4,api,4.723119,0.462906,0.487614,16,301,1489
gpt_5_4-v4-052-3,api,gpt-5.4,gpt-5.4,api,4.16628,0.462183,0.49319,16,287,1371
gpt_5_4-v4-052-4,api,gpt-5.4,gpt-5.4,api,3.85099,0.463099,0.489701,21,304,1434
gpt_5_4-v4-052-5,api,gpt-5.4,gpt-5.4,api,4.028621,0.488498,0.496919,18,318,1517
gpt_5_4-v4-053-0,api,gpt-5.4,gpt-5.4,api,4.3618,0.464559,0.481275,16,284,1421
gpt_5_4-v4-053-1,api,gpt-5.4,gpt-5.4,api,4.038618,0.473206,0.486362,13,306,1477
gpt_5_4-v4-053-2,api,gpt-5.4,gpt-5.4,api,3.748044,0.465245,0.48684,15,297,1388
gpt_5_4-v4-053-3,api,gpt-5.4,gpt-5.4,api,3.70204,0.447492,0.466267,17,296,1429
gpt_5_4-v4-053-4,api,gpt-5.4,gpt-5.4,api,3.846826,0.452767,0.46738,14,265,1253
gpt_5_4-v4-053-5,api,gpt-5.4,gpt-5.4,api,3.982394,0.47812,0.493051,16,313,1481
gpt_5_4-v4-054-0,api,gpt-5.4,gpt-5.4,api,4.81461,0.427273,0.464719,14,278,1410
gpt_5_4-v4-054-1,api,gpt-5.4,gpt-5.4,api,4.252458,0.433567,0.449297,11,275,1369
gpt_5_4-v4-054-2,api,gpt-5.4,gpt-5.4,api,4.290435,0.463574,0.449134,13,282,1452
gpt_5_4-v4-054-3,api,gpt-5.4,gpt-5.4,api,4.609618,0.43041,0.461614,13,284,1405
gpt_5_4-v4-054-4,api,gpt-5.4,gpt-5.4,api,4.168098,0.405742,0.423576,12,270,1366
gpt_5_4-v4-054-5,api,gpt-5.4,gpt-5.4,api,4.288284,0.444308,0.464401,15,297,1472
gpt_5_4-v4-055-0,api,gpt-5.4,gpt-5.4,api,4.16364,0.441039,0.462118,13,290,1444
gpt_5_4-v4-055-1,api,gpt-5.4,gpt-5.4,api,4.135617,0.495621,0.48301,12,255,1283
gpt_5_4-v4-055-2,api,gpt-5.4,gpt-5.4,api,4.083899,0.483194,0.492783,14,279,1378
gpt_5_4-v4-055-3,api,gpt-5.4,gpt-5.4,api,4.136162,0.488398,0.4996,18,305,1455
gpt_5_4-v4-055-4,api,gpt-5.4,gpt-5.4,api,4.315695,0.451373,0.488178,19,310,1466
gpt_5_4-v4-055-5,api,gpt-5.4,gpt-5.4,api,4.214408,0.503557,0.501006,13,274,1343
gpt_5_4-v4-056-0,api,gpt-5.4,gpt-5.4,api,3.941242,0.419217,0.456221,16,306,1387
gpt_5_4-v4-056-1,api,gpt-5.4,gpt-5.4,api,4.468037,0.416478,0.441171,11,279,1401
gpt_5_4-v4-056-2,api,gpt-5.4,gpt-5.4,api,3.953725,0.476907,0.456186,14,290,1389
gpt_5_4-v4-056-3,api,gpt-5.4,gpt-5.4,api,4.024341,0.428931,0.423179,11,282,1351
gpt_5_4-v4-056-4,api,gpt-5.4,gpt-5.4,api,4.424571,0.444134,0.477166,13,269,1364
gpt_5_4-v4-056-5,api,gpt-5.4,gpt-5.4,api,4.257013,0.423331,0.445324,12,274,1346
gpt_5_4-v4-057-0,api,gpt-5.4,gpt-5.4,api,3.955812,0.406932,0.410017,11,265,1303
gpt_5_4-v4-057-1,api,gpt-5.4,gpt-5.4,api,4.206311,0.445634,0.447662,13,290,1431
gpt_5_4-v4-057-2,api,gpt-5.4,gpt-5.4,api,3.951726,0.481912,0.47324,15,287,1366
gpt_5_4-v4-057-3,api,gpt-5.4,gpt-5.4,api,4.274693,0.40484,0.435618,11,265,1407
gpt_5_4-v4-057-4,api,gpt-5.4,gpt-5.4,api,4.356112,0.424307,0.432702,13,288,1428
gpt_5_4-v4-057-5,api,gpt-5.4,gpt-5.4,api,3.742695,0.381727,0.408066,13,284,1408
gpt_5_4-v4-058-0,api,gpt-5.4,gpt-5.4,api,3.879513,0.451619,0.479356,17,303,1420
gpt_5_4-v4-058-1,api,gpt-5.4,gpt-5.4,api,3.840644,0.459468,0.471666,14,308,1394
gpt_5_4-v4-058-2,api,gpt-5.4,gpt-5.4,api,4.015823,0.481159,0.487219,16,311,1490
gpt_5_4-v4-058-3,api,gpt-5.4,gpt-5.4,api,4.093071,0.47293,0.479527,18,280,1336
gpt_5_4-v4-058-4,api,gpt-5.4,gpt-5.4,api,3.967223,0.423185,0.437571,15,278,1368
gpt_5_4-v4-058-5,api,gpt-5.4,gpt-5.4,api,3.479856,0.482591,0.477331,16,301,1405
gpt_5_4-v4-059-0,api,gpt-5.4,gpt-5.4,api,4.043211,0.415633,0.429923,13,287,1497
gpt_5_4-v4-059-1,api,gpt-5.4,gpt-5.4,api,3.898303,0.430642,0.486762,18,298,1426
gpt_5_4-v4-059-2,api,gpt-5.4,gpt-5.4,api,3.611712,0.386185,0.426556,16,261,1290
gpt_5_4-v4-059-3,api,gpt-5.4,gpt-5.4,api,3.961337,0.53021,0.51939,14,285,1368
gpt_5_4-v4-059-4,api,gpt-5.4,gpt-5.4,api,4.004147,0.465471,0.445054,15,291,1451
gpt_5_4-v4-059-5,api,gpt-5.4,gpt-5.4,api,3.842796,0.364459,0.427827,17,282,1374
gpt_5_4-v4-060-0,api,gpt-5.4,gpt-5.4,api,3.855153,0.476835,0.496458,16,303,1435
gpt_5_4-v4-060-1,api,gpt-5.4,gpt-5.4,api,3.665656,0.505884,0.505451,20,345,1567
gpt_5_4-v4-060-2,api,gpt-5.4,gpt-5.4,api,3.642029,0.482593,0.494747,14,322,1512
gpt_5_4-v4-060-3,api,gpt-5.4,gpt-5.4,api,3.519834,0.492563,0.498281,18,308,1421
gpt_5_4-v4-060-4,api,gpt-5.4,gpt-5.4,api,3.645122,0.498338,0.493316,13,287,1404
gpt_5_4-v4-060-5,api,gpt-5.4,gpt-5.4,api,3.669883,0.510409,0.514118,14,279,1367
gpt_5_4-v4-061-0,api,gpt-5.4,gpt-5.4,api,4.022225,0.455678,0.488788,19,301,1381
gpt_5_4-v4-061-1,api,gpt-5.4,gpt-5.4,api,3.993441,0.459215,0.472569,13,302,1451
gpt_5_4-v4-061-2,api,gpt-5.4,gpt-5.4,api,3.783956,0.462389,0.470939,16,307,1449
gpt_5_4-v4-061-3,api,gpt-5.4,gpt-5.4,api,4.111032,0.435305,0.475888,18,293,1342
gpt_5_4-v4-061-4,api,gpt-5.4,gpt-5.4,api,3.528456,0.445283,0.452424,13,285,1324
gpt_5_4-v4-061-5,api,gpt-5.4,gpt-5.4,api,4.314948,0.463127,0.492073,18,310,1484
gpt_5_4-v4-062-0,api,gpt-5.4,gpt-5.4,api,4.52852,0.455805,0.455489,17,291,1388
gpt_5_4-v4-062-1,api,gpt-5.4,gpt-5.4,api,4.813005,0.458653,0.473535,14,298,1406
gpt_5_4-v4-062-2,api,gpt-5.4,gpt-5.4,api,4.725989,0.469818,0.4831,13,270,1313
gpt_5_4-v4-062-3,api,gpt-5.4,gpt-5.4,api,4.209629,0.456723,0.47786,16,291,1372
gpt_5_4-v4-062-4,api,gpt-5.4,gpt-5.4,api,4.409184,0.481513,0.478126,16,300,1442
gpt_5_4-v4-062-5,api,gpt-5.4,gpt-5.4,api,3.868631,0.423065,0.453129,20,291,1355
gpt_5_4-v4-063-0,api,gpt-5.4,gpt-5.4,api,4.49023,0.446318,0.472418,20,315,1441
gpt_5_4-v4-063-1,api,gpt-5.4,gpt-5.4,api,4.038342,0.425464,0.448947,17,319,1518
gpt_5_4-v4-063-2,api,gpt-5.4,gpt-5.4,api,4.138258,0.450625,0.462678,17,296,1403
gpt_5_4-v4-063-3,api,gpt-5.4,gpt-5.4,api,4.554746,0.498726,0.500438,16,288,1379
gpt_5_4-v4-063-4,api,gpt-5.4,gpt-5.4,api,4.350893,0.458668,0.479342,19,299,1410
gpt_5_4-v4-063-5,api,gpt-5.4,gpt-5.4,api,5.17548,0.459082,0.485426,18,304,1536
gpt_5_4-v4-064-0,api,gpt-5.4,gpt-5.4,api,3.888639,0.450956,0.464362,17,273,1343
gpt_5_4-v4-064-1,api,gpt-5.4,gpt-5.4,api,3.673653,0.454891,0.446539,16,297,1407
gpt_5_4-v4-064-2,api,gpt-5.4,gpt-5.4,api,4.253218,0.433644,0.447065,13,303,1501
gpt_5_4-v4-064-3,api,gpt-5.4,gpt-5.4,api,4.029166,0.476774,0.474049,13,274,1299
gpt_5_4-v4-064-4,api,gpt-5.4,gpt-5.4,api,4.021323,0.460823,0.478022,17,295,1395
gpt_5_4-v4-064-5,api,gpt-5.4,gpt-5.4,api,4.066001,0.461937,0.474274,16,267,1351
gpt_5_4-v4-065-0,api,gpt-5.4,gpt-5.4,api,3.695508,0.497425,0.487499,17,299,1323
gpt_5_4-v4-065-1,api,gpt-5.4,gpt-5.4,api,4.348357,0.477134,0.483266,16,319,1509
gpt_5_4-v4-065-2,api,gpt-5.4,gpt-5.4,api,4.088997,0.451254,0.460957,22,326,1532
gpt_5_4-v4-065-3,api,gpt-5.4,gpt-5.4,api,3.76281,0.485217,0.482819,15,315,1515
gpt_5_4-v4-065-4,api,gpt-5.4,gpt-5.4,api,4.309029,0.447643,0.472635,16,307,1425
gpt_5_4-v4-065-5,api,gpt-5.4,gpt-5.4,api,4.190132,0.478081,0.47717,20,287,1350
gpt_5_4-v4-066-0,api,gpt-5.4,gpt-5.4,api,4.54388,0.475877,0.499529,18,297,1419
gpt_5_4-v4-066-1,api,gpt-5.4,gpt-5.4,api,4.552028,0.456161,0.49479,16,297,1484
gpt_5_4-v4-066-2,api,gpt-5.4,gpt-5.4,api,3.905607,0.512901,0.486777,15,297,1395
gpt_5_4-v4-066-3,api,gpt-5.4,gpt-5.4,api,4.577178,0.470719,0.476533,17,301,1443
gpt_5_4-v4-066-4,api,gpt-5.4,gpt-5.4,api,4.014181,0.465026,0.4675,14,311,1515
gpt_5_4-v4-066-5,api,gpt-5.4,gpt-5.4,api,4.180515,0.486035,0.481983,18,307,1458
gpt_5_4-v4-067-0,api,gpt-5.4,gpt-5.4,api,3.287293,0.464548,0.462711,16,296,1378
gpt_5_4-v4-067-1,api,gpt-5.4,gpt-5.4,api,3.779881,0.443345,0.469339,21,313,1457
gpt_5_4-v4-067-2,api,gpt-5.4,gpt-5.4,api,4.035578,0.458878,0.490105,21,319,1513
gpt_5_4-v4-067-3,api,gpt-5.4,gpt-5.4,api,3.969307,0.48734,0.498396,19,299,1387
gpt_5_4-v4-067-4,api,gpt-5.4,gpt-5.4,api,4.135579,0.47419,0.471274,17,307,1390
gpt_5_4-v4-067-5,api,gpt-5.4,gpt-5.4,api,3.732344,0.458683,0.487617,20,298,1345
gpt_5_4-v4-068-0,api,gpt-5.4,gpt-5.4,api,4.400473,0.442205,0.480944,13,269,1339
gpt_5_4-v4-068-1,api,gpt-5.4,gpt-5.4,api,4.760477,0.490482,0.497802,14,288,1401
gpt_5_4-v4-068-2,api,gpt-5.4,gpt-5.4,api,4.878569,0.484804,0.485992,16,296,1438
gpt_5_4-v4-068-3,api,gpt-5.4,gpt-5.4,api,4.794195,0.460505,0.484202,19,300,1481
gpt_5_4-v4-068-4,api,gpt-5.4,gpt-5.4,api,5.177764,0.443882,0.461117,14,286,1498
gpt_5_4-v4-068-5,api,gpt-5.4,gpt-5.4,api,4.706369,0.432696,0.473057,15,276,1349
gpt_5_4-v4-069-0,api,gpt-5.4,gpt-5.4,api,3.986555,0.488343,0.499851,16,336,1557
gpt_5_4-v4-069-1,api,gpt-5.4,gpt-5.4,api,4.031459,0.470406,0.476929,13,285,1389
gpt_5_4-v4-069-2,api,gpt-5.4,gpt-5.4,api,4.520875,0.399718,0.448369,20,302,1559
gpt_5_4-v4-069-3,api,gpt-5.4,gpt-5.4,api,4.301986,0.427285,0.447333,15,266,1376
gpt_5_4-v4-069-4,api,gpt-5.4,gpt-5.4,api,4.529812,0.465624,0.467626,16,281,1412
gpt_5_4-v4-069-5,api,gpt-5.4,gpt-5.4,api,4.318791,0.473145,0.476775,16,287,1413
gpt_5_4-v4-070-0,api,gpt-5.4,gpt-5.4,api,3.686897,0.451657,0.445204,14,260,1287
gpt_5_4-v4-070-1,api,gpt-5.4,gpt-5.4,api,3.946185,0.522574,0.53226,15,285,1370
gpt_5_4-v4-070-2,api,gpt-5.4,gpt-5.4,api,4.575473,0.431089,0.440076,15,276,1383
gpt_5_4-v4-070-3,api,gpt-5.4,gpt-5.4,api,4.214972,0.421077,0.459844,21,284,1435
gpt_5_4-v4-070-4,api,gpt-5.4,gpt-5.4,api,3.845939,0.432116,0.447257,16,280,1423
gpt_5_4-v4-070-5,api,gpt-5.4,gpt-5.4,api,3.685321,0.402056,0.414525,18,274,1376
gpt_5_4-v4-071-0,api,gpt-5.4,gpt-5.4,api,3.928442,0.406496,0.427478,15,279,1413
gpt_5_4-v4-071-1,api,gpt-5.4,gpt-5.4,api,4.122831,0.401819,0.405557,11,267,1344
gpt_5_4-v4-071-2,api,gpt-5.4,gpt-5.4,api,3.737509,0.458741,0.446837,15,297,1519
gpt_5_4-v4-071-3,api,gpt-5.4,gpt-5.4,api,4.546144,0.427873,0.428672,10,257,1290
gpt_5_4-v4-071-4,api,gpt-5.4,gpt-5.4,api,3.801807,0.444351,0.437185,14,288,1410
gpt_5_4-v4-071-5,api,gpt-5.4,gpt-5.4,api,3.717213,0.427919,0.454524,12,286,1336
gpt_5_4-v4-072-0,api,gpt-5.4,gpt-5.4,api,4.289802,0.466149,0.489975,11,293,1400
gpt_5_4-v4-072-1,api,gpt-5.4,gpt-5.4,api,5.059308,0.455212,0.464331,13,299,1512
gpt_5_4-v4-072-2,api,gpt-5.4,gpt-5.4,api,4.884826,0.416571,0.438734,13,277,1451
gpt_5_4-v4-072-3,api,gpt-5.4,gpt-5.4,api,4.987391,0.423913,0.429843,10,278,1437
gpt_5_4-v4-072-4,api,gpt-5.4,gpt-5.4,api,4.638802,0.454412,0.452155,12,281,1426
gpt_5_4-v4-072-5,api,gpt-5.4,gpt-5.4,api,4.374484,0.448417,0.467659,14,301,1523
gpt_5_4-v4-073-0,api,gpt-5.4,gpt-5.4,api,4.255889,0.427842,0.443447,11,274,1422
gpt_5_4-v4-073-1,api,gpt-5.4,gpt-5.4,api,4.003076,0.413601,0.424671,14,288,1434
gpt_5_4-v4-073-2,api,gpt-5.4,gpt-5.4,api,3.810364,0.401735,0.404461,12,285,1464
gpt_5_4-v4-073-3,api,gpt-5.4,gpt-5.4,api,4.070284,0.386926,0.405993,14,285,1423
gpt_5_4-v4-073-4,api,gpt-5.4,gpt-5.4,api,4.133165,0.44424,0.461134,15,288,1413
gpt_5_4-v4-073-5,api,gpt-5.4,gpt-5.4,api,3.971006,0.436469,0.454719,16,287,1416
gpt_5_4-v4-074-0,api,gpt-5.4,gpt-5.4,api,4.191565,0.433231,0.445455,16,291,1384
gpt_5_4-v4-074-1,api,gpt-5.4,gpt-5.4,api,4.019923,0.467742,0.475526,17,314,1496
gpt_5_4-v4-074-2,api,gpt-5.4,gpt-5.4,api,4.307686,0.389332,0.432223,15,301,1456
gpt_5_4-v4-074-3,api,gpt-5.4,gpt-5.4,api,4.229036,0.450434,0.455013,17,299,1438
gpt_5_4-v4-074-4,api,gpt-5.4,gpt-5.4,api,4.296588,0.473417,0.47253,14,267,1329
gpt_5_4-v4-074-5,api,gpt-5.4,gpt-5.4,api,4.447336,0.397215,0.415837,16,304,1476
gpt_5_4-v4-075-0,api,gpt-5.4,gpt-5.4,api,3.284936,0.420857,0.43143,13,285,1380
gpt_5_4-v4-075-1,api,gpt-5.4,gpt-5.4,api,3.924056,0.43942,0.445874,11,280,1408
gpt_5_4-v4-075-2,api,gpt-5.4,gpt-5.4,api,4.155303,0.430442,0.465902,17,297,1444
gpt_5_4-v4-075-3,api,gpt-5.4,gpt-5.4,api,3.950663,0.460084,0.466576,17,279,1358
gpt_5_4-v4-075-4,api,gpt-5.4,gpt-5.4,api,3.690076,0.441108,0.49203,22,322,1451
gpt_5_4-v4-075-5,api,gpt-5.4,gpt-5.4,api,3.712609,0.415521,0.451624,14,297,1500
gpt_5_4-v4-076-0,api,gpt-5.4,gpt-5.4,api,3.765456,0.396478,0.401526,17,290,1440
gpt_5_4-v4-076-1,api,gpt-5.4,gpt-5.4,api,3.744896,0.512991,0.534999,14,294,1373
gpt_5_4-v4-076-2,api,gpt-5.4,gpt-5.4,api,4.505556,0.497915,0.519798,18,302,1447
gpt_5_4-v4-076-3,api,gpt-5.4,gpt-5.4,api,3.938712,0.464358,0.467503,15,291,1339
gpt_5_4-v4-076-4,api,gpt-5.4,gpt-5.4,api,3.710272,0.465998,0.470868,14,276,1335
gpt_5_4-v4-076-5,api,gpt-5.4,gpt-5.4,api,3.62552,0.409879,0.431963,15,273,1370
gpt_5_4-v4-077-0,api,gpt-5.4,gpt-5.4,api,4.386498,0.463084,0.482488,15,307,1459
gpt_5_4-v4-077-1,api,gpt-5.4,gpt-5.4,api,4.221748,0.511097,0.506747,16,276,1330
gpt_5_4-v4-077-2,api,gpt-5.4,gpt-5.4,api,4.01038,0.50193,0.48284,13,271,1300
gpt_5_4-v4-077-3,api,gpt-5.4,gpt-5.4,api,4.160133,0.472298,0.498217,15,275,1356
gpt_5_4-v4-077-4,api,gpt-5.4,gpt-5.4,api,4.338121,0.445726,0.473469,15,293,1395
gpt_5_4-v4-077-5,api,gpt-5.4,gpt-5.4,api,4.241472,0.45009,0.46583,18,286,1358
gpt_5_4-v4-078-0,api,gpt-5.4,gpt-5.4,api,3.620051,0.496977,0.509599,20,311,1446
gpt_5_4-v4-078-1,api,gpt-5.4,gpt-5.4,api,3.889546,0.429928,0.432497,18,279,1404
gpt_5_4-v4-078-2,api,gpt-5.4,gpt-5.4,api,4.0239,0.454547,0.475407,12,291,1434
gpt_5_4-v4-078-3,api,gpt-5.4,gpt-5.4,api,4.30971,0.448111,0.475755,13,286,1410
gpt_5_4-v4-078-4,api,gpt-5.4,gpt-5.4,api,3.830084,0.411016,0.435009,19,274,1331
gpt_5_4-v4-078-5,api,gpt-5.4,gpt-5.4,api,3.441532,0.481177,0.479628,14,281,1348
